player_id,player_name,team_id,position,start_probability_pct,start_security,start_prob,start_prob_source,start_status,minutes_def_used,starts_def_used,nineties_def_used,min_pct_def_used,starts_per_ninety_used,base_start_score,start_reliability,minute_share_pf_used,starter_proxy_pf_used,merge_key,minute_share_pf,starter_proxy_pf,conditional_start_prob,availability_prob,availability_risk,availability_status
caleb_yirenkyi__gha,Caleb Yirenkyi,GHA,DEF,64,0.6441,0.6441,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8892,,,,caleb yirenkyi||gha,,,0.97,0.7619,medium_risk,medium_risk
gideon_mensah__gha,Gideon Mensah,GHA,DEF,41,0.412,0.412,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6819,,,,gideon mensah||gha,,,0.75,0.7407,medium_risk,medium_risk
derrick_luckassen__gha,Derrick Luckassen,GHA,DEF,4,0.0449,0.0449,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.4417,,,,derrick luckassen||gha,,,0.5,0.6667,medium_risk,medium_risk
abdul_rahman_baba__gha,Abdul Rahman Baba,GHA,DEF,59,0.5907,0.5907,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
abdul_mumin__gha,Abdul Mumin,GHA,DEF,25,0.2545,0.2545,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
jonas_adjetey__gha,Jonas Adjetey,GHA,DEF,81,0.8126,0.8126,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
marvin_senaya__gha,Marvin Senaya,GHA,DEF,30,0.3043,0.3043,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.0438,,,,marvin senaya||gha,,,0.05,0.6429,unknown,unknown
yuto_nagatomo__jpn,Yuto Nagatomo,JPN,DEF,18,0.1759,0.1759,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7557,,,,yuto nagatomo||jpn,,,0.8547,0.6691,medium_risk,medium_risk
ko_itakura__jpn,Ko Itakura,JPN,DEF,62,0.6165,0.6165,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6414,,,,ko itakura||jpn,,,0.7241,0.6735,medium_risk,medium_risk
takehiro_tomiyasu__jpn,Takehiro Tomiyasu,JPN,DEF,80,0.8016,0.8016,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7391,,,,takehiro tomiyasu||jpn,,,0.8571,0.6064,high_risk,high_risk
ayumu_seko__jpn,Ayumu Seko,JPN,DEF,30,0.3039,0.3039,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.559,,,,ayumu seko||jpn,,,0.65,0.6,high_risk,high_risk
tomoya_ando__jpn,Tomoya Ando,JPN,DEF,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
henry_mochizuki__jpn,Henry Mochizuki,JPN,DEF,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
tsuyoshi_watanabe__jpn,Tsuyoshi Watanabe,JPN,DEF,54,0.5392,0.5392,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.516,,,,tsuyoshi watanabe||jpn,,,0.6,0.6,high_risk,high_risk
yukinari_sugawara__jpn,Yukinari Sugawara,JPN,DEF,29,0.2932,0.2932,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.4631,,,,yukinari sugawara||jpn,,,0.5385,0.6,high_risk,high_risk
daiki_hashioka__jpn,Daiki Hashioka,JPN,DEF,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
junnosuke_suzuki__jpn,Junnosuke Suzuki,JPN,DEF,12,0.1206,0.1206,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7446,,,,junnosuke suzuki||jpn,,,0.8571,0.625,high_risk,high_risk
shogo_taniguchi__jpn,Shogo Taniguchi,JPN,DEF,34,0.3434,0.3434,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5529,,,,shogo taniguchi||jpn,,,0.6429,0.6,high_risk,high_risk
hiroki_ito__jpn,Hiroki Ito,JPN,DEF,85,0.8534,0.8534,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7462,,,,hiroki ito||jpn,,,0.7917,0.8358,medium_risk,medium_risk
kim_min_jae__kor,Min-jae Kim,KOR,DEF,68,0.6839,0.6839,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8652,,,,min-jae kim||kor,,,0.9634,0.7087,medium_risk,medium_risk
moon_hwan_kim__kor,Moon-Hwan Kim,KOR,DEF,33,0.3313,0.3313,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.54,,,,moon-hwan kim||kor,,,0.6279,0.6,high_risk,high_risk
yu_min_cho__kor,Yu-Min Cho,KOR,DEF,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.4056,,,,yu-min cho||kor,,,0.4688,0.6154,high_risk,high_risk
han_beom_lee__kor,Han-beom Lee,KOR,DEF,82,0.8196,0.8196,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.4988,,,,han-beom lee||kor,,,0.5556,0.7083,medium_risk,medium_risk
tae_seok_lee__kor,Tae-Seok Lee,KOR,DEF,62,0.6236,0.6236,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.775,,,,tae-seok lee||kor,,,0.8333,0.8,medium_risk,medium_risk
tae_hyeon_kim__kor,Tae-Hyeon Kim,KOR,DEF,35,0.3452,0.3452,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.2725,,,,tae-hyeon kim||kor,,,0.3333,0.4783,high_risk,high_risk
ju_sung_kim__kor,Ju-sung Kim,KOR,DEF,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
seol_young_woo__kor,Young-woo Seol,KOR,DEF,67,0.6673,0.6673,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8234,,,,young-woo seol||kor,,,0.8788,0.82,medium_risk,medium_risk
gi_hyuk_lee__kor,Gi-hyuk Lee,KOR,DEF,59,0.5856,0.5856,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.1931,,,,gi-hyuk lee||kor,,,0.25,0.35,high_risk,high_risk
wi_je_cho__kor,Wi-je Cho,KOR,DEF,5,0.0465,0.0465,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
jesus_angulo__mex,Jesus Angulo,MEX,DEF,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6071,,,,jesus angulo||mex,,,0.7059,0.6,high_risk,high_risk
everardo_lopez__mex,Everardo Lopez,MEX,DEF,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5178,,,,everardo lopez||mex,,,0.5882,0.6579,medium_risk,medium_risk
c_sar_montes__mex,Cesar Montes,MEX,DEF,72,0.72,0.72,transfermarkt_availability_split_2026_06_07+context_override,rotation/usikker - Transfermarkt landshold,,,,,,0.6417,,,,cesar montes||mex,,,0.7442,0.6065,high_risk,high_risk
jes_s_gallardo__mex,Jesus Gallardo,MEX,DEF,64,0.6424,0.6424,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7889,,,,jesus gallardo||mex,,,0.8425,0.8182,medium_risk,medium_risk
israel_reyes__mex,Israel Reyes,MEX,DEF,35,0.3471,0.3471,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5345,,,,israel reyes||mex,,,0.619,0.6098,high_risk,high_risk
mateo_chavez__mex,Mateo Chavez,MEX,DEF,32,0.3214,0.3214,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
richard_ledezma__mex,Richard Ledezma,MEX,DEF,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5759,,,,richard ledezma||mex,,,0.6667,0.6111,high_risk,high_risk
jorge_sanchez__mex,Jorge Sanchez,MEX,DEF,59,0.5918,0.5918,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6366,,,,jorge sanchez||mex,,,0.726,0.648,high_risk,high_risk
johan_v_squez__mex,Johan Vasquez,MEX,DEF,83,0.8341,0.8341,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6207,,,,johan vasquez||mex,,,0.7059,0.6552,medium_risk,medium_risk
francis_de_vries__nzl,Francis de Vries,NZL,DEF,34,0.3411,0.3411,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6054,,,,francis de vries||nzl,,,0.6923,0.6415,high_risk,high_risk
finn_surman__nzl,Finn Surman,NZL,DEF,89,0.8854,0.8854,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6455,,,,finn surman||nzl,,,0.7143,0.725,medium_risk,medium_risk
michael_boxall__nzl,Michael Boxall,NZL,DEF,40,0.3955,0.3955,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6833,,,,michael boxall||nzl,,,0.7612,0.7075,medium_risk,medium_risk
lukas_kelly_heald__nzl,Lukas Kelly-Heald,NZL,DEF,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
james_mcgarry__nzl,James McGarry,NZL,DEF,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
tim_payne__nzl,Tim Payne,NZL,DEF,85,0.853,0.853,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7626,,,,tim payne||nzl,,,0.8868,0.6,high_risk,high_risk
callan_elliot__nzl,Callan Elliot,NZL,DEF,4,0.043,0.043,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.618,,,,callan elliot||nzl,,,0.8,0.35,high_risk,high_risk
liberato_cacace__nzl,Liberato Cacace,NZL,DEF,86,0.8554,0.8554,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8273,,,,liberato cacace||nzl,,,0.9167,0.7213,medium_risk,medium_risk
tyler_bindon__nzl,Tyler Bindon,NZL,DEF,66,0.6587,0.6587,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8205,,,,tyler bindon||nzl,,,0.8636,0.8571,low_risk,low_risk
tommy_smith__nzl,Tommy Smith,NZL,DEF,44,0.4417,0.4417,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.0438,,,,tommy smith||nzl,,,0.05,0.6429,unknown,unknown
nando_pijnaker__nzl,Nando Pijnaker,NZL,DEF,12,0.1154,0.1154,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6188,,,,nando pijnaker||nzl,,,0.6875,0.7143,medium_risk,medium_risk
bill_tuiloma__nzl,Bill Tuiloma,NZL,DEF,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
