player_id,player_name,team_id,position,start_prob,minute_share,match_1_start_minutes_ev,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_weighted_match_ev,weighted_group_stage_ev,component_source,component_recomputed,suspected_issue
hakim_ziyech__mar,Hakim Ziyech,MAR,MID,0.6195,0.056318,,,,,0.056989,0.320326,existing_components,yes,ok
ahmed_nadhir_benbouali__alg,Ahmed Nadhir Benbouali,ALG,FWD,0.047,0.004273,,,,,0.041883,0.318348,existing_components,yes,ok
mattias_svanberg__swe,Mattias Svanberg,SWE,MID,0.3301,0.030009,,,,,0.138842,0.318193,existing_components,yes,ok
pape_alassane_gueye__sen,Pape Alassane Gueye,SEN,MID,0.3786,0.034418,,,,,0.034353,0.318124,existing_components,no,ok
jose_fajardo__pan,Jose Fajardo,PAN,FWD,0.3516,0.031964,,,,,0.071625,0.317517,existing_components,yes,ok
mohamed_kanno__ksa,Mohamed Kanno,KSA,MID,0.8439,0.076718,,,,,0.073425,0.317411,existing_components,yes,ok
alvaro_montero__col,Alvaro Montero,COL,GK,0.0888,0.008073,,,,,0.135539,0.316332,existing_components,yes,ok
amir_hadziahmetovic__bih,Amir Hadziahmetovic,BIH,MID,0.0965,0.008773,,,,,0.08237,0.31465,existing_components,yes,ok
patrick_pentz__aut,Patrick Pentz,AUT,GK,0.054,0.004909,4.324914,0.0,0.0,0.0,0.217369,0.313837,existing_components,no,ok
deni_juric__aus,Deni Juric,AUS,FWD,0.8537,0.077609,,,,,0.083794,0.313362,existing_components,yes,ok
gabriel_avalos__par,Gabriel Avalos,PAR,FWD,0.301,0.027364,,,,,0.079146,0.312937,existing_components,yes,ok
habib_diarra__sen,Habib Diarra,SEN,MID,0.5911,0.053736,,,,,0.033114,0.310888,existing_components,no,ok
marko_farji__irq,Marko Farji,IRQ,MID,0.5465,0.049682,38.45174,0.010634,0.0121,0.01557,0.079502,0.308955,existing_components,no,ok
amine_gouiri__alg,Amine Gouiri,ALG,FWD,0.8025,0.072955,,,,,0.039989,0.308846,existing_components,yes,ok
nidal_celik__bih,Nidal Celik,BIH,DEF,0.0474,0.004309,,,,,0.080002,0.308733,existing_components,yes,ok
joan_garcia__esp,Joan Garcia,ESP,GK,0.0403,0.003664,,,,,0.110829,0.307973,existing_components,no,ok
zizo__egy,Ahmed Zizo,EGY,MID,0.7866,0.071509,,,,,0.057422,0.307734,existing_components,yes,ok
irfan_can_kahveci__tur,Irfan Can Kahveci,TUR,MID,0.0853,0.007755,,,,,0.129156,0.307182,existing_components,yes,ok
franco_mastantuono__arg,Franco Mastantuono,ARG,MID,0.046,0.004182,,,,,0.136109,0.305867,existing_components,yes,ok
jovo_lukic__bih,Jovo Lukic,BIH,FWD,0.7493,0.068118,,,,,0.079163,0.303576,existing_components,yes,ok
daniel_jebbison__can,Daniel Jebbison,CAN,FWD,0.043,0.003909,2.85348,0.011039,0.003904,0.009314,0.111627,0.303327,existing_components,yes,ok
kristian_thorstvedt__nor,Kristian Thorstvedt,NOR,MID,0.3007,0.027336,,,,,0.15784,0.302286,existing_components,no,ok
nkosinathi_sibisi__rsa,Nkosinathi Sibisi,RSA,DEF,0.0863,0.007845,6.41839,0.000711,0.000809,0.000505,0.056936,0.30043,existing_components,yes,ok
kadir_barria__pan,Kadir Barria,PAN,FWD,0.3598,0.032709,,,,,0.066582,0.298446,existing_components,yes,ok
maximilian_beier__ger,Maximilian Beier,GER,FWD,0.043,0.003909,,,,,0.15036,0.296284,existing_components,yes,ok
nestory_irankunda__aus,Nestory Irankunda,AUS,FWD,0.093,0.008455,6.598722,0.008334,0.005237,0.006457,0.089235,0.294539,existing_components,yes,ok
luka_su_i__cro,Luka Sucic,CRO,MID,0.0492,0.004473,3.469781,0.001442,0.002121,0.001984,0.047129,0.293444,existing_components,yes,ok
kamaldeen_sulemana__gha,Kamaldeen Sulemana,GHA,FWD,0.3121,0.028373,,,,,0.124787,0.292106,existing_components,yes,ok
jeremy_ar_valo__ecu,Jeremy Arevalo,ECU,FWD,0.0476,0.004327,3.158736,0.006597,0.002746,0.006691,0.083357,0.291577,existing_components,yes,ok
marc_pubill__esp,Marc Pubill,ESP,DEF,0.0456,0.004145,,,,,0.103003,0.291355,existing_components,no,ok
ricardo_pepi__usa,Ricardo Pepi,USA,FWD,0.2917,0.026518,,,,,0.106501,0.290907,existing_components,yes,ok
james_trafford__eng,James Trafford,ENG,GK,0.0634,0.005764,,,,,0.088403,0.287276,existing_components,no,ok
mohammed_muntari__qat,Mohammed Muntari,QAT,FWD,0.0593,0.005391,3.962367,0.007663,0.002725,0.014962,0.074439,0.286968,existing_components,yes,ok
john_mercado__ecu,John Mercado,ECU,FWD,0.0462,0.0042,3.065832,0.006446,0.002669,0.006483,0.08181,0.286103,existing_components,yes,ok
agust_n_lvarez__uru,Agustin Alvarez,URU,FWD,0.043,0.003909,2.85348,0.008901,0.003101,0.006584,0.166535,0.285222,existing_components,no,ok
houssem_aouar__alg,Houssem Aouar,ALG,MID,0.7734,0.070309,,,,,0.035187,0.28476,existing_components,yes,ok
jaminton_campaz__col,Jaminton Campaz,COL,MID,0.043,0.003909,3.02548,0.004201,0.003602,0.001921,0.121172,0.283595,existing_components,yes,ok
german_berterame__mex,German Berterame,MEX,FWD,0.0704,0.0064,,,,,0.124561,0.281884,existing_components,yes,ok
yunus_akgun__tur,Yunus Akgün,TUR,FWD,0.3377,0.0307,,,,,0.118785,0.281153,existing_components,yes,ok
diego_moreira__bel,Diego Moreira,BEL,MID,0.0453,0.004118,,,,,0.114854,0.280475,existing_components,yes,ok
zidane_iqbal__irq,Zidane Iqbal,IRQ,MID,0.301,0.027364,21.244881,0.00722,0.006998,0.009509,0.065219,0.280455,existing_components,no,ok
bongokuhle_hlongwane__rsa,Bongokuhle Hlongwane,RSA,FWD,0.5585,0.050773,,,,,0.047991,0.280048,existing_components,yes,ok
yousef_qashi__jor,Yousef Qashi,JOR,MID,0.8559,0.077809,,,,,0.043345,0.280039,existing_components,yes,ok
pape_matar_sarr__sen,Pape Matar Sarr,SEN,MID,0.1058,0.009618,7.444088,0.002705,0.003693,0.003366,0.030463,0.278593,existing_components,yes,ok
anis_ben_slimane__tun,Anis Ben Slimane,TUN,MID,0.5497,0.049973,,,,,0.054491,0.278504,existing_components,yes,ok
besfort_zeneli__swe,Besfort Zeneli,SWE,MID,0.0451,0.0041,3.173236,0.003857,0.00354,0.002246,0.131305,0.2778,existing_components,yes,ok
danilo_dos_santos__bra,Danilo dos Santos,BRA,MID,0.515,0.046818,,,,,0.098619,0.276936,existing_components,no,ok
sphephelo_yaya_sithole__rsa,Sphephelo Yaya Sithole,RSA,MID,0.8032,0.073018,,,,,0.047241,0.276811,existing_components,yes,ok
dong_gyeong_lee__kor,Dong-gyeong Lee,KOR,MID,0.7198,0.065436,,,,,0.102448,0.274245,existing_components,yes,ok
saleh_al_shamat__ksa,Saleh Al-Shamat,KSA,MID,0.7644,0.069491,,,,,0.061798,0.274085,existing_components,yes,ok
mousa_tamari__jor,Mousa Tamari,JOR,MID,0.8437,0.0767,,,,,0.042014,0.274017,existing_components,yes,ok
leopold_querfeld__aut,Leopold Querfeld,AUT,DEF,0.0465,0.004227,3.45774,0.00165,0.001591,0.000339,0.142652,0.273897,existing_components,yes,ok
yoane_wissa__cod,Yoane Wissa,COD,FWD,0.8342,0.075836,,,,,0.031396,0.2736,existing_components,yes,ok
jean_ricner_bellegarde__hai,Jean-Ricner Bellegarde,HAI,MID,0.6978,0.063436,,,,,0.064664,0.273263,existing_components,yes,ok
liam_millar__can,Liam Millar,CAN,MID,0.5104,0.0464,,,,,0.077365,0.272986,existing_components,no,ok
alessandro_schopf__aut,Alessandro Schöpf,AUT,MID,0.043,0.003909,,,,,0.132067,0.27281,existing_components,yes,ok
jin_gyu_kim__kor,Jin-gyu Kim,KOR,MID,0.5357,0.0487,,,,,0.101792,0.272451,existing_components,yes,ok
cedric_itten__sui,Cedric Itten,SUI,FWD,0.043,0.003909,,,,,0.107091,0.27193,existing_components,yes,ok
assane_diao_diaoune__sen,Assane Diao Diaoune,SEN,FWD,0.3025,0.0275,,,,,0.036737,0.271062,existing_components,yes,ok
anthony_mandrea__alg,Anthony Mandrea,ALG,GK,0.0416,0.003782,3.301376,0.0,0.0,0.0,0.031382,0.270265,existing_components,yes,ok
mohau_nkota__rsa,Mohau Nkota,RSA,FWD,0.1189,0.010809,8.365804,0.003967,0.004513,0.005289,0.047787,0.269885,existing_components,yes,ok
josue_casimir__hai,Josue Casimir,HAI,FWD,0.8939,0.081264,,,,,0.063622,0.269483,existing_components,yes,ok
senne_lammens__bel,Senne Lammens,BEL,GK,0.0623,0.005664,,,,,0.08106,0.269222,existing_components,no,ok
petar_musa__cro,Petar Musa,CRO,FWD,0.2925,0.026591,,,,,0.037808,0.268856,existing_components,no,ok
ali_alipour__irn,Ali Alipour,IRN,FWD,0.0467,0.004245,3.099012,0.012199,0.004314,0.011476,0.210862,0.267538,existing_components,no,ok
mohanad_ali__irq,Mohanad Ali,IRQ,FWD,0.342,0.031091,,,,,0.045838,0.267266,existing_components,no,ok
miro_muheim__sui,Miro Muheim,SUI,DEF,0.0487,0.004427,3.621332,0.000995,0.000853,0.000218,0.153343,0.266242,existing_components,no,ok
dominique_simon__hai,Dominique Simon,HAI,MID,0.8851,0.080464,,,,,0.062503,0.265426,existing_components,yes,ok
aurele_amenda__sui,Aurele Amenda,SUI,DEF,0.0486,0.004418,3.613896,0.000993,0.000851,0.000218,0.152498,0.264914,existing_components,no,ok
mohamed_al_mannai__qat,Mohamed Al-Mannai,QAT,MID,0.5964,0.054218,,,,,0.05032,0.26477,existing_components,yes,ok
george_hirst__sco,George Hirst,SCO,FWD,0.5568,0.050618,,,,,0.115592,0.26358,existing_components,yes,ok
lucas_bergvall__swe,Lucas Bergvall,SWE,MID,0.2777,0.025245,,,,,0.11603,0.262541,existing_components,yes,ok
alexis_saelemaekers__bel,Alexis Saelemaekers,BEL,FWD,0.5078,0.046164,,,,,0.107847,0.262496,existing_components,yes,ok
ardon_jashari__sui,Ardon Jashari,SUI,MID,0.2426,0.022055,,,,,0.103274,0.26186,existing_components,yes,ok
elye_wahi__civ,Elye Wahi,CIV,FWD,0.6294,0.057218,,,,,0.105534,0.260994,existing_components,no,ok
juan_quintero__col,Juan Quintero,COL,MID,0.0444,0.004036,3.138457,0.004499,0.004628,0.001975,0.112537,0.260823,existing_components,yes,ok
mark_flekken__ned,Mark Flekken,NED,GK,0.0639,0.005809,5.071104,0.0,0.0,0.0,0.070499,0.260728,existing_components,no,ok
facundo_torres__uru,Facundo Torres,URU,FWD,0.0433,0.003936,3.070057,0.006582,0.004136,0.001999,0.136593,0.258544,existing_components,no,ok
shahriar_moghanlou__irn,Shahriar Moghanlou,IRN,FWD,0.2657,0.024155,,,,,0.126514,0.257825,existing_components,yes,ok
mohamed_toure__aus,Mohamed Toure,AUS,FWD,0.752,0.068364,,,,,0.067429,0.257604,existing_components,yes,ok
wilson_isidor__hai,Wilson Isidor,HAI,FWD,0.6294,0.057218,,,,,0.060011,0.256394,existing_components,yes,ok
michal_sadilek__cze,Michal Sadilek,CZE,MID,0.352,0.032,,,,,0.113413,0.252888,existing_components,no,ok
matheus_nunes__por,Matheus Nunes,POR,MID,0.2398,0.0218,,,,,0.116192,0.250606,existing_components,yes,ok
thapelo_morena__rsa,Thapelo Morena,RSA,FWD,0.5424,0.049309,,,,,0.041103,0.250344,existing_components,yes,ok
themba_zwane__rsa,Themba Zwane,RSA,MID,0.6009,0.054627,,,,,0.040836,0.249194,existing_components,yes,ok
lukas_cerv__cze,Lukas Cerv,CZE,MID,0.6096,0.055418,,,,,0.111985,0.249153,existing_components,no,ok
nicolas_fonseca__uru,Nicolas Fonseca,URU,MID,0.043,0.003909,3.028275,0.004023,0.003611,0.001692,0.103457,0.248219,existing_components,yes,ok
franck_kessie__civ,Franck Kessie,CIV,MID,0.6905,0.062773,,,,,0.100649,0.247314,existing_components,no,ok
callan_elliot__nzl,Callan Elliot,NZL,DEF,0.043,0.003909,,,,,0.056491,0.246454,existing_components,yes,ok
ger_nimo_rulli__arg,Geronimo Rulli,ARG,GK,0.0172,0.001564,1.368174,0.0,0.0,0.0,0.107544,0.246366,existing_components,yes,ok
mojmir_chytil__cze,Mojmir Chytil,CZE,FWD,0.2882,0.0262,,,,,0.110421,0.245061,existing_components,no,ok
guillermo_ochoa__mex,Guillermo Ochoa,MEX,GK,0.0352,0.0032,,,,,0.157822,0.244673,existing_components,no,ok
jacob_widell_zetterstrom__swe,Jacob Widell Zetterström,SWE,GK,0.1096,0.009964,,,,,0.113834,0.244459,existing_components,no,ok
jamie_leweling__ger,Jamie Leweling,GER,MID,0.0566,0.005145,,,,,0.153147,0.241314,existing_components,no,ok
tahith_chong__cuw,Tahith Chong,CUW,MID,0.6207,0.056427,,,,,-0.005467,0.24101,existing_components,yes,ok
vladimir_darida__cze,Vladimir Darida,CZE,MID,0.5945,0.054045,,,,,0.108505,0.240049,existing_components,no,ok
adam_karabec__cze,Adam Karabec,CZE,MID,0.2967,0.026973,,,,,0.108309,0.239536,existing_components,no,ok
eberechi_eze__eng,Eberechi Eze,ENG,MID,0.2735,0.024864,,,,,0.090206,0.239424,existing_components,yes,ok
ibrahim_adel__egy,Ibrahim Adel,EGY,MID,0.0562,0.005109,3.960807,0.001596,0.002028,0.00227,0.047285,0.236047,existing_components,no,ok
brian_cipenga__cod,Brian Cipenga,COD,MID,0.0474,0.004309,3.335064,0.001564,0.00178,0.001986,0.025135,0.232265,existing_components,yes,ok
tomas_chory__cze,Tomas Chory,CZE,FWD,0.3391,0.030827,,,,,0.105415,0.231966,existing_components,no,ok
awer_mabil__aus,Awer Mabil,AUS,FWD,0.2953,0.026845,,,,,0.059871,0.231852,existing_components,yes,ok
almoez_ali__qat,Almoez Ali,QAT,FWD,0.4561,0.041464,,,,,0.041969,0.230865,existing_components,yes,ok
bamba_dieng__sen,Bamba Dieng,SEN,FWD,0.043,0.003909,,,,,0.027905,0.22895,existing_components,yes,ok
noa_lang__ned,Noa Lang,NED,FWD,0.0446,0.004055,3.138056,0.003154,0.003578,0.001866,0.082301,0.228742,existing_components,yes,ok
hans_vanaken__bel,Hans Vanaken,BEL,MID,0.5081,0.046191,,,,,0.094687,0.22873,existing_components,yes,ok
baha_a_faisal__jor,Baha'a Faisal,JOR,FWD,0.5573,0.050664,,,,,0.031816,0.227857,existing_components,yes,ok
malick_thiaw__ger,Malick Thiaw,GER,DEF,0.043,0.003909,,,,,0.143095,0.226999,existing_components,no,ok
nico_paz__arg,Nico Paz,ARG,MID,0.2902,0.026382,,,,,0.085894,0.226489,existing_components,no,ok
abdullah_al_khaibari__ksa,Abdullah Al-Khaibari,KSA,MID,0.3625,0.032955,,,,,0.048927,0.226126,existing_components,yes,ok
gervane_kastaneer__cuw,Gervane Kastaneer,CUW,FWD,0.0896,0.008145,5.964582,0.008058,0.003178,0.019674,0.033779,0.224887,existing_components,no,ok
nasser_al_dawsari__ksa,Nasser Al-Dawsari,KSA,MID,0.5671,0.051555,,,,,0.048591,0.224873,existing_components,yes,ok
alexandre_pierre__hai,Alexandre Pierre,HAI,GK,0.2055,0.018682,,,,,0.095725,0.223132,existing_components,yes,ok
exequiel_palacios__arg,Exequiel Palacios,ARG,MID,0.0474,0.004309,,,,,0.119579,0.222614,existing_components,no,ok
ryan_mendes_da_graca__cpv,Ryan Mendes Da Graça,CPV,FWD,0.8829,0.080264,,,,,0.00288,0.221757,existing_components,yes,ok
mike_penders__bel,Mike Penders,BEL,GK,0.0151,0.001373,,,,,0.13802,0.220969,existing_components,no,ok
lawrence_shankland__sco,Lawrence Shankland,SCO,FWD,0.2632,0.023927,,,,,0.098076,0.220625,existing_components,yes,ok
fiston_mayele__cod,Fiston Mayele,COD,FWD,0.0451,0.0041,3.005329,0.003457,0.001525,0.007652,0.039448,0.220386,existing_components,no,ok
christ_inao_oulai__civ,Christ Inao Oulaï,CIV,MID,0.369,0.033545,,,,,0.093209,0.218811,existing_components,no,ok
ayman_yahya_salem__ksa,Ayman Yahya Salem,KSA,MID,0.3433,0.031209,,,,,0.046748,0.218006,existing_components,yes,ok
mohannad_abu_taha__jor,Mohannad Abu Taha,JOR,MID,0.6259,0.0569,46.655838,0.00444,0.005051,0.002631,0.021545,0.215048,existing_components,yes,ok
mahmoud_saber__egy,Mahmoud Saber,EGY,MID,0.0571,0.005191,4.017556,0.001608,0.001978,0.002079,0.027882,0.211605,existing_components,yes,ok
tomoki_hayakawa__jpn,Tomoki Hayakawa,JPN,GK,0.0304,0.002764,2.418168,0.0,0.0,0.0,0.045922,0.211086,existing_components,yes,ok
evann_guessand__civ,Evann Guessand,CIV,FWD,0.3765,0.034227,,,,,0.087133,0.209463,existing_components,no,ok
ali_yousif__irq,Ali Yousif,IRQ,FWD,0.2464,0.0224,16.351104,0.011285,0.004532,0.025968,0.07255,0.207191,existing_components,no,ok
derrick_luckassen__gha,Derrick Luckassen,GHA,DEF,0.0449,0.004082,,,,,0.100445,0.206991,existing_components,yes,ok
jun_ho_bae__kor,Jun-ho Bae,KOR,MID,0.5038,0.0458,,,,,0.077753,0.206735,existing_components,yes,ok
godfried_roemeratoe__cuw,Godfried Roemeratoe,CUW,MID,0.0753,0.006845,5.329433,0.003119,0.003346,0.004278,0.005071,0.206464,existing_components,yes,ok
sontje_hansen__cuw,Sontje Hansen,CUW,FWD,0.377,0.034273,,,,,-0.014111,0.204046,existing_components,no,ok
jurgen_locadia__cuw,Jürgen Locadia,CUW,FWD,0.5505,0.050045,,,,,-0.014279,0.202271,existing_components,no,ok
santiago_mele__uru,Santiago Mele,URU,GK,0.0318,0.002891,2.525302,0.0,0.0,0.0,0.113896,0.201328,existing_components,no,ok
mohammad_abu_hasheesh__jor,Mohammad Abu Hasheesh,JOR,MID,0.3455,0.031409,25.928393,0.002609,0.002969,0.002319,0.021852,0.201278,existing_components,yes,ok
kevin_lenini__cpv,Kevin Lenini Pina,CPV,MID,0.6738,0.061255,,,,,-0.000168,0.200757,existing_components,yes,ok
ji_sung_eom__kor,Ji-sung Eom,KOR,MID,0.043,0.003909,2.85348,0.005695,0.002159,0.006663,0.131151,0.200313,existing_components,no,ok
mohammad_khalife__irn,Mohammad Khalife,IRN,GK,0.0251,0.002282,,,,,0.104022,0.198298,existing_components,yes,ok
akmal_mozgovoy__uzb,Akmal Mozgovoy,UZB,MID,0.0709,0.006445,5.075802,0.003154,0.004141,0.004227,0.058045,0.198217,existing_components,no,ok
gael_kakuta__cod,Gaël Kakuta,COD,MID,0.3289,0.0299,,,,,0.016371,0.196788,existing_components,yes,ok
alex_kral__cze,Alex Kral,CZE,MID,0.3203,0.029118,,,,,0.096948,0.195873,existing_components,no,ok
simon_adingra__civ,Simon Adingra,CIV,FWD,0.5614,0.051036,,,,,0.081695,0.194235,existing_components,no,ok
luis_mejia__pan,Luis Mejia,PAN,GK,0.1003,0.009118,,,,,0.087989,0.193055,existing_components,no,ok
aymen_hussein__irq,Aymen Hussein,IRQ,FWD,0.3986,0.036236,,,,,0.038958,0.192283,existing_components,yes,ok
carlos_andres_gomez__col,Carlos Andres Gomez,COL,MID,0.2535,0.023045,,,,,0.084662,0.190935,existing_components,yes,ok
cristian_roldan__usa,Cristian Roldan,USA,MID,0.0607,0.005518,,,,,0.070299,0.190651,existing_components,yes,ok
thelo_aasgaard__nor,Thelo Aasgaard,NOR,MID,0.2564,0.023309,,,,,0.083357,0.190233,existing_components,yes,ok
ross_stewart__sco,Ross Stewart,SCO,FWD,0.0386,0.003509,,,,,0.085674,0.190211,existing_components,yes,ok
amine_adli__mar,Amine Adli,MAR,FWD,0.043,0.003909,,,,,0.026659,0.189123,existing_components,yes,ok
keisuke_sako__jpn,Keisuke Osako,JPN,GK,0.0263,0.002391,2.087168,0.0,0.0,0.0,0.040216,0.188794,existing_components,yes,ok
mohammad_al_dawoud__jor,Mohammad Al-Dawoud,JOR,MID,0.043,0.003909,,,,,0.022471,0.185549,existing_components,yes,ok
dominik_kotarski__cro,Dominik Kotarski,CRO,GK,0.0263,0.002391,2.087168,0.0,0.0,0.0,0.025568,0.185465,existing_components,yes,ok
yaimar_medina__ecu,Yaimar Medina,ECU,MID,0.0461,0.004191,3.438184,0.000744,0.000821,0.000203,0.049822,0.183171,existing_components,yes,ok
jean_michael_seri__civ,Jean Michael Seri,CIV,MID,0.375,0.034091,,,,,0.077707,0.183066,existing_components,no,ok
abdullah_al_hamdan__ksa,Abdullah Al-Hamdan,KSA,FWD,0.2763,0.025118,,,,,0.037344,0.182964,existing_components,yes,ok
juan_portilla__col,Juan Portilla,COL,MID,0.2666,0.024236,,,,,0.081095,0.182103,existing_components,yes,ok
saleem_obaid__jor,Saleem Obaid,JOR,DEF,0.0796,0.007236,5.952886,0.000584,0.000664,0.000445,0.026911,0.180762,existing_components,yes,ok
lucas_ramon_romero__par,Lucas Ramon Romero,PAR,MID,0.2739,0.0249,,,,,0.038167,0.179572,existing_components,no,ok
derrick_etienne__hai,Derrick Etienne Jr.,HAI,FWD,0.114,0.010364,,,,,0.03881,0.179519,existing_components,yes,ok
abolfazl_jalali__irn,Abolfazl Jalali,IRN,DEF,0.043,0.003909,,,,,0.096979,0.179378,existing_components,yes,ok
guillermo_martinez__mex,Guillermo Martínez,MEX,FWD,0.2456,0.022327,,,,,0.082302,0.179147,existing_components,yes,ok
janner_corozo__ecu,Janner Corozo,ECU,FWD,0.2545,0.023136,,,,,0.044005,0.177783,existing_components,no,ok
abdulaziz_hatim_mohammed__qat,Abdulaziz Hatim Mohammed,QAT,MID,0.3565,0.032409,,,,,0.020521,0.176143,existing_components,no,ok
egil_selvik__nor,Egil Selvik,NOR,GK,0.0253,0.0023,2.019421,0.0,0.0,0.0,0.111741,0.1751,existing_components,no,ok
zaid_ismail__irq,Zaid Ismail,IRQ,MID,0.3868,0.035164,,,,,0.033492,0.171715,existing_components,yes,ok
jens_castrop__kor,Jens Castrop,KOR,MID,0.3228,0.029345,,,,,0.064728,0.171131,existing_components,yes,ok
mehdi_dorval__alg,Mehdi Dorval,ALG,DEF,0.044,0.004,3.27184,0.000307,0.00035,0.000218,0.01006,0.168267,existing_components,yes,ok
amad_diallo__civ,Amad Diallo,CIV,FWD,0.1336,0.012145,,,,,0.072252,0.167792,existing_components,no,ok
garry_mendes_rodrigues__cpv,Garry Mendes Rodrigues,CPV,FWD,0.3371,0.030645,,,,,-0.005104,0.166762,existing_components,yes,ok
robin_risser__fra,Robin Risser,FRA,GK,0.0251,0.002282,,,,,0.061198,0.166692,existing_components,yes,ok
ibrahim_sangare__civ,Ibrahim Sangare,CIV,MID,0.1733,0.015755,,,,,0.071458,0.165567,existing_components,no,ok
seko_fofana__civ,Seko Fofana,CIV,MID,0.5514,0.050127,,,,,0.071113,0.164601,existing_components,no,ok
oumar_diakite__civ,Oumar Diakite,CIV,FWD,0.3193,0.029027,,,,,0.07025,0.162184,existing_components,no,ok
mortadha_ben_ouanes__tun,Mortadha Ben Ouanes,TUN,MID,0.275,0.025,,,,,0.025581,0.162025,existing_components,yes,ok
martin_zlomisli__bih,Martin Zlomislic,BIH,GK,0.0606,0.005509,4.837031,0.0,0.0,0.0,0.057078,0.158889,existing_components,no,ok
dostonbek_khamdamov__uzb,Dostonbek Khamdamov,UZB,MID,0.0671,0.0061,,,,,0.025308,0.155567,existing_components,yes,ok
alisher_odilov__uzb,Alisher Odilov,UZB,MID,0.2457,0.022336,,,,,0.025178,0.155049,existing_components,yes,ok
paul_izzo__aus,Paul Izzo,AUS,GK,0.0271,0.002464,2.163095,0.0,0.0,0.0,0.03762,0.151771,existing_components,yes,ok
don_deedson_louicius__hai,Don Deedson Louicius,HAI,FWD,0.3745,0.034045,,,,,0.030801,0.150481,existing_components,yes,ok
altay_bayindir__tur,Altay Bayindir,TUR,GK,0.0549,0.004991,,,,,0.066,0.149209,existing_components,no,ok
carlos_rodriguez__mex,Carlos Rodriguez,MEX,MID,0.0861,0.007827,,,,,0.069314,0.149176,existing_components,no,ok
oussama_targhalline__mar,Oussama Targhalline,MAR,MID,0.0434,0.003945,3.053624,0.001265,0.001515,0.001657,0.010503,0.148377,existing_components,yes,ok
yannick_semedo__cpv,Yannick Semedo,CPV,MID,0.3444,0.031309,,,,,-0.007798,0.148197,existing_components,yes,ok
mohammed_waad__qat,Mohammed Waad,QAT,MID,0.5569,0.050627,,,,,0.01458,0.146599,existing_components,no,ok
christian_fassnacht__sui,Christian Fassnacht,SUI,FWD,0.043,0.003909,,,,,0.063772,0.145542,existing_components,no,ok
alban_lafont__civ,Alban Lafont,CIV,GK,0.0829,0.007536,,,,,0.072547,0.145424,existing_components,no,ok
nishan_velupillay__aus,Nishan Velupillay,AUS,FWD,0.0502,0.004564,,,,,0.034371,0.144968,existing_components,yes,ok
jassem_gaber__qat,Jassem Gaber,QAT,MID,0.56,0.050909,,,,,0.020576,0.144018,existing_components,yes,ok
mert_gunok__tur,Mert Günok,TUR,GK,0.021,0.001909,,,,,0.084122,0.143146,existing_components,no,ok
yassine_titraoui__alg,Yassine Titraoui,ALG,MID,0.2481,0.022555,,,,,0.006725,0.142007,existing_components,yes,ok
gonzalo_valle__ecu,Gonzalo Valle,ECU,GK,0.0471,0.004282,,,,,0.05049,0.140756,existing_components,no,ok
emiliano_martinez_toranza__uru,Emiliano Martinez Toranza,URU,MID,0.0473,0.0043,,,,,0.059728,0.137726,existing_components,yes,ok
patrick_beach__aus,Patrick Beach,AUS,GK,0.0266,0.002418,2.112279,0.0,0.0,0.0,0.033088,0.136393,existing_components,yes,ok
nicolas_pepe__civ,Nicolas Pepe,CIV,FWD,0.3296,0.029964,,,,,0.060635,0.135258,existing_components,no,ok
justin_bijlow__ned,Justin Bijlow,NED,GK,0.0159,0.001445,,,,,0.068909,0.134128,existing_components,no,ok
payam_niazmand__irn,Payam Niazmand,IRN,GK,0.0311,0.002827,2.482371,0.0,0.0,0.0,0.111308,0.132841,existing_components,no,ok
luciano_valente__ned,Luciano Valente,NED,MID,0.0472,0.004291,,,,,0.063658,0.129916,existing_components,no,ok
toni_fruk__cro,Toni Fruk,CRO,MID,0.0476,0.004327,,,,,0.015896,0.129143,existing_components,yes,ok
callum_elder__aus,Callum Elder,AUS,DEF,0.0386,0.003509,2.870296,0.000433,0.00043,0.000299,0.031483,0.128658,existing_components,yes,ok
khalil_ayari__tun,Khalil Ayari,TUN,MID,0.2989,0.027173,,,,,0.010546,0.124273,existing_components,no,ok
anis_hadj_moussa__alg,Anis Hadj Moussa,ALG,FWD,0.043,0.003909,3.036918,0.001192,0.002159,0.001831,0.008841,0.123614,existing_components,no,ok
frans_dhia_putros__irq,Frans Dhia Putros,IRQ,DEF,0.0777,0.007064,5.777772,0.000406,0.000463,0.000361,0.022722,0.120496,existing_components,yes,ok
ivan_toney__eng,Ivan Toney,ENG,FWD,0.043,0.003909,,,,,0.046328,0.119897,existing_components,yes,ok
yassin_fortune__hai,Yassin Fortune,HAI,FWD,0.302,0.027455,,,,,0.022248,0.119466,existing_components,yes,ok
pape_cherif_ndiaye__sen,Pape Cherif Ndiaye,SEN,FWD,0.238,0.021636,,,,,-0.000352,0.119323,existing_components,no,ok
yousef_abu_al_jazar__jor,Yousef Abu Al-Jazar,JOR,DEF,0.043,0.003909,3.200361,0.000264,0.000301,0.000188,0.00958,0.114894,existing_components,yes,ok
yehvann_diouf__sen,Yehvann Diouf,SEN,GK,0.0616,0.0056,,,,,-0.005215,0.114091,existing_components,no,ok
matias_galarza_fonda__par,Matias Galarza Fonda,PAR,MID,0.2629,0.0239,,,,,0.014233,0.113709,existing_components,no,ok
