player_id,player_name,team_id,position,price_m,start_prob,cohort,base_ev,old_price_quality_ev,raw_price_quality_ev,appearance_scaled_price_quality_ev,base_capped_price_quality_ev,selected_price_quality_ev,old_optimizer_ev,raw_optimizer_ev,appearance_scaled_optimizer_ev,base_capped_optimizer_ev,selected_optimizer_ev,selected_method
shurandy_sambo__cuw,Shurandy Sambo,CUW,DEF,2,0.4342,other,0.51035,0.61979,0.999201,0.61979,0.765525,0.61979,0.51035,0.730333,0.559598,0.625179,0.559598,appearance_scaled_then_base_capped
elisha_owusu__gha,Elisha Owusu,GHA,MID,2.5,0.3014,other,0.58333,0.530337,1.231704,0.530337,0.874995,0.530337,0.58333,0.875098,0.559483,0.714579,0.559483,appearance_scaled_then_base_capped
joshua_brenet__cuw,Joshua Brenet,CUW,DEF,2.5,0.3934,other,0.455964,0.683951,1.893394,1.064087,0.683946,0.683946,0.455964,1.102807,0.729619,0.558556,0.558556,appearance_scaled_then_base_capped
relebohile_mofokeng__rsa,Relebohile Mofokeng,RSA,FWD,2.5,0.2691,other,0.599815,0.503007,1.308276,0.502939,0.899722,0.502939,0.599815,0.918622,0.556221,0.734773,0.556221,appearance_scaled_then_base_capped
kai_trewin__aus,Kai Trewin,AUS,DEF,2,0.3258,other,0.627752,0.465057,0.999201,0.465057,0.941628,0.465057,0.627752,0.794904,0.554539,0.768996,0.554539,appearance_scaled_then_base_capped
gustaf_nilsson__swe,Gustaf Nilsson,SWE,FWD,2,0.2655,other,0.833249,0.208429,0.549484,0.208412,0.549484,0.208412,0.55208,0.705555,0.552072,0.705555,0.552072,appearance_scaled_then_base_capped
folarin_balogun__usa,Folarin Balogun,USA,FWD,4,0.395,other,0.446055,0.669076,3.112195,1.756167,0.669083,0.669083,0.446055,1.645818,1.035605,0.546418,0.546418,appearance_scaled_then_base_capped
jahkeele_rutty__can,Jahkeele Rutty,CAN,DEF,2,0.25,other,0.694323,0.356857,0.999201,0.356858,0.999201,0.356858,0.694323,0.831518,0.542464,0.831518,0.542464,appearance_scaled_then_base_capped
baris_alper_yilmaz__tur,Baris Alper Yilmaz,TUR,FWD,3,0.3506,other,0.442454,0.663681,2.131493,1.067574,0.663681,0.663681,0.542006,1.202522,0.723758,0.542006,0.542006,appearance_scaled_then_base_capped
duke_lacroix__hai,Duke Lacroix,HAI,DEF,2.5,0.3646,other,0.442201,0.663301,1.893394,0.986188,0.663301,0.663301,0.541696,1.095238,0.686995,0.541696,0.541696,appearance_scaled_then_base_capped
liam_kelly__sco,Liam Kelly,SCO,GK,3,0.1709,other,0.590623,0.477763,1.956901,0.477763,0.885935,0.477763,0.539836,1.205448,0.539836,0.723513,0.539836,appearance_scaled_then_base_capped
max_crocombe__nzl,Max Crocombe,NZL,GK,2.5,0.3472,other,0.652136,0.40043,0.807319,0.40043,0.807319,0.40043,0.652136,0.721968,0.538868,0.721968,0.538868,appearance_scaled_then_base_capped
rocky_bushiri__cod,Rocky Bushiri,COD,DEF,2,0.2758,other,0.653435,0.393685,0.999201,0.393685,0.980152,0.393685,0.653435,0.80903,0.536548,0.800458,0.536548,appearance_scaled_then_base_capped
romelu_lukaku__bel,Romelu Lukaku,BEL,FWD,4.5,0.6346,other,0.437162,0.655741,3.369898,3.055053,0.655743,0.655743,0.437162,1.756893,1.615213,0.535523,0.535523,appearance_scaled_then_base_capped
weston_mckennie__usa,Weston McKennie,USA,MID,3.5,0.6238,other,0.437093,0.65564,2.505892,2.233108,0.65564,0.65564,0.535439,1.368053,1.2453,0.535439,0.535439,appearance_scaled_then_base_capped
youssef_en_nesyri__mar,Youssef En-Nesyri,MAR,FWD,3.5,0.1118,other,0.616027,0.434247,2.718483,0.434181,0.924041,0.434181,0.534226,1.562132,0.534196,0.754633,0.534196,appearance_scaled_then_base_capped
marvin_senaya__gha,Marvin Senaya,GHA,DEF,2,0.3043,other,0.608248,0.434367,0.999201,0.434367,0.912372,0.434367,0.530001,0.784177,0.530002,0.745104,0.530002,appearance_scaled_then_base_capped
alexander_bernhardsson__swe,Alexander Bernhardsson,SWE,MID,2,0.3744,other,0.746038,0.265894,0.497131,0.265894,0.497131,0.265894,0.746038,0.63403,0.529973,0.63403,0.529973,appearance_scaled_then_base_capped
juan_manuel_sanabria__uru,Juan Manuel Sanabria,URU,MID,3,0.0993,reserve_start_lt_0_10,0.722122,0.292758,2.063756,0.292759,1.083183,0.292759,0.722122,1.325857,0.528909,0.884599,0.528909,appearance_scaled_then_base_capped
deroy_duarte__cpv,Deroy Duarte,CPV,MID,2.5,0.3704,other,0.429108,0.643659,1.231704,0.651748,0.643662,0.643662,0.429108,0.790276,0.529296,0.525657,0.525657,appearance_scaled_then_base_capped
angelo_stiller__ger,Angelo Stiller,GER,MID,2.5,0.5523,other,0.428735,0.643102,1.231704,0.971815,0.643102,0.643102,0.5252,0.790071,0.673121,0.5252,0.5252,appearance_scaled_then_base_capped
paik_seung_ho__kor,Seung-Ho Paik,KOR,MID,2,0.509,other,0.658598,0.361485,0.497131,0.361486,0.497131,0.361486,0.658598,0.585938,0.524898,0.585938,0.524898,appearance_scaled_then_base_capped
cyle_christopher_larin__can,Cyle Christopher Larin,CAN,FWD,3,0.6238,other,0.425135,0.637701,2.131493,1.899465,0.637702,0.637702,0.425135,1.192996,1.088583,0.52079,0.52079,appearance_scaled_then_base_capped
ibrahim_sa_deh__jor,Ibrahim Saadeh,JOR,MID,2.5,0.3269,other,0.474223,0.575206,1.231704,0.575206,0.711334,0.575206,0.519665,0.815089,0.519665,0.580923,0.519665,appearance_scaled_then_base_capped
jeremy_antonisse__cuw,Jeremy Antonisse,CUW,FWD,2,0.3147,other,0.741111,0.247054,0.549484,0.247032,0.549484,0.247032,0.741111,0.654879,0.518775,0.654879,0.518775,appearance_scaled_then_base_capped
kwasi_sibo__gha,Kwasi Sibo,GHA,MID,2.5,0.6695,other,0.422528,0.633788,1.231704,1.178037,0.633792,0.633792,0.422528,0.786657,0.762507,0.517597,0.517597,appearance_scaled_then_base_capped
lucas_paqueta__bra,Lucas Paqueta,BRA,MID,5.5,0.1625,other,0.420663,0.630992,2.941066,0.682747,0.630995,0.630995,0.420663,1.554844,0.538601,0.515312,0.515312,appearance_scaled_then_base_capped
mohammed_sulaiman__ksa,Mohammed Sulaiman,KSA,DEF,2,0.3038,other,0.581539,0.433653,0.999201,0.433653,0.872309,0.433653,0.581539,0.769487,0.51499,0.712386,0.51499,appearance_scaled_then_base_capped
giovanni_reyna__usa,Giovanni Reyna,USA,MID,3,0.3617,other,0.418751,0.628127,2.063756,1.066372,0.628127,0.628127,0.51297,1.159003,0.71018,0.51297,0.51297,appearance_scaled_then_base_capped
memphis_depay__ned,Memphis Depay,NED,FWD,4,0.6669,other,0.418142,0.627213,3.112195,2.965033,0.627213,0.627213,0.512224,1.630466,1.564243,0.512224,0.512224,appearance_scaled_then_base_capped
souffian_el_karouani__mar,Souffian El Karouani,MAR,DEF,2,0.2534,other,0.635104,0.361711,0.999201,0.361711,0.952656,0.361711,0.512077,0.798948,0.512077,0.778002,0.512077,appearance_scaled_then_base_capped
mohamed_zeki_amdouni__sui,Mohamed Zeki Amdouni,SUI,FWD,3.5,0.1126,other,0.570333,0.437354,2.718483,0.437287,0.855499,0.437287,0.570333,1.537,0.510462,0.698658,0.510462,appearance_scaled_then_base_capped
bara_sapoko_ndiaye__sen,Bara Sapoko Ndiaye,SEN,MID,2,0.8851,cheap_real_starter,0.520547,0.497131,0.497131,0.497131,0.497131,0.497131,0.520547,0.51001,0.51001,0.51001,0.51001,raw_for_likely_starter
thalente_mbatha__rsa,Thalente Mbatha,RSA,MID,3,0.3021,other,0.416259,0.624384,2.063756,0.890658,0.624389,0.624389,0.416259,1.157633,0.629739,0.509918,0.509918,appearance_scaled_then_base_capped
munir_el_kajoui__mar,Munir El Kajoui,MAR,GK,3,0.1633,other,0.552831,0.456796,1.956901,0.456517,0.829246,0.456517,0.552831,1.184662,0.50949,0.677218,0.50949,appearance_scaled_then_base_capped
amer_jamous__jor,Amer Jamous,JOR,MID,2.5,0.3364,other,0.440581,0.591922,1.231704,0.591922,0.660872,0.591922,0.508684,0.796586,0.508684,0.539712,0.508684,appearance_scaled_then_base_capped
yeremy_pino__esp,Yeremy Pino,ESP,MID,3.5,0.059,reserve_start_lt_0_10,0.749729,0.211211,2.505892,0.211211,1.124594,0.211211,0.507396,1.540002,0.507396,0.918418,0.507396,appearance_scaled_then_base_capped
kobbie_mainoo__eng,Kobbie Mainoo,ENG,MID,2.5,0.3467,other,0.419745,0.610045,1.231704,0.610046,0.629617,0.610046,0.419745,0.785127,0.50538,0.514187,0.50538,appearance_scaled_then_base_capped
ilay_camara__sen,Ilay Camara,SEN,DEF,2,0.2646,other,0.609052,0.377698,0.999201,0.377698,0.913578,0.377698,0.609052,0.784619,0.504943,0.746089,0.504943,appearance_scaled_then_base_capped
timothy_weah__usa,Timothy Weah,USA,FWD,3,0.6148,other,0.411977,0.617965,2.131493,1.87206,0.617965,0.617965,0.504672,1.185759,1.069014,0.504672,0.504672,appearance_scaled_then_base_capped
yuto_nagatomo__jpn,Yuto Nagatomo,JPN,DEF,2,0.1759,other,0.707976,0.251085,0.999201,0.251085,0.999201,0.251085,0.707976,0.839027,0.502375,0.839027,0.502375,appearance_scaled_then_base_capped
jawad_el_yamiq__mar,Jawad El Yamiq,MAR,DEF,2.5,0.135,other,0.613253,0.365154,1.893394,0.365154,0.91988,0.365154,0.501609,1.189316,0.501608,0.751235,0.501608,appearance_scaled_then_base_capped
zakaria_el_ouahdi__mar,Zakaria El Ouahdi,MAR,DEF,2,0.2428,other,0.620803,0.34658,0.999201,0.34658,0.931204,0.34658,0.620803,0.791082,0.497403,0.760483,0.497403,appearance_scaled_then_base_capped
samed_ba_dar__bih,Samed Bazdar,BIH,FWD,2,0.3142,other,0.702255,0.246661,0.549484,0.24664,0.549484,0.24664,0.702255,0.633508,0.497228,0.633508,0.497228,appearance_scaled_then_base_capped
dominic_hyam__sco,Dominic Hyam,SCO,DEF,2,0.2673,other,0.586537,0.381552,0.999201,0.381552,0.879806,0.381552,0.586537,0.772236,0.494294,0.718508,0.494294,appearance_scaled_then_base_capped
tanner_tessmann__usa,Tanner Tessmann,USA,MID,2.5,0.318,other,0.426368,0.559546,1.231704,0.559546,0.639552,0.559546,0.486298,0.788769,0.486298,0.522301,0.486298,appearance_scaled_then_base_capped
brian_rodr_guez__uru,Brian Rodriguez,URU,FWD,3.5,0.0971,reserve_start_lt_0_10,0.574262,0.37715,2.718483,0.377092,0.861393,0.377092,0.574262,1.539161,0.485536,0.703471,0.485536,appearance_scaled_then_base_capped
edin_dzeko__bih,Edin Dzeko,BIH,FWD,4.5,0.676,other,0.39603,0.594043,3.369898,3.254359,0.594045,0.594045,0.39603,1.734271,1.682278,0.485137,0.485137,appearance_scaled_then_base_capped
ramin_rezaeian__irn,Ramin Rezaeian,IRN,DEF,2.5,0.1336,other,0.586064,0.361368,1.893394,0.361368,0.879096,0.361368,0.586064,1.174362,0.484951,0.717928,0.484951,appearance_scaled_then_base_capped
adalberto_carrasquilla__pan,Adalberto Carrasquilla,PAN,MID,2.5,0.6226,other,0.394961,0.59244,1.231704,1.095513,0.592442,0.592442,0.394961,0.771495,0.710209,0.483827,0.483827,appearance_scaled_then_base_capped
lawrence_ati_zigi__gha,Lawrence Ati Zigi,GHA,GK,3,0.1554,other,0.519993,0.434432,1.956901,0.434432,0.779989,0.434432,0.519993,1.166602,0.481491,0.636991,0.481491,appearance_scaled_then_base_capped
dominique_simon__hai,Dominique Simon,HAI,MID,2,0.8851,cheap_real_starter,0.46593,0.497131,0.497131,0.497131,0.497131,0.497131,0.46593,0.47997,0.47997,0.47997,0.47997,raw_for_likely_starter
youcef_atal__alg,Youcef Atal,ALG,DEF,2.5,0.1505,other,0.533195,0.407079,1.893394,0.40708,0.799792,0.40708,0.476443,1.145285,0.476443,0.653164,0.476443,appearance_scaled_then_base_capped
rebin_sulaka__irq,Rebin Sulaka,IRQ,DEF,2,0.378,other,0.420116,0.539568,0.999201,0.539569,0.630174,0.539569,0.420116,0.680704,0.47387,0.514642,0.47387,appearance_scaled_then_base_capped
darwin_nunez__uru,Darwin Nunez,URU,FWD,6,0.3943,premium,0.384531,0.576793,3.806561,2.144182,0.576797,0.576797,0.384531,1.924444,1.176374,0.471051,0.471051,appearance_scaled_then_base_capped
aidan_morris__usa,Aidan Morris,USA,MID,2.5,0.5477,other,0.383333,0.574999,1.231704,0.963721,0.574999,0.574999,0.383333,0.7651,0.644508,0.469583,0.469583,appearance_scaled_then_base_capped
nikola_moro__cro,Nikola Moro,CRO,MID,2.5,0.2505,other,0.492406,0.440774,1.231704,0.440774,0.738609,0.440774,0.492406,0.82509,0.469172,0.603197,0.469172,appearance_scaled_then_base_capped
jeremie_frimpong__ned,Jeremie Frimpong,NED,DEF,4,0.0846,reserve_start_lt_0_10,0.509376,0.40969,3.389873,0.40969,0.764064,0.40969,0.509376,1.8056,0.464517,0.623986,0.464517,appearance_scaled_then_base_capped
daizen_maeda__jpn,Daizen Maeda,JPN,FWD,2.5,0.2697,other,0.430683,0.504128,1.308276,0.50406,0.646025,0.50406,0.463733,0.8256,0.463703,0.527587,0.463703,appearance_scaled_then_base_capped
roberto_gatito_fernandez__par,Roberto 'Gatito' Fernandez,PAR,GK,3,0.1599,other,0.477049,0.446732,1.956901,0.447012,0.715573,0.447012,0.477049,1.142982,0.463532,0.584385,0.463532,appearance_scaled_then_base_capped
in_beom_hwang__kor,In-beom Hwang,KOR,MID,2.5,0.6855,other,0.376839,0.565258,1.231704,1.20619,0.565258,0.565258,0.376839,0.761528,0.750047,0.461628,0.461628,appearance_scaled_then_base_capped
pascal_gross__ger,Pascal Gross,GER,MID,3,0.3313,other,0.37628,0.564419,2.063756,0.976746,0.56442,0.56442,0.37628,1.135644,0.64649,0.460943,0.460943,appearance_scaled_then_base_capped
junnosuke_suzuki__jpn,Junnosuke Suzuki,JPN,DEF,2.5,0.1206,other,0.567738,0.326205,1.893394,0.326205,0.851607,0.326205,0.567738,1.164283,0.459048,0.695479,0.459048,appearance_scaled_then_base_capped
alex_rufer__nzl,Alex Rufer,NZL,MID,2.5,0.3208,other,0.372687,0.55903,1.231704,0.564472,0.55903,0.55903,0.456542,0.759245,0.45899,0.456541,0.456541,appearance_scaled_then_base_capped
khulumani_ndamane__rsa,Khulumani Ndamane,RSA,DEF,2,0.2725,other,0.510399,0.388975,0.999201,0.388975,0.765598,0.388975,0.510399,0.73036,0.455758,0.625239,0.455758,appearance_scaled_then_base_capped
brandon_thomas_asante__gha,Brandon Thomas-Asante,GHA,FWD,2.5,0.2254,other,0.479433,0.421322,1.308276,0.421265,0.719149,0.421265,0.479433,0.852412,0.453257,0.587305,0.453257,appearance_scaled_then_base_capped
juan_cucho_hernandez__col,Juan 'Cucho' Hernandez,COL,FWD,4,0.5405,other,0.368334,0.5525,3.112195,2.403059,0.552501,0.552501,0.368334,1.603071,1.28396,0.451209,0.451209,appearance_scaled_then_base_capped
ibrahim_sabra__jor,Ibrahim Sabra,JOR,FWD,2.5,0.2608,other,0.413539,0.487492,1.308276,0.487426,0.620308,0.487426,0.413539,0.816171,0.446788,0.506585,0.446788,appearance_scaled_then_base_capped
kendry_p_ez__ecu,Kendry Paez,ECU,MID,3,0.1223,other,0.514597,0.360568,2.063756,0.360568,0.771895,0.360568,0.514597,1.211719,0.445284,0.630381,0.445284,appearance_scaled_then_base_capped
martin_krug__pan,Martin Krug,PAN,DEF,2,0.273,other,0.490114,0.389688,0.999201,0.389688,0.735171,0.389688,0.490114,0.719203,0.444922,0.60039,0.444922,appearance_scaled_then_base_capped
nico_gonzalez__arg,Nico Gonzalez,ARG,FWD,4,0.5303,other,0.361922,0.542883,3.112195,2.35771,0.542883,0.542883,0.361922,1.599545,1.260027,0.443354,0.443354,appearance_scaled_then_base_capped
husam_abu_dahab__jor,Husam Abu Dahab,JOR,DEF,2,0.3303,other,0.413404,0.47148,0.999201,0.47148,0.620106,0.47148,0.413404,0.677013,0.439538,0.50642,0.439538,appearance_scaled_then_base_capped
samu_costa__por,Samu Costa,POR,MID,2.5,0.5461,other,0.357929,0.536892,1.231704,0.960905,0.536894,0.536894,0.357929,0.751128,0.629268,0.438463,0.438463,appearance_scaled_then_base_capped
path_ciss__sen,Pathe Ciss,SEN,MID,2.5,0.2564,other,0.427802,0.451156,1.231704,0.451156,0.641703,0.451156,0.427802,0.789558,0.438311,0.524057,0.438311,appearance_scaled_then_base_capped
alexander_prass__aut,Alexander Prass,AUT,DEF,2.5,0.0839,reserve_start_lt_0_10,0.609764,0.226937,1.893394,0.226937,0.914646,0.226937,0.437492,1.187398,0.437492,0.746961,0.437492,appearance_scaled_then_base_capped
alexis_guendouz__alg,Alexis Guendouz,ALG,GK,3,0.136,other,0.481794,0.380198,1.956901,0.380198,0.722691,0.380198,0.481794,1.145592,0.436076,0.590198,0.436076,appearance_scaled_then_base_capped
mateo_kovacic__cro,Mateo Kovacic,CRO,MID,4,0.6537,other,0.354792,0.532188,2.690406,2.512455,0.532188,0.532188,0.354792,1.405818,1.32574,0.43462,0.43462,appearance_scaled_then_base_capped
rayan__bra,Rayan,BRA,FWD,3,0.5901,other,0.353676,0.530513,2.131493,1.796849,0.530514,0.530514,0.353676,1.153694,1.003104,0.433253,0.433253,appearance_scaled_then_base_capped
jearl_margaritha__cuw,Jearl Margaritha,CUW,FWD,3,0.1755,other,0.351618,0.52743,2.131493,0.534396,0.527427,0.527427,0.351618,1.152562,0.433868,0.430732,0.430732,appearance_scaled_then_base_capped
sebastian_tounekti__tun,Sebastian Tounekti,TUN,MID,2,0.2625,other,0.62317,0.186424,0.497131,0.186424,0.497131,0.186424,0.426634,0.566452,0.426634,0.566452,0.426634,appearance_scaled_then_base_capped
laros_duarte__cpv,Laros Duarte,CPV,MID,2.5,0.294,other,0.351777,0.517316,1.231704,0.517316,0.527666,0.517316,0.351777,0.747744,0.42627,0.430927,0.42627,appearance_scaled_then_base_capped
mehdi_ghayedi__irn,Mehdi Ghayedi,IRN,MID,3,0.3305,other,0.347494,0.521238,2.063756,0.974388,0.521241,0.521241,0.347494,1.119812,0.629596,0.42568,0.42568,appearance_scaled_then_base_capped
manaf_younis__irq,Manaf Younis,IRQ,DEF,2,0.3522,other,0.362123,0.502741,0.999201,0.502741,0.543184,0.502741,0.362123,0.648808,0.425401,0.4436,0.425401,appearance_scaled_then_base_capped
tomas_holes__cze,Tomas Holes,CZE,DEF,2,0.1868,other,0.552374,0.266644,0.999201,0.266644,0.828561,0.266644,0.423795,0.753446,0.423796,0.676658,0.423796,appearance_scaled_then_base_capped
jose_luis_rodriguez_francis__pan,Jose Luis Rodriguez Francis,PAN,MID,2.5,0.6131,other,0.345736,0.518604,1.231704,1.078797,0.518604,0.518604,0.345736,0.744422,0.675613,0.423527,0.423527,appearance_scaled_then_base_capped
milo_degenek__aus,Milos Degenek,AUS,DEF,2.5,0.1451,other,0.448322,0.392473,1.893394,0.392473,0.672483,0.392473,0.448322,1.098604,0.42319,0.549194,0.42319,appearance_scaled_then_base_capped
musab_al_juwayr__ksa,Musab Al-Juwayr,KSA,MID,2.5,0.6246,other,0.345371,0.518055,1.231704,1.099032,0.518056,0.518056,0.345371,0.744221,0.684518,0.423079,0.423079,appearance_scaled_then_base_capped
jean_philippe_mateta__fra,Jean-Philippe Mateta,FRA,FWD,3.5,0.3032,other,0.34534,0.518008,2.718483,1.177491,0.51801,0.51801,0.34534,1.413254,0.719808,0.423041,0.423041,appearance_scaled_then_base_capped
ermedin_demirovic__bih,Ermedin Demirovic,BIH,FWD,3,0.6712,other,0.344892,0.517336,2.131493,2.043797,0.517338,0.517338,0.344892,1.148862,1.109399,0.422493,0.422493,appearance_scaled_then_base_capped
dean_henderson__eng,Dean Henderson,ENG,GK,4.5,0.0718,reserve_start_lt_0_10,0.45481,0.377594,3.681274,0.377593,0.682215,0.377593,0.420063,1.906719,0.420062,0.557142,0.420062,appearance_scaled_then_base_capped
chemsdine_talbi__mar,Chemsdine Talbi,MAR,FWD,2.5,0.2297,other,0.404484,0.429359,1.308276,0.429301,0.606726,0.429301,0.404484,0.81119,0.415652,0.495493,0.415652,appearance_scaled_then_base_capped
deiver_machado__col,Deiver Machado,COL,DEF,3,0.0855,reserve_start_lt_0_10,0.475384,0.336873,2.758026,0.336873,0.713076,0.336873,0.413054,1.502573,0.413054,0.582345,0.413054,appearance_scaled_then_base_capped
matthew_garbett__nzl,Matthew Garbett,NZL,MID,2.5,0.4204,other,0.337181,0.505771,1.231704,0.739726,0.505771,0.505771,0.337181,0.739716,0.518326,0.413046,0.413046,appearance_scaled_then_base_capped
marcelo_flores__can,Marcelo Flores,CAN,MID,2,0.4638,other,0.47703,0.329385,0.497131,0.329385,0.497131,0.329385,0.47703,0.486075,0.41059,0.486075,0.41059,appearance_scaled_then_base_capped
steve_kapuadi__cod,Steve Kapuadi,COD,DEF,2,0.2521,other,0.450868,0.359855,0.999201,0.359855,0.676302,0.359855,0.409912,0.697618,0.409912,0.552313,0.409912,appearance_scaled_then_base_capped
mohamed_haj_mahmoud__tun,Mohamed 'Hadj' Mahmoud,TUN,MID,2,0.442,other,0.48273,0.313903,0.497131,0.313903,0.497131,0.313903,0.406758,0.48921,0.406758,0.48921,0.406758,appearance_scaled_then_base_capped
kaan_ayhan__tur,Kaan Ayhan,TUR,MID,2,0.1337,other,0.659629,0.094952,0.497131,0.094952,0.497131,0.094952,0.405524,0.586505,0.405524,0.586505,0.405524,appearance_scaled_then_base_capped
kevin_rodr_guez__ecu,Kevin Rodriguez,ECU,FWD,3,0.0681,reserve_start_lt_0_10,0.561032,0.207395,2.131493,0.207364,0.841548,0.207364,0.561032,1.267739,0.401881,0.687264,0.401881,appearance_scaled_then_base_capped
kees_smit__ned,Kees Smit,NED,MID,2,0.4638,other,0.459579,0.329385,0.497131,0.329385,0.497131,0.329385,0.400992,0.476477,0.400992,0.476477,0.400992,appearance_scaled_then_base_capped
moutaz_neffati__tun,Moutaz Neffati,TUN,DEF,2,0.2575,other,0.427077,0.367563,0.999201,0.367563,0.640616,0.367563,0.400296,0.684533,0.400296,0.52317,0.400296,appearance_scaled_then_base_capped
brenden_aaronson__usa,Brenden Aaronson,USA,MID,3,0.0812,reserve_start_lt_0_10,0.530521,0.239396,2.063756,0.239396,0.795782,0.239396,0.530521,1.220477,0.399515,0.649888,0.399515,appearance_scaled_then_base_capped
omid_noorafkan__irn,Omid Noorafkan,IRN,MID,2.5,0.1224,other,0.546481,0.215372,1.231704,0.215372,0.819721,0.215372,0.546481,0.854831,0.397482,0.669439,0.397482,appearance_scaled_then_base_capped
sultan_al_brake__qat,Sultan Al-Brake,QAT,DEF,2.5,0.2675,other,0.323646,0.485469,1.893394,0.723547,0.485469,0.485469,0.396466,1.030033,0.503601,0.396466,0.396466,appearance_scaled_then_base_capped
aimar_sher__irq,Aimar Sher,IRQ,MID,2.5,0.563,other,0.321765,0.482648,1.231704,0.990642,0.482648,0.482648,0.394162,0.731238,0.62276,0.394162,0.394162,appearance_scaled_then_base_capped
luis_suarez_charris__col,Luis Suarez Charris,COL,FWD,4.5,0.5148,other,0.32123,0.481843,3.369898,2.478319,0.481845,0.481845,0.32123,1.693131,1.29192,0.393507,0.393507,appearance_scaled_then_base_capped
hakim_ziyech__mar,Hakim Ziyech,MAR,MID,2.5,0.6195,other,0.320326,0.480489,1.231704,1.090058,0.480489,0.480489,0.392399,0.730446,0.666705,0.392399,0.392399,appearance_scaled_then_base_capped
nicolas_de_la_cruz__uru,Nicolas de la Cruz,URU,MID,3,0.1385,other,0.376228,0.408329,2.063756,0.408329,0.564342,0.408329,0.376228,1.135616,0.390673,0.460879,0.390673,appearance_scaled_then_base_capped
mattias_svanberg__swe,Mattias Svanberg,SWE,MID,2.5,0.3301,other,0.318194,0.47729,1.231704,0.580837,0.477291,0.477291,0.318194,0.729273,0.436383,0.389788,0.389788,appearance_scaled_then_base_capped
