player_id,player_name,team_id,team_name,position,price,price_estimate,start_prob,start_prob_source,minute_share,weighted_group_stage_ev,optimizer_ev,holdet_player_id,holdet_team_name,holdet_price,official_holdet_master,ev_rebased_to_holdet_master,ev_match_method,ev_match_score,goal_share_norm,assist_share_norm,sot_share_norm,match_1_opponent_team,match_1_kickoff,match_1_minutes_if_start,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_clean_sheet_ev,match_1_card_ev,match_1_result_ev,match_1_team_scores_ev,match_1_opponent_scores_ev,match_1_on_pitch_ev,match_1_start_minutes_ev,match_1_total_ev_next_match,match_1_weighted_match_ev,match_2_opponent_team,match_2_kickoff,match_2_minutes_if_start,match_2_goal_ev,match_2_assist_ev,match_2_shots_on_target_ev,match_2_clean_sheet_ev,match_2_card_ev,match_2_result_ev,match_2_team_scores_ev,match_2_opponent_scores_ev,match_2_on_pitch_ev,match_2_start_minutes_ev,match_2_total_ev_next_match,match_2_weighted_match_ev,match_3_opponent_team,match_3_kickoff,match_3_minutes_if_start,match_3_goal_ev,match_3_assist_ev,match_3_shots_on_target_ev,match_3_clean_sheet_ev,match_3_card_ev,match_3_result_ev,match_3_team_scores_ev,match_3_opponent_scores_ev,match_3_on_pitch_ev,match_3_start_minutes_ev,match_3_total_ev_next_match,match_3_weighted_match_ev,total_ev_group_stage,name_norm,team_norm,position_norm,key_name_team_pos,key_name_team,key_token_team,holdet_person_id,holdet_team_id,holdet_start_price,holdet_position,holdet_is_out,score
lo_s_openda__bel,Lois Openda,BEL,Belgium,FWD,4000000,4000000,0.951,name+team,0.082,3.655,3.655,49446,Belgium,4000000,True,True,name_team_position,1.0,0.094,0.07,0.111,EGY,2026-06-15 21:00,67.476,0.178,0.092,0.206,0.135,0.05,0.115,0.052,-0.0360139651546426,0.064,64.17,1.341,1.341,IRN,2026-06-21 21:00,67.476,0.18,0.092,0.207,0.137,0.05,0.077,0.052,-0.0357601362651004,0.064,64.17,1.312,1.246,NZL,2026-06-27 05:00,67.476,0.163,0.084,0.188,0.123,0.05,0.068,0.05,-0.0378620200293181,0.064,64.17,1.186,1.068,3.839,lois openda,belgium,FWD,lois openda|belgium|FWD,lois openda|belgium,lois openda|belgium,36970,884,4000000,FWD,False,
alexis_saelemaekers__bel,Alexis Saelemaekers,BEL,Belgium,FWD,4000000,4000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48791,Belgium,4000000,True,True,unmatched,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40734,884,4000000,FWD,False,
jeremy_doku__bel,Jeremy Doku,BEL,Belgium,FWD,6500000,6500000,0.765,name+team,0.056,2.374,2.374,49271,Belgium,6500000,True,True,name_team_position,1.0,0.072,0.062,0.087,EGY,2026-06-15 21:00,67.003,0.11,0.066,0.13,0.0,0.04,0.092,0.042,-0.0287556930626765,0.042,51.237,0.875,0.875,IRN,2026-06-21 21:00,67.003,0.111,0.066,0.131,0.0,0.04,0.062,0.042,-0.0285530209712594,0.042,51.237,0.851,0.808,NZL,2026-06-27 05:00,67.003,0.101,0.06,0.119,0.0,0.04,0.054,0.04,-0.0302312900570913,0.042,51.237,0.768,0.691,2.493,jeremy doku,belgium,FWD,jeremy doku|belgium|FWD,jeremy doku|belgium,doku jeremy|belgium,40026,884,6500000,FWD,False,
charles_de_ketelaere__bel,Charles De Ketelaere,BEL,Belgium,FWD,6000000,6000000,0.512,name+team,0.033,0.805,0.805,48949,Belgium,6000000,True,True,name_team,1.0,0.027,0.045,0.022,EGY,2026-06-15 21:00,70.594,0.029,0.033,0.022,0.0,0.044,0.065,0.029,-0.0202970648830108,0.011,36.165,0.305,0.305,IRN,2026-06-21 21:00,70.594,0.029,0.033,0.022,0.0,0.044,0.044,0.03,-0.0201540097815217,0.011,36.165,0.286,0.272,NZL,2026-06-27 05:00,70.594,0.026,0.03,0.02,0.0,0.044,0.038,0.028,-0.0213386077827605,0.011,36.165,0.253,0.228,0.844,charles de ketelaere,belgium,MID,charles de ketelaere|belgium|MID,charles de ketelaere|belgium,charles de ketelaere|belgium,39011,884,6000000,FWD,False,
dodi_lukebakio__bel,Dodi Lukebakio,BEL,Belgium,FWD,3500000,3500000,0.642,name+team,0.046,1.113,1.113,49027,Belgium,3500000,True,True,name_team,1.0,0.029,0.048,0.025,EGY,2026-06-15 21:00,70.833,0.038,0.044,0.032,0.0,0.056,0.081,0.037,-0.0255140201812021,0.027,45.461,0.42,0.42,IRN,2026-06-21 21:00,70.833,0.039,0.044,0.032,0.0,0.056,0.055,0.037,-0.025334195621964,0.027,45.461,0.396,0.376,NZL,2026-06-27 05:00,70.833,0.035,0.04,0.029,0.0,0.056,0.048,0.035,-0.0268232708889755,0.027,45.461,0.353,0.317,1.168,dodi lukebakio,belgium,MID,dodi lukebakio|belgium|MID,dodi lukebakio|belgium,dodi lukebakio|belgium,36121,884,3500000,FWD,False,
leandro_trossard__bel,Leandro Trossard,BEL,Belgium,FWD,5500000,5500000,0.708,name+team,0.052,2.38,2.38,49427,Belgium,5500000,True,True,name_team_position,1.0,0.082,0.061,0.1,EGY,2026-06-15 21:00,66.927,0.116,0.06,0.137,0.0,0.037,0.085,0.039,-0.0265935128813892,0.035,47.384,0.875,0.875,IRN,2026-06-21 21:00,66.927,0.117,0.06,0.138,0.0,0.037,0.057,0.039,-0.0264060799837695,0.035,47.384,0.854,0.811,NZL,2026-06-27 05:00,66.927,0.106,0.054,0.125,0.0,0.037,0.05,0.037,-0.0279581577047005,0.035,47.384,0.77,0.693,2.499,leandro trossard,belgium,FWD,leandro trossard|belgium|FWD,leandro trossard|belgium,leandro trossard|belgium,38611,884,5500000,FWD,False,
mehdi_taremi__irn,Mehdi Taremi,IRN,Iran,FWD,3500000,3500000,0.488,name+team,0.046,1.663,1.663,49545,Iran,3500000,True,True,name_team_position,1.0,0.104,0.058,0.144,NZL,2026-06-16 03:00,66.819,0.102,0.039,0.137,0.0,0.025,0.059,0.027,-0.0177903961420963,0.009,32.574,0.711,0.711,BEL,2026-06-21 21:00,66.819,0.075,0.029,0.101,0.0,0.025,0.025,0.023,-0.0212893256039035,0.009,32.574,0.5,0.475,EGY,2026-06-27 05:00,66.819,0.08,0.031,0.107,0.0,0.025,0.028,0.023,-0.0207499350968552,0.009,32.574,0.531,0.478,1.742,mehdi taremi,iran,FWD,mehdi taremi|iran|FWD,mehdi taremi|iran,mehdi taremi|iran,36410,883,3500000,FWD,False,
alireza_jahanbakhsh__irn,Alireza Jahanbakhsh,IRN,Iran,FWD,2500000,2500000,0.409,name+team,0.033,1.294,1.294,48804,Iran,2500000,True,True,name_team_position,1.0,0.099,0.055,0.136,NZL,2026-06-16 03:00,66.599,0.08,0.031,0.108,0.0,0.021,0.049,0.022,-0.0148693584380625,-0.001,27.226,0.556,0.556,BEL,2026-06-21 21:00,66.599,0.06,0.023,0.08,0.0,0.021,0.021,0.019,-0.0177937922675039,-0.001,27.226,0.388,0.368,EGY,2026-06-27 05:00,66.599,0.063,0.024,0.085,0.0,0.021,0.023,0.02,-0.0173429652750452,-0.001,27.226,0.412,0.371,1.355,alireza jahanbakhsh,iran,FWD,alireza jahanbakhsh|iran|FWD,alireza jahanbakhsh|iran,alireza jahanbakhsh|iran,32238,883,2500000,FWD,False,
mohammad_mohebi__irn,Mohammad Mohebi,IRN,Iran,FWD,3000000,3000000,0.562,name+team,0.068,1.634,1.634,49591,Iran,3000000,True,True,fuzzy_name_team,0.967741935483871,0.074,0.071,0.04,NZL,2026-06-16 03:00,71.228,0.087,0.058,0.045,0.0,0.049,0.072,0.033,-0.0218817405732842,0.018,40.066,0.705,0.705,BEL,2026-06-21 21:00,71.228,0.064,0.043,0.034,0.0,0.049,0.031,0.028,-0.0261853359601414,0.018,40.066,0.487,0.463,EGY,2026-06-27 05:00,71.228,0.068,0.045,0.036,0.0,0.049,0.034,0.029,-0.0255218991794957,0.018,40.066,0.518,0.466,1.71,mohammad mohebbi,iran,MID,mohammad mohebbi|iran|MID,mohammad mohebbi|iran,mohammad mohebbi|iran,49523,883,3000000,FWD,False,0.967741935483871
ali_alipour__irn,Ali Alipour,IRN,Iran,FWD,2500000,2500000,0.423,name+team,0.02,1.258,1.258,48796,Iran,2500000,True,True,name_team_position,1.0,0.092,0.051,0.127,NZL,2026-06-16 03:00,66.36,0.077,0.03,0.104,0.0,0.022,0.051,0.023,-0.0153377997477966,0.001,28.084,0.541,0.541,BEL,2026-06-21 21:00,66.36,0.058,0.022,0.077,0.0,0.022,0.022,0.02,-0.0183543643587374,0.001,28.084,0.376,0.357,EGY,2026-06-27 05:00,66.36,0.061,0.023,0.082,0.0,0.022,0.024,0.02,-0.0178893346024076,0.001,28.084,0.4,0.36,1.317,ali alipour,iran,FWD,ali alipour|iran|FWD,ali alipour|iran,ali alipour|iran,49525,883,2500000,FWD,False,
amirhossein_hosseinzadeh__irn,Amirhossein Hosseinzadeh,IRN,Iran,FWD,3000000,3000000,0.56,name+team,0.067,1.955,1.955,48824,Iran,3000000,True,True,name_team,1.0,0.098,0.071,0.04,NZL,2026-06-16 03:00,71.21,0.114,0.057,0.045,0.0,0.049,0.072,0.033,-0.0217634267959274,0.017,39.849,0.838,0.838,BEL,2026-06-21 21:00,71.21,0.085,0.043,0.033,0.0,0.049,0.031,0.028,-0.0260437527986728,0.017,39.849,0.586,0.557,EGY,2026-06-27 05:00,71.21,0.089,0.045,0.035,0.0,0.049,0.034,0.029,-0.025383903196629,0.017,39.849,0.622,0.56,2.047,amirhossein hosseinzadeh,iran,MID,amirhossein hosseinzadeh|iran|MID,amirhossein hosseinzadeh|iran,amirhossein hosseinzadeh|iran,49527,883,3000000,FWD,False,
jovo_lukic__bih,Jovo Lukic,BIH,Bosnia-Herzegovina,FWD,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49343,Bosnia-Herzegovina,2000000,True,True,unmatched,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52124,882,2000000,FWD,False,
haris_tabakovic__bih,Haris Tabakovic,BIH,Bosnia-Herzegovina,FWD,3000000,3000000,0.66,team_minute_rank,0.046,2.225,2.225,49171,Bosnia-Herzegovina,3000000,True,True,name_team_position,1.0,0.111,0.057,0.127,CAN,2026-06-12 21:00,66.819,0.112,0.04,0.124,0.0,0.034,0.028,0.031,-0.0284205185261575,0.029,44.101,0.716,0.716,SUI,2026-06-18 21:00,66.819,0.11,0.039,0.122,0.0,0.034,0.035,0.031,-0.0286339760650416,0.029,44.101,0.711,0.676,QAT,2026-06-24 21:00,66.819,0.141,0.05,0.157,0.0,0.034,0.051,0.035,-0.0249656896673451,0.029,44.101,0.926,0.833,2.353,haris tabakovic,bosnia and herzegovina,FWD,haris tabakovic|bosnia and herzegovina|FWD,haris tabakovic|bosnia and herzegovina,haris tabakovic|bosnia and herzegovina,46258,882,3000000,FWD,False,
shahriar_moghanlou__irn,Shahriar Moghanlou,IRN,Iran,FWD,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49842,Iran,2000000,True,True,unmatched,0.41025641025641024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52223,883,2000000,FWD,False,
samed_ba_dar__bih,Samed Bazdar,BIH,Bosnia-Herzegovina,FWD,2000000,2000000,0.781,team_minute_rank,0.046,1.594,1.594,49817,Bosnia-Herzegovina,2000000,True,True,name_team,1.0,0.04,0.081,0.032,CAN,2026-06-12 21:00,70.837,0.049,0.069,0.038,0.004,0.068,0.035,0.039,-0.0356623932581821,0.044,55.338,0.507,0.507,SUI,2026-06-18 21:00,70.837,0.048,0.068,0.038,0.004,0.068,0.044,0.039,-0.0359302422310502,0.044,55.338,0.507,0.482,QAT,2026-06-24 21:00,70.837,0.062,0.087,0.048,0.005,0.068,0.064,0.044,-0.0313272343028912,0.044,55.338,0.673,0.605,1.686,samed bazdar,bosnia and herzegovina,MID,samed bazdar|bosnia and herzegovina|MID,samed bazdar|bosnia and herzegovina,bazdar samed|bosnia and herzegovina,45689,882,2000000,FWD,False,
enner_valencia__ecu,Enner Valencia,ECU,Ecuador,FWD,4000000,4000000,0.635,name+team,0.058,2.204,2.204,49069,Ecuador,4000000,True,True,name_team_position,1.0,0.103,0.055,0.109,CIV,2026-06-15 01:00,67.04,0.104,0.038,0.107,0.0,0.033,0.053,0.031,-0.0270531455124269,0.026,42.571,0.688,0.688,CUW,2026-06-21 02:00,67.04,0.133,0.049,0.137,0.0,0.033,0.053,0.035,-0.0230589969583852,0.026,42.571,0.873,0.83,GER,2026-06-25 22:00,67.04,0.117,0.043,0.121,0.0,0.033,0.043,0.033,-0.0256899381291981,0.026,42.571,0.764,0.687,2.324,enner valencia,ecuador,FWD,enner valencia|ecuador|FWD,enner valencia|ecuador,enner valencia|ecuador,32199,881,4000000,FWD,False,
ermedin_demirovic__bih,Ermedin Demirovic,BIH,Bosnia-Herzegovina,FWD,3000000,3000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49077,Bosnia-Herzegovina,3000000,True,True,unmatched,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35589,882,3000000,FWD,False,
edin_dzeko__bih,Edin Dzeko,BIH,Bosnia-Herzegovina,FWD,4500000,4500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49043,Bosnia-Herzegovina,4500000,True,True,unmatched,0.41379310344827586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25567,882,4500000,FWD,False,
jordy_caicedo__ecu,Jordy Caicedo,ECU,Ecuador,FWD,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49319,Ecuador,2500000,True,True,unmatched,0.6086956521739131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52164,881,2500000,FWD,False,
john_mercado__ecu,John Mercado,ECU,Ecuador,FWD,2000000,2000000,0.42,name+team,0.02,1.059,1.059,49305,Ecuador,2000000,True,True,name_team_position,1.0,0.072,0.046,0.092,CIV,2026-06-15 01:00,66.36,0.048,0.021,0.059,0.0,0.022,0.034,0.02,-0.0177329024020644,0.0,27.904,0.329,0.329,CUW,2026-06-21 02:00,66.36,0.061,0.027,0.075,0.0,0.022,0.035,0.023,-0.0151148021720696,0.0,27.904,0.422,0.401,GER,2026-06-25 22:00,66.36,0.054,0.024,0.066,0.0,0.022,0.028,0.022,-0.0168393418558623,0.0,27.904,0.365,0.329,1.116,john mercado,ecuador,FWD,john mercado|ecuador|FWD,john mercado|ecuador,john mercado|ecuador,52165,881,2000000,FWD,False,
janner_corozo__ecu,Janner Corozo,ECU,Ecuador,FWD,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49255,Ecuador,2000000,True,True,unmatched,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52166,881,2000000,FWD,False,
jeremy_ar_valo__ecu,Jeremy Arevalo,ECU,Ecuador,FWD,2000000,2000000,0.441,name+team,0.02,1.117,1.117,49270,Ecuador,2000000,True,True,name_team_position,1.0,0.072,0.046,0.092,CIV,2026-06-15 01:00,66.36,0.05,0.022,0.062,0.0,0.023,0.036,0.021,-0.0185974077510355,0.003,29.265,0.348,0.348,CUW,2026-06-21 02:00,66.36,0.064,0.028,0.079,0.0,0.023,0.036,0.024,-0.0158516712434785,0.003,29.265,0.445,0.422,GER,2026-06-25 22:00,66.36,0.057,0.025,0.07,0.0,0.023,0.03,0.023,-0.0176602848000839,0.003,29.265,0.386,0.347,1.178,jeremy arevalo,ecuador,FWD,jeremy arevalo|ecuador|FWD,jeremy arevalo|ecuador,arevalo jeremy|ecuador,50548,881,2000000,FWD,False,
johan_carbonero__col,Johan Carbonero,COL,Colombia,FWD,3500000,3500000,0.411,name+team,0.02,1.197,1.197,49300,Colombia,3500000,True,True,name_team_position,1.0,0.087,0.039,0.103,UZB,2026-06-18 04:00,66.36,0.061,0.019,0.071,0.0,0.021,0.058,0.021,-0.016520933357934,-0.001,27.274,0.413,0.413,COD,2026-06-24 04:00,66.36,0.069,0.022,0.08,0.0,0.021,0.032,0.022,-0.0153159042569485,-0.001,27.274,0.44,0.418,POR,2026-06-28 01:30,66.36,0.065,0.02,0.075,0.0,0.021,0.029,0.021,-0.0162378554074696,-0.001,27.274,0.407,0.366,1.26,johan carbonero,colombia,FWD,johan carbonero|colombia|FWD,johan carbonero|colombia,carbonero johan|colombia,52134,879,3500000,FWD,False,
luis_d_az__col,Luis Diaz,COL,Colombia,FWD,5500000,5500000,0.751,name+team,0.07,1.906,1.906,49461,Colombia,5500000,True,True,name_team,1.0,0.055,0.055,0.032,UZB,2026-06-18 04:00,71.258,0.074,0.052,0.043,0.0,0.065,0.115,0.041,-0.0324031807788872,0.04,53.494,0.665,0.665,COD,2026-06-24 04:00,71.258,0.084,0.059,0.048,0.0,0.065,0.063,0.043,-0.0300397080284628,0.04,53.494,0.696,0.662,POR,2026-06-28 01:30,71.258,0.078,0.055,0.045,0.0,0.065,0.056,0.042,-0.0318479684428353,0.04,53.494,0.643,0.579,2.005,luis diaz,colombia,MID,luis diaz|colombia|MID,luis diaz|colombia,diaz luis|colombia,38257,879,5500000,FWD,False,
anthony_valencia__ecu,Anthony Valencia,ECU,Ecuador,FWD,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48847,Ecuador,2000000,True,True,unmatched,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45057,881,2000000,FWD,False,
kevin_rodr_guez__ecu,Kevin Rodriguez,ECU,Ecuador,FWD,3000000,3000000,0.455,name+team,0.031,1.219,1.219,49393,Ecuador,3000000,True,True,name_team_position,1.0,0.076,0.049,0.096,CIV,2026-06-15 01:00,66.551,0.055,0.024,0.067,0.0,0.024,0.037,0.022,-0.0192345124660842,0.005,30.267,0.379,0.379,CUW,2026-06-21 02:00,66.551,0.07,0.031,0.086,0.0,0.024,0.038,0.025,-0.0163947132967485,0.005,30.267,0.485,0.461,GER,2026-06-25 22:00,66.551,0.062,0.027,0.076,0.0,0.024,0.031,0.023,-0.0182652858231222,0.005,30.267,0.421,0.379,1.285,kevin rodriguez,ecuador,FWD,kevin rodriguez|ecuador|FWD,kevin rodriguez|ecuador,kevin rodriguez|ecuador,43496,881,3000000,FWD,False,
patrick_agyemang__usa,Patrick Agyemang,USA,USA,FWD,3000000,3000000,0.966,name+team,0.085,4.691,4.691,49712,USA,3000000,True,True,name_team_position,1.0,0.134,0.06,0.183,PAR,2026-06-13 03:00,67.525,0.259,0.081,0.345,0.15,0.051,0.092,0.053,-0.0365680363707438,0.066,65.195,1.745,1.745,AUS,2026-06-19 21:00,67.525,0.26,0.081,0.347,0.152,0.051,0.078,0.053,-0.0363531328852163,0.066,65.195,1.742,1.654,TUR,2026-06-26 04:00,67.525,0.216,0.067,0.288,0.121,0.051,0.059,0.048,-0.0408250782448879,0.066,65.195,1.435,1.292,4.922,patrick agyemang,usa,FWD,patrick agyemang|usa|FWD,patrick agyemang|usa,agyemang patrick|usa,28993,784,3000000,FWD,False,
christian_pulisic__usa,Christian Pulisic,USA,USA,FWD,4000000,4000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48960,USA,4000000,True,True,unmatched,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33879,784,4000000,FWD,False,
luis_suarez_charris__col,Luis Suarez Charris,COL,Colombia,FWD,4500000,4500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49463,Colombia,4500000,True,True,unmatched,0.7567567567567568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39629,879,4500000,FWD,False,
rafael_santos_borre__col,Rafael Santos Borre,COL,Colombia,FWD,4000000,4000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49742,Colombia,4000000,True,True,unmatched,0.7857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33510,879,4000000,FWD,False,
jhon_c_rdoba__col,Jhon Cordoba,COL,Colombia,FWD,3000000,3000000,0.449,name+team,0.02,1.196,1.196,49280,Colombia,3000000,True,True,name_team_position,1.0,0.073,0.039,0.103,UZB,2026-06-18 04:00,66.36,0.056,0.021,0.077,0.0,0.023,0.064,0.023,-0.0180604753229191,0.004,29.816,0.415,0.415,COD,2026-06-24 04:00,66.36,0.064,0.024,0.088,0.0,0.023,0.035,0.024,-0.0167431527558321,0.004,29.816,0.438,0.416,POR,2026-06-28 01:30,66.36,0.06,0.022,0.082,0.0,0.023,0.031,0.023,-0.017751018088993,0.004,29.816,0.405,0.364,1.258,jhon cordoba,colombia,FWD,jhon cordoba|colombia|FWD,jhon cordoba|colombia,cordoba jhon|colombia,31677,879,3000000,FWD,False,
folarin_balogun__usa,Folarin Balogun,USA,USA,FWD,4000000,4000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49116,USA,4000000,True,True,unmatched,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41148,784,4000000,FWD,False,
timothy_weah__usa,Timothy Weah,USA,USA,FWD,3000000,3000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49899,USA,3000000,True,True,unmatched,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38952,784,3000000,FWD,False,
ricardo_pepi__usa,Ricardo Pepi,USA,USA,FWD,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49767,USA,2500000,True,True,unmatched,0.43478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41640,784,2500000,FWD,False,
darwin_nunez__uru,Darwin Nunez,URU,Uruguay,FWD,6000000,6000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48989,Uruguay,6000000,True,True,unmatched,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41389,783,6000000,FWD,False,
agust_n_lvarez__uru,Agustin Alvarez,URU,Uruguay,FWD,3000000,3000000,0.405,name+team,0.02,1.014,1.014,48741,Uruguay,3000000,True,True,name_team_position,1.0,0.07,0.04,0.094,KSA,2026-06-16 00:00,66.36,0.047,0.019,0.062,0.0,0.021,0.05,0.02,-0.0165594109536113,-0.001,26.869,0.339,0.339,CPV,2026-06-22 00:00,66.36,0.058,0.023,0.075,0.0,0.021,0.034,0.022,-0.014488526200855,-0.001,26.869,0.393,0.373,ESP,2026-06-27 02:00,66.36,0.05,0.02,0.065,0.0,0.021,0.027,0.021,-0.016306103251266,-0.001,26.869,0.335,0.302,1.067,agustin alvarez,uruguay,FWD,agustin alvarez|uruguay|FWD,agustin alvarez|uruguay,agustin alvarez|uruguay,42785,783,3000000,FWD,False,
facundo_torres__uru,Facundo Torres,URU,Uruguay,FWD,3500000,3500000,0.563,name+team,0.05,1.249,1.249,49091,Uruguay,3500000,True,True,name_team,1.0,0.049,0.052,0.027,KSA,2026-06-16 00:00,70.902,0.048,0.035,0.026,0.0,0.049,0.074,0.03,-0.0246055749901051,0.018,39.925,0.421,0.421,CPV,2026-06-22 00:00,70.902,0.058,0.043,0.032,0.0,0.049,0.05,0.033,-0.0215284540573283,0.018,39.925,0.483,0.459,ESP,2026-06-27 02:00,70.902,0.051,0.038,0.028,0.0,0.049,0.04,0.031,-0.0242291858973356,0.018,39.925,0.41,0.369,1.314,facundo torres,uruguay,MID,facundo torres|uruguay|MID,facundo torres|uruguay,facundo torres|uruguay,43471,783,3500000,FWD,False,
brian_rodr_guez__uru,Brian Rodriguez,URU,Uruguay,FWD,3500000,3500000,0.453,name+team,0.03,1.21,1.21,48919,Uruguay,3500000,True,True,name_team_position,1.0,0.074,0.043,0.099,KSA,2026-06-16 00:00,66.54,0.056,0.022,0.073,0.0,0.023,0.056,0.022,-0.0185891377476426,0.004,30.163,0.404,0.404,CPV,2026-06-22 00:00,66.54,0.068,0.027,0.089,0.0,0.023,0.038,0.025,-0.016264419674257,0.004,30.163,0.468,0.445,ESP,2026-06-27 02:00,66.54,0.059,0.024,0.077,0.0,0.023,0.03,0.023,-0.0183047815115044,0.004,30.163,0.401,0.361,1.273,brian rodriguez,uruguay,FWD,brian rodriguez|uruguay|FWD,brian rodriguez|uruguay,brian rodriguez|uruguay,52127,783,3500000,FWD,False,
rodrigo_aguirre__uru,Rodrigo Aguirre,URU,Uruguay,FWD,3000000,3000000,0.455,name+team,0.034,1.239,1.239,49787,Uruguay,3000000,True,True,name_team_position,1.0,0.076,0.043,0.101,KSA,2026-06-16 00:00,66.617,0.057,0.023,0.075,0.0,0.024,0.056,0.023,-0.018668239455192,0.005,30.291,0.413,0.413,CPV,2026-06-22 00:00,66.617,0.07,0.028,0.091,0.0,0.024,0.038,0.025,-0.0163336290903149,0.005,30.291,0.48,0.456,ESP,2026-06-27 02:00,66.617,0.061,0.024,0.079,0.0,0.024,0.03,0.023,-0.0183826732079099,0.005,30.291,0.411,0.37,1.304,rodrigo aguirre,uruguay,FWD,rodrigo aguirre|uruguay|FWD,rodrigo aguirre|uruguay,aguirre rodrigo|uruguay,52128,783,3000000,FWD,False,
federico_vi_as__uru,Federico Vinas,URU,Uruguay,FWD,4000000,4000000,0.55,name+team,0.046,1.881,1.881,49097,Uruguay,4000000,True,True,name_team_position,1.0,0.08,0.091,0.107,KSA,2026-06-16 00:00,66.824,0.073,0.058,0.096,0.0,0.029,0.068,0.027,-0.0226510577601401,0.016,36.753,0.624,0.624,CPV,2026-06-22 00:00,66.824,0.089,0.071,0.116,0.0,0.029,0.046,0.03,-0.0198183645996961,0.016,36.753,0.729,0.692,ESP,2026-06-27 02:00,66.824,0.078,0.062,0.101,0.0,0.029,0.037,0.028,-0.0223045667277608,0.016,36.753,0.627,0.565,1.98,federico vinas,uruguay,FWD,federico vinas|uruguay|FWD,federico vinas|uruguay,federico vinas|uruguay,48119,783,4000000,FWD,False,
thapelo_morena__rsa,Thapelo Morena,RSA,South Africa,FWD,3000000,3000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49886,South Africa,3000000,True,True,unmatched,0.5517241379310345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49651,782,3000000,FWD,False,
facundo_pellistri__uru,Facundo Pellistri,URU,Uruguay,FWD,3500000,3500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49090,Uruguay,3500000,True,True,unmatched,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39982,783,3500000,FWD,False,
bongokuhle_hlongwane__rsa,Bongokuhle Hlongwane,RSA,South Africa,FWD,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48904,South Africa,2000000,True,True,unmatched,0.4864864864864865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52245,782,2000000,FWD,False,
