player_id,player_name,team_id,team_name,flag_code,position,advance_pct,avg_points,nt_ev_score,blended_ev_score,display_score,price_estimate,value_score,display_value,price,price_source,position_source,holdet_game_id,holdet_player_id,holdet_person_id,holdet_team_id,holdet_team_name,holdet_position_id,holdet_position,holdet_start_price,holdet_price,holdet_is_out,has_holdet_vm_match,official_holdet_master,copied_from_old_player_pool,old_player_id,old_match_method,old_match_score,start_prob,start_prob_source,weighted_group_stage_ev,optimizer_ev,holdet_appearance,player_visual_source,display_score_source,start_probability_pct,start_security,start_status,transfermarkt_competitive_rows,transfermarkt_competitive_starts,transfermarkt_competition_weight_sum,transfermarkt_recent_rows_since_2025,transfermarkt_recent_starts_since_2025,transfermarkt_latest_match_date,transfermarkt_signal_confidence,transfermarkt_start_score,transfermarkt_recency_start_score,transfermarkt_recent_start_rate_since_2025,conditional_start_prob,availability_prob,availability_risk,availability_status,transfermarkt_available_rows,transfermarkt_absence_rows,transfermarkt_available_weight,transfermarkt_absence_weight,transfermarkt_start_weight,transfermarkt_recent_3_available_start_score,transfermarkt_history_available_start_score,weighted_group_stage_ev_before_price_quality,price_quality_ev,model_ev_before_price_quality,optimizer_ev_before_price_quality,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_weight,price_quality_spread_multiplier,price_quality_applied,price_quality_method,base_ev_source,match_1_opponent_team,match_1_weighted_match_ev,match_2_opponent_team,match_2_weighted_match_ev,match_3_opponent_team,match_3_weighted_match_ev,round1_ev,round2_ev,round3_ev,appearance_prob,round_specific_rotation_risk,start_signal_context_note,total_ev_group_stage,price_quality_repair_source,transfermarkt_national_team,tm_recency_weighted_competitive_start_score,tm_weighted_competitive_start_score,source_note,gk_start_prob_raw_before_normalization,gk_start_prob_normalized,gk_start_prob_normalized_at,gk_hierarchy_raw_score,gk_team_rank,manual_start_note,manual_data_note,tm_watch_flag,tm_watch_reason,source,start_price,_key
aidan_morris__usa,Aidan Morris,USA,USA,us,MID,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48750,49804.0,784.0,USA,295.0,MID,2500000,2500000,False,True,True,True,aidan_morris__usa,exact_name_team,1.0,0.5477,transfermarkt_availability_split_2026_06_07,0.46959,0.46959,{'hairColor': '#B37D69'},holdet_api_appearance,start_neutral_blended_nt_team_absolute,55.0,0.5477,rotation/usikker - Transfermarkt landshold,52.0,9.0,17.094399999999997,,,,1.0,0.18,0.4888,,0.6368,0.6,high_risk,high_risk,16.0,34.0,8.04,15.68,4.56,0.6667,0.5672,0.383339,0.575009,0.383339,0.383339,1.248972,0.977231,0.575009,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,PAR,0.139875,AUS,0.139767,TUR,0.103695,0.139875,0.139767,0.103695,,,,,,,,,,,,,,,,,,,,,aidan morris__usa__MID
omid_noorafkan__irn,Omid Noorafkan,IRN,Iran,ir,MID,0.764,4.403,0.0049,0.975,49.0,2500000,0.1635,16.0,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49685,36416.0,883.0,Iran,295.0,MID,2500000,2500000,False,True,True,True,omid_noorafkan__irn,exact_name_team,1.0,0.1236,transfermarkt_availability_split_2026_06_07,0.399809,0.399809,"{'skinColor': '#EFC6B6', 'hairColor': '#78540F', 'hairStyle': 'Short'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,12.0,0.1236,sjældent startende - Transfermarkt landshold,95.0,23.0,20.4232,12.0,9.0,2026-03-31,1.0,0.2584,0.1128,0.75,0.1356,0.7472,medium_risk,medium_risk,49.0,40.0,19.34,6.22,8.74,0.0,0.4519,0.546489,0.220533,0.546489,0.546489,1.248972,0.220533,0.819734,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,NZL,0.284786,BEL,0.121506,EGY,0.140194,0.284786,0.121506,0.140194,,,,,,"{'source': 'transfermarkt_national_team_output', 'transfermarkt_player_id': '332274.0', 'transfermarkt_national_url': 'https://www.transfermarkt.com/omid-noorafkan/nationalmannschaft/spieler/332274/verein_id/3582', 'tm_competition_rows': 118, 'tm_competition_starts': 68, 'tm_recency_weighted_competitive_start_score': 0.6931}",,,,,,,,,,,,,,,omid noorafkan__iran__MID
hasan_abdulkareem__irq,Hasan Abdulkareem,IRQ,Irak,iq,MID,0.244,1.905,0.0156,0.231,18.0,2000000,0.0574,6.0,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49174,52180.0,947.0,Irak,295.0,MID,2000000,2000000,False,True,True,True,hasan_abdulkareem__irq,exact_name_team,1.0,0.051,transfermarkt_availability_split_2026_06_07,0.043089,0.043089,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,5.0,0.051,sjældent startende - Transfermarkt landshold,60.0,7.0,20.6756,,,,1.0,0.1167,0.035,,0.0593,0.6,high_risk,high_risk,33.0,27.0,12.79,11.32,2.53,0.0,0.1978,0.048461,0.036523,0.048461,0.048461,0.5013,0.036523,0.15,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,NOR,0.003592,FRA,0.021613,SEN,0.023716,0.003592,0.021613,0.023716,,,,,,,,,,,,,,,,,,,,,hasan abdulkareem__irak__MID
peter_gwargis__irq,Peter Gwargis,IRQ,Irak,iq,MID,0.244,1.905,0.0059,0.272,20.0,2000000,0.0662,7.0,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49734,36868.0,947.0,Irak,295.0,MID,2000000,2000000,False,True,True,True,peter_gwargis__irq,exact_name_team,1.0,0.043,transfermarkt_availability_split_2026_06_07,0.048746,0.048746,"{'skinColor': '#E9A58D', 'hairColor': '#000000'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.043,sjældent startende - Transfermarkt landshold,19.0,1.0,11.081200000000003,,,,1.0,0.0526,0.0117,,0.05,0.6,high_risk,high_risk,6.0,13.0,3.6,9.19,0.48,0.0,0.1333,0.063433,0.030794,0.063433,0.063433,0.5013,0.030794,0.15,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,NOR,0.006745,FRA,0.027463,SEN,0.029222,0.006745,0.027463,0.029222,,,,,,,,,,,,,,,,,,,,,peter gwargis__irak__MID
mohamed_rabie_hrimat__mar,Mohamed Rabie Hrimat,MAR,Marokko,,MID,,,,,0.0,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49581,52210.0,974.0,Marokko,295.0,MID,2000000,2000000,False,True,True,True,mohamed_rabie_hrimat__mar,exact_name_team,1.0,0.6387,transfermarkt_availability_split_2026_06_07,0.386929,0.386929,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,64.0,0.6387,rotation/usikker - Transfermarkt landshold,28.0,14.0,19.4936,,,,1.0,0.5,0.3418,,0.7427,0.6,high_risk,high_risk,15.0,13.0,11.53,10.03,10.61,0.6667,0.9202,0.32927,0.457401,0.32927,0.32927,0.5013,0.457401,0.493905,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,BRA,0.059055,SCO,0.120079,HAI,0.150134,0.059055,0.120079,0.150134,,,,,,,,,,,,,,,,,,,,,mohamed rabie hrimat__marokko__MID
hakim_ziyech__mar,Hakim Ziyech,MAR,Marokko,,MID,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49165,36356.0,974.0,Marokko,295.0,MID,2500000,2500000,False,True,True,True,hakim_ziyech__mar,exact_name_team,1.0,0.6195,transfermarkt_availability_split_2026_06_07,0.39241,0.39241,"{'skinColor': '#DAA07A', 'hairColor': '#000000', 'hairStyle': 'VeryShort'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,62.0,0.6195,rotation/usikker - Transfermarkt landshold,134.0,56.0,16.072,,,,1.0,0.4553,0.6139,,0.7201,0.6007,high_risk,high_risk,67.0,56.0,11.6,8.04,9.8,0.6667,0.8448,0.320335,0.480502,0.320335,0.320335,1.248972,1.10534,0.480502,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,BRA,0.056989,SCO,0.116905,HAI,0.146438,0.056989,0.116905,0.146438,,,,,,,,,,,,,,,,,,,,,hakim ziyech__marokko__MID
oussama_targhalline__mar,Oussama Targhalline,MAR,Marokko,ma,MID,0.932,5.69,0.0087,0.507,44.0,2500000,0.1147,11.0,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49699,47747.0,974.0,Marokko,295.0,MID,2500000,2500000,False,True,True,True,oussama_targhalline__mar,exact_name_team,1.0,0.0434,transfermarkt_availability_split_2026_06_07,0.116456,0.116456,"{'skinColor': '#DAA07A', 'hairColor': '#5D491C'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.0434,sjældent startende - Transfermarkt landshold,41.0,1.0,25.0408,12.0,1.0,2026-05-26,1.0,0.0244,0.0052,0.0833,0.05,0.6201,high_risk,high_risk,26.0,15.0,17.67,11.05,0.48,0.0,0.0272,0.148382,0.077436,0.148382,0.148382,1.248972,0.077436,0.222573,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,BRA,0.010503,SCO,0.053882,HAI,0.083995,0.010503,0.053882,0.083995,,,,,,"{'source': 'transfermarkt_national_team_output', 'transfermarkt_player_id': '667965.0', 'transfermarkt_national_url': 'https://www.transfermarkt.com/oussama-targhalline/nationalmannschaft/spieler/667965/verein_id/3575', 'tm_competition_rows': 53, 'tm_competition_starts': 15, 'tm_recency_weighted_competitive_start_score': 0.416}",,,,,,,,,,,,,,,oussama targhalline__marokko__MID
eliesse_ben_seghir__mar,Eliesse Ben Seghir,MAR,Marokko,ma,MID,0.932,5.69,0.0178,0.558,45.0,3000000,0.123,12.0,3000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49056,46174.0,974.0,Marokko,295.0,MID,3000000,3000000,False,True,True,True,eliesse_ben_seghir__mar,exact_name_team,1.0,0.1154,transfermarkt_availability_split_2026_06_07,0.384107,0.384107,"{'skinColor': '#E9A58D', 'hairColor': '#78540F', 'hairStyle': 'Short'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,12.0,0.1154,sjældent startende - Transfermarkt landshold,39.0,13.0,23.046799999999994,12.0,0.0,2026-03-31,1.0,0.3333,0.0722,0.0,0.1342,0.6,high_risk,high_risk,24.0,15.0,15.02,10.65,6.72,0.0,0.4474,0.415681,0.345518,0.415681,0.415681,2.095861,0.345518,0.623522,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,BRA,0.061068,SCO,0.145683,HAI,0.208927,0.061068,0.145683,0.208927,,,,,,"{'source': 'transfermarkt_national_team_output', 'transfermarkt_player_id': '810895.0', 'transfermarkt_national_url': 'https://www.transfermarkt.com/eliesse-ben-seghir/nationalmannschaft/spieler/810895/verein_id/3575', 'tm_competition_rows': 55, 'tm_competition_starts': 27, 'tm_recency_weighted_competitive_start_score': 0.5361}",,,,,,,,,,,,,,,eliesse ben seghir__marokko__MID
pape_alassane_gueye__sen,Pape Alassane Gueye,SEN,Senegal,sn,MID,0.852,5.134,0.0,0.0,29.0,3000000,0.0,0.0,3000000,holdet_vm_2026_official,holdet_vm_2026_official,616,50094,40000.0,975.0,Senegal,295.0,MID,3000000,3000000,False,True,True,True,pape_alassane_gueye__sen,exact_name_team,1.0,0.3786,transfermarkt_availability_split_2026_06_07,0.318133,0.318133,"{'skinColor': '#6E4A3A', 'hairColor': '#000000', 'hairStyle': 'VeryShort'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,38.0,0.3786,sjældent startende - Transfermarkt landshold,74.0,27.0,28.001200000000004,25.0,13.0,2026-03-31,1.0,0.3649,0.3615,0.52,0.4248,0.6894,medium_risk,medium_risk,48.0,26.0,22.59,10.08,14.42,0.3333,0.6383,0.2597,0.38955,0.2597,0.2597,2.095861,1.133561,0.38955,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,FRA,0.034353,NOR,0.099841,IRQ,0.125503,0.034353,0.099841,0.125503,,,,,,,,,,,,,,,,,,,,,pape alassane gueye__senegal__MID
abdulrahman_al_obood__ksa,Abdulrahman Al-Obood,KSA,Saudi-Arabien,sa,MID,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48728,43479.0,977.0,Saudi-Arabien,295.0,MID,2500000,2500000,False,True,True,True,abdulrahman_al_obood__ksa,exact_name_team,1.0,0.25,holdet_official_unmatched_default,0.0,0.0,"{'skinColor': '#D3965F', 'hairColor': '#000000', 'hairStyle': 'Short'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,URU,-0.013436,ESP,-0.000969,CPV,0.008152,-0.013436,-0.000969,0.008152,,,,,,,,,,,,,,,,,,,,,abdulrahman al obood__saudi arabien__MID
saleh_al_shamat__ksa,Saleh Al-Shamat,KSA,Saudi-Arabien,sa,MID,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49813,49625.0,977.0,Saudi-Arabien,295.0,MID,2500000,2500000,False,True,True,True,saleh_al_shamat__ksa,exact_name_team,1.0,0.7644,transfermarkt_availability_split_2026_06_04,0.843662,0.843662,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,76.0,0.7644,sandsynlig starter - Transfermarkt landshold,64.0,29.0,2.4,12.0,8.0,2026-03-31,1.0,0.6424,0.6424,0.6667,0.8889,0.6,high_risk,high_risk,18.0,31.0,4.5,7.75,4.0,,,0.512045,1.248972,0.512045,0.512045,1.248972,1.248972,0.768067,0.45,1.35,True,raw_for_likely_starter,component_weighted_sum,URU,0.299753,ESP,0.094773,CPV,0.11752,0.299753,0.094773,0.11752,,,,,,"{'source': 'transfermarkt_national_team_output', 'transfermarkt_player_id': '901129.0', 'transfermarkt_national_url': 'https://www.transfermarkt.com/saleh-abu-al-shamat/nationalmannschaft/spieler/901129', 'tm_competition_rows': 64, 'tm_competition_starts': 29, 'tm_recency_weighted_competitive_start_score': 0.6424}",,,,,,,,,,,,,,,saleh al shamat__saudi arabien__MID
mohammed_waad__qat,Mohammed Waad,QAT,Qatar,,MID,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49596,43328.0,1009.0,Qatar,295.0,MID,2500000,2500000,False,True,True,True,mohammed_waad__qat,exact_name_team,1.0,0.5564,transfermarkt_availability_split_2026_06_07,0.146612,0.146612,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,56.0,0.5564,rotation/usikker - Transfermarkt landshold,109.0,35.0,22.378400000000006,,,,1.0,0.3365,0.5975,,0.6163,0.7223,medium_risk,medium_risk,72.0,32.0,19.59,7.3,9.77,0.6667,0.4987,0.119683,0.179525,0.119683,0.119683,1.248972,0.992754,0.179525,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,SUI,0.01458,CAN,0.052476,BIH,0.052623,0.01458,0.052476,0.052623,,,,,,,,,,,,,,,,,,,,,mohammed waad__qatar__MID
billy_gilmour__sco,Billy Gilmour,SCO,Skotland,gb-sct,MID,0.736,4.217,0.1123,2.933,76.0,3000000,0.3296,33.0,3000000,holdet_vm_2026_official,holdet_vm_2026_official,616,48902,39067.0,1022.0,Skotland,295.0,MID,3000000,3000000,False,True,True,True,billy_gilmour__sco,exact_name_team,1.0,0.6722,transfermarkt_availability_split_2026_06_07,2.128305,2.128305,"{'skinColor': '#EFC6B6', 'hairColor': '#6E4A3A'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,67.0,0.6722,rotation/usikker - Transfermarkt landshold,58.0,37.0,15.4808,12.0,7.0,2026-03-31,1.0,0.6727,0.6832,0.5833,0.6823,0.9578,medium_risk,medium_risk,55.0,0.0,20.7,0.0,14.88,0.6667,0.7188,2.222952,2.012625,2.222952,2.222952,2.095861,2.012625,2.095861,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,HAI,1.18987,MAR,0.584729,BRA,0.448349,1.18987,0.584729,0.448349,,,,,,"{'source': 'transfermarkt_national_team_output', 'transfermarkt_player_id': '423744.0', 'transfermarkt_national_url': 'https://www.transfermarkt.com/billy-gilmour/nationalmannschaft/spieler/423744/verein_id/3380', 'tm_competition_rows': 76, 'tm_competition_starts': 60, 'tm_recency_weighted_competitive_start_score': 0.9312}",,,,,,,,,,,,,,,billy gilmour__skotland__MID
david_hoilett__can,David 'Junior' Hoilett,CAN,Canada,,MID,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48990,24794.0,1059.0,Canada,295.0,MID,2500000,2500000,False,True,True,True,david_hoilett__can,exact_name_team,1.0,0.25,holdet_official_unmatched_default,0.087549,0.087549,"{'skinColor': '#B37D69', 'hairColor': '#000000', 'hairStyle': 'VeryShort'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,,,,,,,,,,,,,,,,,,,,,,,,,0.036453,0.15,0.036453,0.036453,1.248972,0.446061,0.15,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,BIH,0.012385,QAT,0.019524,SUI,0.004545,0.012385,0.019524,0.004545,,,,,,,,,,,,,,,,,,,,,david junior hoilett__canada__MID
alisher_odilov__uzb,Alisher Odilov,UZB,Usbekistan,uz,MID,,,,,0.0,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,48805,52117.0,1122.0,Usbekistan,295.0,MID,2000000,2000000,False,True,True,True,alisher_odilov__uzb,exact_name_team,1.0,0.2457,transfermarkt_availability_split_2026_06_07,0.164461,0.164461,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,25.0,0.2457,sjældent startende - Transfermarkt landshold,10.0,1.0,5.0912,,,,1.0,0.1,0.0401,,0.2971,0.5058,high_risk,high_risk,4.0,6.0,3.2,4.08,0.68,0.3333,0.2125,0.155055,0.175956,0.155055,0.155055,0.5013,0.175956,0.232582,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,COL,0.025178,POR,0.062324,COD,0.067552,0.025178,0.062324,0.067552,,,,,,,,,,,,,,,,,,,,,alisher odilov__usbekistan__MID
umarali_rakhmonaliyev__uzb,Umarali Rakhmonaliyev,UZB,Usbekistan,uz,MID,,,,,0.0,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49919,52118.0,1122.0,Usbekistan,295.0,MID,2000000,2000000,False,True,True,True,umarali_rakhmonaliyev__uzb,exact_name_team,1.0,0.044,transfermarkt_availability_split_2026_06_07,0.0,0.0,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.044,sjældent startende - Transfermarkt landshold,3.0,0.0,1.4768000000000001,,,,1.0,0.0,0.0,,0.05,0.6575,medium_risk,medium_risk,2.0,1.0,1.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,COL,-0.0202,POR,-0.003967,COD,-0.000387,-0.0202,-0.003967,-0.000387,,,,,,,,,,,,,,,,,,,,,umarali rakhmonaliyev__usbekistan__MID
ibrokhim_ibrokhimov__uzb,Ibrokhim Ibrokhimov,UZB,Usbekistan,uz,MID,,,,,0.0,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49210,52114.0,1122.0,Usbekistan,295.0,MID,2000000,2000000,False,True,True,True,ibrokhim_ibrokhimov__uzb,exact_name_team,1.0,0.0464,transfermarkt_availability_split_2026_06_07,0.0,0.0,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,5.0,0.0464,sjældent startende - Transfermarkt landshold,2.0,0.0,0.9568000000000001,,,,1.0,0.0,0.0,,0.05,0.7934,unknown,unknown,2.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,COL,-0.044469,POR,-0.039421,COD,-0.03672,-0.044469,-0.039421,-0.03672,,,,,,,,,,,,,,,,,,,,,ibrokhim ibrokhimov__usbekistan__MID
yousef_qashi__jor,Yousef Qashi,JOR,Jordan,jo,MID,,,,,0.0,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49976,52228.0,1123.0,Jordan,295.0,MID,2000000,2000000,False,True,True,True,yousef_qashi__jor,exact_name_team,1.0,0.8559,transfermarkt_availability_split_2026_06_07,0.379613,0.379613,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,86.0,0.8559,sandsynlig starter - Transfermarkt landshold,6.0,4.0,2.1468,,,,1.0,0.6667,0.6246,,0.97,0.6638,medium_risk,medium_risk,4.0,2.0,3.47,1.77,3.47,1.0,1.0,0.280051,0.5013,0.280051,0.280051,0.5013,0.5013,0.420076,0.45,1.35,True,raw_for_likely_starter,component_weighted_sum,AUT,0.043345,ALG,0.126045,ARG,0.110658,0.043345,0.126045,0.110658,,,,,,,,,,,,,,,,,,,,,yousef qashi__jordan__MID
mohammad_taha__jor,Mohammad Taha,JOR,Jordan,jo,MID,,,,,0.0,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49592,52229.0,1123.0,Jordan,295.0,MID,2000000,2000000,False,True,True,True,mohammad_taha__jor,exact_name_team,1.0,0.25,holdet_official_unmatched_default,0.0,0.0,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,AUT,-0.022735,ALG,0.00319,ARG,0.000465,-0.022735,0.00319,0.000465,,,,,,,,,,,,,,,,,,,,,mohammad taha__jordan__MID
grady_diangana__cod,Grady Diangana,COD,Congo DR,cd,MID,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49148,36248.0,1145.0,Congo DR,295.0,MID,2500000,2500000,False,True,True,True,grady_diangana__cod,exact_name_team,1.0,0.0448,transfermarkt_availability_split_2026_06_07,0.037678,0.037678,"{'skinColor': '#B37D69', 'hairColor': '#5D491C', 'hairStyle': 'Short'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.0448,sjældent startende - Transfermarkt landshold,23.0,2.0,6.9376000000000015,,,,1.0,0.0952,0.0263,,0.05,0.7055,medium_risk,medium_risk,16.0,5.0,5.76,2.24,0.64,0.0,0.1111,0.003105,0.079934,0.003105,0.003105,1.248972,0.079934,0.15,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,POR,-0.021517,COL,0.006218,UZB,0.018402,-0.021517,0.006218,0.018402,,,,,,,,,,,,,,,,,,,,,grady diangana__congo dr__MID
baha_a_faisal__jor,Baha'a Faisal,JOR,Jordan,jo,FWD,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48885,52230.0,1123.0,Jordan,296.0,FWD,2500000,2500000,False,True,True,True,baha_a_faisal__jor,exact_name_team,1.0,0.5573,transfermarkt_availability_split_2026_06_07,0.279137,0.279137,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,56.0,0.5573,rotation/usikker - Transfermarkt landshold,129.0,32.0,24.008000000000003,,,,1.0,0.2712,0.2259,,0.648,0.6,high_risk,high_risk,55.0,63.0,8.14,23.57,4.92,0.6667,0.6044,0.227867,0.3418,0.227867,0.227867,1.294488,1.030597,0.3418,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,AUT,0.031817,ALG,0.104613,ARG,0.091435,0.031817,0.104613,0.091435,,,,,,,,,,,,,,,,,,,,,bahaa faisal__jordan__FWD
aribim_pepple__can,Aribim Pepple,CAN,Canada,,FWD,,,,,0.0,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,48860,44374.0,1059.0,Canada,296.0,FWD,2000000,2000000,False,True,True,True,aribim_pepple__can,exact_name_team,1.0,0.0464,transfermarkt_availability_split_2026_06_07,0.0,0.0,"{'skinColor': '#774D3D', 'hairColor': '#000000', 'hairStyle': 'Long'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,5.0,0.0464,sjældent startende - Transfermarkt landshold,2.0,0.0,0.9568000000000001,,,,1.0,0.0,0.0,,0.05,0.7934,unknown,unknown,2.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,BIH,-0.038421,QAT,-0.035061,SUI,-0.035805,-0.038421,-0.035061,-0.035805,,,,,,,,,,,,,,,,,,,,,aribim pepple__canada__FWD
jacen_russell_rowe__can,Jacen Russell-Rowe,CAN,Canada,,FWD,,,,,0.0,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49238,52132.0,1059.0,Canada,296.0,FWD,2000000,2000000,False,True,True,True,jacen_russell_rowe__can,exact_name_team,1.0,0.2257,transfermarkt_availability_split_2026_06_07,0.077982,0.077982,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,23.0,0.2257,sjældent startende - Transfermarkt landshold,38.0,1.0,15.258000000000001,,,,1.0,0.0263,0.2299,,0.2624,0.6,high_risk,high_risk,18.0,20.0,8.77,11.84,0.85,0.3333,0.0969,0.019058,0.15,0.019058,0.019058,0.541783,0.174686,0.15,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,BIH,0.006321,QAT,0.013009,SUI,-0.000271,0.006321,0.013009,-0.000271,,,,,,,,,,,,,,,,,,,,,jacen russell rowe__canada__FWD
daniel_jebbison__can,Daniel Jebbison,CAN,Canada,ca,FWD,0.831,5.014,0.0019,1.219,55.0,2500000,0.1512,15.0,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48981,40539.0,1059.0,Canada,296.0,FWD,2500000,2500000,False,True,True,True,daniel_jebbison__can,exact_name_team,1.0,0.043,transfermarkt_availability_split_2026_06_07,0.202617,0.202617,"{'skinColor': '#B37D69', 'hairColor': '#78540F'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.043,sjældent startende - Transfermarkt landshold,17.0,1.0,7.8596,,,,1.0,0.0588,0.0135,,0.05,0.6,high_risk,high_risk,10.0,7.0,6.88,4.93,0.68,0.0,0.0988,0.303334,0.079519,0.303334,0.303334,1.294488,0.079519,0.455001,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,BIH,0.111627,QAT,0.132233,SUI,0.059473,0.111627,0.132233,0.059473,,,,,,,,,,,,,,,,,,,,,daniel jebbison__canada__FWD
amine_adli__mar,Amine Adli,MAR,Marokko,,FWD,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48820,41345.0,974.0,Marokko,296.0,FWD,2500000,2500000,False,True,True,True,amine_adli__mar,exact_name_team,1.0,0.043,transfermarkt_availability_split_2026_06_07,0.139805,0.139805,"{'skinColor': '#B37D69', 'hairColor': '#000000'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.043,sjældent startende - Transfermarkt landshold,52.0,5.0,26.632799999999996,,,,1.0,0.1,0.0155,,0.05,0.6,high_risk,high_risk,24.0,26.0,11.24,19.36,1.76,0.0,0.1566,0.18913,0.079519,0.18913,0.18913,1.294488,0.079519,0.283695,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,BRA,0.026659,SCO,0.070299,HAI,0.092169,0.026659,0.070299,0.092169,,,,,,,,,,,,,,,,,,,,,amine adli__marokko__FWD
