player_id,player_name,team_id,position,price,old_ev,new_ev,ev_diff,ev_diff_pct,main_reason
elisha_owusu__gha,Elisha Owusu,GHA,MID,2500000,0.659536,0.695756,0.03622,0.054918,match_2_clean_sheet_multiplier=0.727
eric_smith__swe,Eric Smith,SWE,DEF,2000000,0.658679,0.694973,0.036294,0.055102,match_2_goal_multiplier=0.750
pedro_ro_ro_miguel_correia__qat,Pedro 'Ro-Ro' Miguel Correia,QAT,DEF,2500000,0.656198,0.588873,-0.067325,-0.102598,match_1_clean_sheet_multiplier=0.709
dylan_bronn__tun,Dylan Bronn,TUN,DEF,2500000,0.654821,0.612384,-0.042437,-0.064808,match_2_goal_multiplier=0.750
yuto_nagatomo__jpn,Yuto Nagatomo,JPN,DEF,2000000,0.653664,0.706868,0.053204,0.081393,match_2_goal_multiplier=1.274
kevin_casta_o__col,Kevin Castano,COL,MID,3000000,0.651398,0.777219,0.125821,0.193155,match_1_goal_multiplier=1.350
kojo_peprah_oppong__gha,Kojo Peprah Oppong,GHA,DEF,2000000,0.646652,0.658416,0.011764,0.018192,match_2_clean_sheet_multiplier=0.727
mbekezeli_mbokazi__rsa,Mbekezeli Mbokazi,RSA,DEF,2500000,0.643127,0.587729,-0.055398,-0.086138,match_1_goal_multiplier=0.750
leandro_bacuna__cuw,Leandro Bacuna,CUW,MID,2500000,0.641454,0.569334,-0.07212,-0.112433,match_1_clean_sheet_multiplier=0.611
paik_seung_ho__kor,Seung-Ho Paik,KOR,MID,2000000,0.639429,0.731921,0.092492,0.144648,match_3_goal_multiplier=1.316
kevin_rodr_guez__ecu,Kevin Rodriguez,ECU,FWD,3000000,0.635633,0.733362,0.097729,0.15375,match_2_goal_multiplier=1.350
sidny_lopes_cabral__cpv,Sidny Lopes Cabral,CPV,DEF,3000000,0.627868,0.621891,-0.005977,-0.009519,match_1_clean_sheet_multiplier=0.634
jakhongir_urozov__uzb,Jakhongir Urozov,UZB,DEF,2500000,0.625907,0.59972,-0.026187,-0.041838,match_2_clean_sheet_multiplier=0.695
yvon_mvogo__sui,Yvon Mvogo,SUI,GK,3000000,0.624242,0.735596,0.111354,0.178383,match_1_goal_multiplier=1.350
maghnes_akliouche__fra,Maghnes Akliouche,FRA,FWD,3500000,0.611444,0.611444,0,0,match_2_clean_sheet_multiplier=1.450
borja_iglesias__esp,Borja Iglesias,ESP,FWD,3500000,0.610787,0.610787,0,0,match_2_clean_sheet_multiplier=1.450
alexander_prass__aut,Alexander Prass,AUT,DEF,2500000,0.609503,0.679336,0.069833,0.114574,match_1_goal_multiplier=1.350
kristijan_jaki__cro,Kristijan Jakic,CRO,DEF,3500000,0.608867,0.709901,0.101034,0.165938,match_2_goal_multiplier=1.329
willy_semedo__cpv,Willy Semedo,CPV,FWD,3500000,0.606964,0.598071,-0.008893,-0.014652,match_1_clean_sheet_multiplier=0.634
joao_paulo__cpv,Joao Paulo,CPV,DEF,2500000,0.605108,0.600343,-0.004765,-0.007875,match_1_clean_sheet_multiplier=0.634
igor_thiago__bra,Igor Thiago,BRA,FWD,4000000,0.60489,0.60489,0,0,match_2_clean_sheet_multiplier=1.437
bradley_barcola__fra,Bradley Barcola,FRA,MID,4000000,0.601013,0.601013,0,0,match_2_clean_sheet_multiplier=1.450
facundo_pellistri__uru,Facundo Pellistri,URU,FWD,3500000,0.591633,0.591633,0,0,match_1_goal_multiplier=1.350
gaston_olveira__par,Gaston Olveira,PAR,GK,3000000,0.590279,0.594893,0.004614,0.007816,match_1_goal_multiplier=0.802
umar_eshmurodov__uzb,Umar Eshmurodov,UZB,DEF,2500000,0.589735,0.563139,-0.026596,-0.045098,match_2_clean_sheet_multiplier=0.695
joris_kayembe__cod,Joris Kayembe,COD,DEF,2500000,0.589354,0.583738,-0.005616,-0.00953,match_1_clean_sheet_multiplier=0.695
junnosuke_suzuki__jpn,Junnosuke Suzuki,JPN,DEF,2500000,0.588244,0.63193,0.043686,0.074266,match_2_goal_multiplier=1.274
nicolas_raskin__bel,Nicolas Raskin,BEL,MID,2500000,0.586618,0.586618,0,0,match_2_goal_multiplier=1.350
malick_thiaw__ger,Malick Thiaw,GER,DEF,3000000,0.578127,0.750187,0.17206,0.297617,match_1_clean_sheet_multiplier=1.450
xaver_schlager__aut,Xaver Schlager,AUT,MID,2500000,0.577999,0.577999,0,0,match_1_goal_multiplier=1.350
brian_gutierrez__mex,Brian Gutierrez,MEX,MID,2500000,0.576337,0.576337,0,0,match_1_goal_multiplier=1.350
ederson_moraes__bra,Ederson Moraes,BRA,GK,5000000,0.574683,0.732927,0.158244,0.275359,match_2_clean_sheet_multiplier=1.437
jos_cordoba__pan,Jose Cordoba,PAN,DEF,2500000,0.570474,0.529982,-0.040492,-0.07098,match_3_clean_sheet_multiplier=0.709
c_sar_blackman__pan,Cesar Blackman,PAN,DEF,2500000,0.57025,0.510291,-0.059959,-0.105145,match_3_clean_sheet_multiplier=0.709
jos_manuel_l_pez__arg,Jose Manuel Lopez,ARG,FWD,2500000,0.563918,0.700869,0.136951,0.242857,match_1_goal_multiplier=1.350
brenden_aaronson__usa,Brenden Aaronson,USA,MID,3000000,0.563405,0.629481,0.066076,0.11728,match_2_goal_multiplier=1.308
axel_witsel__bel,Axel Witsel,BEL,MID,3000000,0.5621,0.5621,0,0,match_2_goal_multiplier=1.350
ramin_rezaeian__irn,Ramin Rezaeian,IRN,DEF,2500000,0.561874,0.593034,0.03116,0.055458,match_2_goal_multiplier=0.750
edo_kayembe__cod,Edo Kayembe,COD,MID,2500000,0.561011,0.568472,0.007461,0.013299,match_1_clean_sheet_multiplier=0.695
ali_lajami__ksa,Ali Lajami,KSA,DEF,2000000,0.554185,0.533726,-0.020459,-0.036917,match_2_clean_sheet_multiplier=0.665
jamiro_monteiro__cpv,Jamiro Monteiro,CPV,MID,2500000,0.554088,0.539705,-0.014383,-0.025957,match_1_clean_sheet_multiplier=0.634
kaan_ayhan__tur,Kaan Ayhan,TUR,MID,2000000,0.552321,0.614826,0.062505,0.113168,match_1_goal_multiplier=1.279
ruben_providence__hai,Ruben Providence,HAI,FWD,2500000,0.549986,0.481647,-0.068339,-0.124256,match_2_clean_sheet_multiplier=0.628
mohammed_abu_al_shamat__ksa,Mohammed Abu Al-Shamat,KSA,DEF,2500000,0.548342,0.527145,-0.021197,-0.038657,match_2_clean_sheet_multiplier=0.665
folarin_balogun__usa,Folarin Balogun,USA,FWD,4000000,0.546426,0.546426,0,0,match_2_goal_multiplier=1.308
moises_ramirez__ecu,Moises Ramirez,ECU,GK,2500000,0.546302,0.698755,0.152453,0.279063,match_2_goal_multiplier=1.350
wout_weghorst__ned,Wout Weghorst,NED,FWD,3000000,0.545478,0.628055,0.082577,0.151384,match_3_goal_multiplier=1.350
hassan_kadesh__ksa,Hassan Kadesh,KSA,DEF,2000000,0.544831,0.524642,-0.020189,-0.037055,match_2_clean_sheet_multiplier=0.665
baris_alper_yilmaz__tur,Baris Alper Yilmaz,TUR,FWD,3000000,0.542022,0.542022,0,0,match_1_goal_multiplier=1.279
brandon_thomas_asante__gha,Brandon Thomas-Asante,GHA,FWD,2500000,0.536257,0.571157,0.0349,0.065082,match_2_clean_sheet_multiplier=0.727
romelu_lukaku__bel,Romelu Lukaku,BEL,FWD,4500000,0.535533,0.535533,0,0,match_2_goal_multiplier=1.350
weston_mckennie__usa,Weston McKennie,USA,MID,3500000,0.535449,0.535449,0,0,match_2_goal_multiplier=1.308
mark_flekken__ned,Mark Flekken,NED,GK,4000000,0.535126,0.607007,0.071881,0.134326,match_3_goal_multiplier=1.350
kosta_barbarouses__nzl,Kosta Barbarouses,NZL,FWD,2500000,0.534024,0.509158,-0.024866,-0.046564,match_3_clean_sheet_multiplier=0.709
rani_khedira__tun,Rani Khedira,TUN,MID,3000000,0.531096,0.531096,0,0,match_2_goal_multiplier=0.750
farrukh_sayfiev__uzb,Farrukh Sayfiev,UZB,DEF,2500000,0.528944,0.511385,-0.017559,-0.033197,match_2_clean_sheet_multiplier=0.695
lucas_paqueta__bra,Lucas Paqueta,BRA,MID,5500000,0.528015,0.528015,0,0,match_2_clean_sheet_multiplier=1.437
noah_okafor__sui,Noah Okafor,SUI,MID,3000000,0.526734,0.591248,0.064514,0.122479,match_1_goal_multiplier=1.350
koki_ogawa__jpn,Koki Ogawa,JPN,FWD,4000000,0.525864,0.579484,0.05362,0.101965,match_2_goal_multiplier=1.274
yeremy_pino__esp,Yeremy Pino,ESP,MID,3500000,0.525806,0.525806,0,0,match_2_clean_sheet_multiplier=1.450
angelo_stiller__ger,Angelo Stiller,GER,MID,2500000,0.525213,0.525213,0,0,match_1_clean_sheet_multiplier=1.450
abdallah_nasib__jor,Abdallah Nasib,JOR,DEF,2500000,0.522806,0.44149,-0.081316,-0.155538,match_3_clean_sheet_multiplier=0.683
cyle_christopher_larin__can,Cyle Christopher Larin,CAN,FWD,3000000,0.520801,0.520801,0,0,match_2_goal_multiplier=1.350
ryan_thomas__nzl,Ryan Thomas,NZL,MID,2500000,0.519754,0.475539,-0.044215,-0.08507,match_3_clean_sheet_multiplier=0.709
hakan_calhanoglu__tur,Hakan Calhanoglu,TUR,MID,4000000,0.518808,0.518808,0,0,match_1_goal_multiplier=1.279
utkir_yusupov__uzb,Utkir Yusupov,UZB,GK,2500000,0.518033,0.497236,-0.020797,-0.040147,match_2_clean_sheet_multiplier=0.695
kwasi_sibo__gha,Kwasi Sibo,GHA,MID,2500000,0.517624,0.517624,0,0,match_2_clean_sheet_multiplier=0.727
james_trafford__eng,James Trafford,ENG,GK,4000000,0.515664,0.6312,0.115536,0.224053,match_2_goal_multiplier=1.350
noor_al_rawabdeh__jor,Noor Al-Rawabdeh,JOR,MID,2500000,0.514666,0.457208,-0.057458,-0.111642,match_3_clean_sheet_multiplier=0.683
kobbie_mainoo__eng,Kobbie Mainoo,ENG,MID,2500000,0.514204,0.514204,0,0,match_2_goal_multiplier=1.350
giovanni_reyna__usa,Giovanni Reyna,USA,MID,3000000,0.512977,0.512977,0,0,match_2_goal_multiplier=1.308
memphis_depay__ned,Memphis Depay,NED,FWD,4000000,0.512235,0.512235,0,0,match_3_goal_multiplier=1.350
tommy_smith__nzl,Tommy Smith,NZL,DEF,2000000,0.509659,0.481273,-0.028386,-0.055696,match_3_clean_sheet_multiplier=0.709
yazan_al_arab__jor,Yazan Al-Arab,JOR,DEF,2500000,0.507822,0.42748,-0.080342,-0.158209,match_3_clean_sheet_multiplier=0.683
marvin_senaya__gha,Marvin Senaya,GHA,DEF,2000000,0.50757,0.51862,0.01105,0.021771,match_2_clean_sheet_multiplier=0.727
timothy_weah__usa,Timothy Weah,USA,FWD,3000000,0.504683,0.504683,0,0,match_2_goal_multiplier=1.308
mohamed_amine_ben_hamida__tun,Mohamed Amine Ben Hamida,TUN,DEF,2500000,0.504321,0.475034,-0.029287,-0.058071,match_2_goal_multiplier=0.750
stopira__cpv,Stopira,CPV,DEF,2500000,0.502959,0.49913,-0.003829,-0.007614,match_1_clean_sheet_multiplier=0.634
kai_trewin__aus,Kai Trewin,AUS,DEF,2000000,0.502725,0.446211,-0.056514,-0.112415,match_1_goal_multiplier=0.750
weverton__bra,Weverton,BRA,GK,4000000,0.502613,0.691232,0.188619,0.375278,match_2_clean_sheet_multiplier=1.437
steven_moreira__cpv,Steven Moreira,CPV,DEF,2000000,0.499568,0.49372,-0.005848,-0.011707,match_1_clean_sheet_multiplier=0.634
eray_c_mert__sui,Eray Cömert,SUI,DEF,2000000,0.498342,0.588138,0.089796,0.18019,match_1_goal_multiplier=1.350
alex_paulsen__nzl,Alex Paulsen,NZL,GK,2500000,0.49679,0.450521,-0.046269,-0.093137,match_3_clean_sheet_multiplier=0.709
daniyal_eiri__irn,Daniyal Eiri,IRN,DEF,2000000,0.496638,0.531074,0.034436,0.069339,match_2_goal_multiplier=0.750
hussein_ali__irq,Hussein Ali,IRQ,DEF,3000000,0.496173,0.405408,-0.090765,-0.18293,match_2_clean_sheet_multiplier=0.652
h_lio_varela__cpv,Helio Varela,CPV,FWD,2500000,0.495125,0.48615,-0.008975,-0.018126,match_1_clean_sheet_multiplier=0.634
joe_bell__nzl,Joe Bell,NZL,MID,2500000,0.491374,0.450216,-0.041158,-0.08376,match_3_clean_sheet_multiplier=0.709
youssef_amyn__irq,Youssef Amyn,IRQ,MID,2500000,0.488847,0.45441,-0.034437,-0.070446,match_2_clean_sheet_multiplier=0.652
miro_muheim__sui,Miro Muheim,SUI,DEF,2500000,0.487098,0.573831,0.086733,0.178061,match_1_goal_multiplier=1.350
jacob_italiano__aus,Jacob Italiano,AUS,DEF,2000000,0.486375,0.450822,-0.035553,-0.073097,match_1_goal_multiplier=0.750
aurele_amenda__sui,Aurele Amenda,SUI,DEF,2500000,0.485473,0.572093,0.08662,0.178424,match_1_goal_multiplier=1.350
edin_dzeko__bih,Edin Dzeko,BIH,FWD,4500000,0.485153,0.485153,-0,-0,match_3_goal_multiplier=1.344
boualem_khoukhi__qat,Boualem Khoukhi,QAT,DEF,2500000,0.483965,0.39674,-0.087225,-0.18023,match_1_clean_sheet_multiplier=0.709
adalberto_carrasquilla__pan,Adalberto Carrasquilla,PAN,MID,2500000,0.483836,0.483836,0,0,match_3_clean_sheet_multiplier=0.709
ibrahim_bayesh__irq,Ibrahim Bayesh,IRQ,MID,2500000,0.479875,0.424286,-0.055589,-0.11584,match_2_clean_sheet_multiplier=0.652
juri_n_gaari__cuw,Jurien Gaari,CUW,DEF,2500000,0.479645,0.403284,-0.076361,-0.159204,match_1_clean_sheet_multiplier=0.611
tomas_holes__cze,Tomas Holes,CZE,DEF,2000000,0.479459,0.500368,0.020909,0.04361,match_2_goal_multiplier=1.256
elias_saad__tun,Elias Saad,TUN,MID,2500000,0.478264,0.443558,-0.034706,-0.072567,match_2_goal_multiplier=0.750
nilson_angulo__ecu,Nilson Angulo,ECU,FWD,2000000,0.474755,0.474755,0,0,match_2_goal_multiplier=1.350
francis_de_vries__nzl,Francis de Vries,NZL,DEF,2500000,0.471675,0.441201,-0.030474,-0.064609,match_3_clean_sheet_multiplier=0.709
nathan_patterson__sco,Nathan Patterson,SCO,DEF,2000000,0.47121,0.508712,0.037502,0.079587,match_1_goal_multiplier=1.327
darwin_nunez__uru,Darwin Nunez,URU,FWD,6000000,0.471063,0.471063,0,0,match_1_goal_multiplier=1.350
prince_adu__gha,Prince Adu,GHA,FWD,2000000,0.470729,0.470729,0,0,match_2_clean_sheet_multiplier=0.727
adem_arous__tun,Adem Arous,TUN,DEF,2000000,0.467919,0.448142,-0.019777,-0.042266,match_2_goal_multiplier=0.750
ivor_pandur__cro,Ivor Pandur,CRO,GK,2500000,0.466811,0.628593,0.161782,0.346569,match_2_goal_multiplier=1.329
lawrence_ati_zigi__gha,Lawrence Ati Zigi,GHA,GK,3000000,0.464989,0.472603,0.007614,0.016375,match_2_clean_sheet_multiplier=0.727
joe_scally__usa,Joe Scally,USA,DEF,2500000,0.462298,0.519839,0.057541,0.124466,match_2_goal_multiplier=1.308
in_beom_hwang__kor,In-beom Hwang,KOR,MID,2500000,0.461638,0.461638,0,0,match_3_goal_multiplier=1.316
pascal_gross__ger,Pascal Gross,GER,MID,3000000,0.460955,0.460955,0,0,match_1_clean_sheet_multiplier=1.450
ricardo_ad__hai,Ricardo Ade,HAI,DEF,2500000,0.459175,0.380773,-0.078402,-0.170745,match_2_clean_sheet_multiplier=0.628
samet_akaydin__tur,Samet Akaydin,TUR,DEF,2500000,0.458431,0.477828,0.019397,0.042312,match_1_goal_multiplier=1.279
edmilson_junior__qat,Edmilson Junior,QAT,FWD,2500000,0.458237,0.412827,-0.04541,-0.099096,match_1_clean_sheet_multiplier=0.709
abduvokhid_nematov__uzb,Abduvokhid Nematov,UZB,GK,2500000,0.451393,0.430308,-0.021085,-0.04671,match_2_clean_sheet_multiplier=0.695
juan_cucho_hernandez__col,Juan 'Cucho' Hernandez,COL,FWD,4000000,0.451224,0.451224,0,0,match_1_goal_multiplier=1.350
jiovany_ramos__pan,Jiovany Ramos,PAN,DEF,2000000,0.448699,0.415463,-0.033236,-0.074072,match_3_clean_sheet_multiplier=0.709
yazeed_abulaila__jor,Yazeed Abulaila,JOR,GK,2500000,0.444906,0.394976,-0.04993,-0.112226,match_3_clean_sheet_multiplier=0.683
rayan__bra,Rayan,BRA,FWD,3000000,0.444447,0.444447,-0,-0,match_2_clean_sheet_multiplier=1.437
nico_gonzalez__arg,Nico Gonzalez,ARG,FWD,4000000,0.443367,0.443367,0,0,match_1_goal_multiplier=1.350
edgardo_farina__pan,Edgardo Farina,PAN,DEF,2000000,0.442508,0.408204,-0.034304,-0.077522,match_3_clean_sheet_multiplier=0.709
cameron_burgess__aus,Cameron Burgess,AUS,DEF,3000000,0.440549,0.419859,-0.02069,-0.046964,match_1_goal_multiplier=0.750
mahmoud_al_mardi__jor,Mahmoud Al-Mardi,JOR,MID,2000000,0.440491,0.407437,-0.033054,-0.075038,match_3_clean_sheet_multiplier=0.683
brandley_kuwas__cuw,Brandley Kuwas,CUW,FWD,2000000,0.437933,0.404186,-0.033747,-0.077059,match_1_clean_sheet_multiplier=0.611
ayyoub_bouaddi__mar,Ayyoub Bouaddi,MAR,MID,2000000,0.435171,0.435171,0,0,match_3_goal_multiplier=1.350
mateo_kovacic__cro,Mateo Kovacic,CRO,MID,4000000,0.43464,0.43464,0,0,match_2_goal_multiplier=1.329
adil_boulbina__alg,Adil Boulbina,ALG,FWD,2500000,0.433226,0.512673,0.079447,0.183384,match_2_goal_multiplier=1.350
lucas_mendes__qat,Lucas Mendes,QAT,DEF,2500000,0.43203,0.404795,-0.027235,-0.063041,match_1_clean_sheet_multiplier=0.709
pape_matar_sarr__sen,Pape Matar Sarr,SEN,MID,2500000,0.429676,0.51894,0.089264,0.207746,match_3_goal_multiplier=1.350
salem_al_dawsari__ksa,Salem Al-Dawsari,KSA,MID,3000000,0.428427,0.428427,0,0,match_2_clean_sheet_multiplier=0.665
yoel_barcenas__pan,Yoel Barcenas,PAN,MID,2000000,0.427021,0.427021,0,0,match_3_clean_sheet_multiplier=0.709
mehdi_ghayedi__irn,Mehdi Ghayedi,IRN,MID,3000000,0.42569,0.42569,0,0,match_2_goal_multiplier=0.750
ram_n_sosa__par,Ramon Sosa,PAR,MID,3000000,0.42516,0.42977,0.00461,0.010842,match_1_goal_multiplier=0.802
tete_yengi__aus,Tete Yengi,AUS,FWD,2000000,0.424195,0.424195,0,0,match_1_goal_multiplier=0.750
jose_luis_rodriguez_francis__pan,Jose Luis Rodriguez Francis,PAN,MID,2500000,0.423536,0.423536,0,0,match_3_clean_sheet_multiplier=0.709
samukele_kabini__rsa,Samukele Kabini,RSA,DEF,2000000,0.423367,0.378159,-0.045208,-0.106781,match_1_goal_multiplier=0.750
bara_sapoko_ndiaye__sen,Bara Sapoko Ndiaye,SEN,MID,2000000,0.423265,0.423265,0,0,match_3_goal_multiplier=1.350
musab_al_juwayr__ksa,Musab Al-Juwayr,KSA,MID,2500000,0.423089,0.423089,0,0,match_2_clean_sheet_multiplier=0.665
jean_philippe_mateta__fra,Jean-Philippe Mateta,FRA,FWD,3500000,0.423048,0.423048,0,0,match_2_clean_sheet_multiplier=1.450
michael_boxall__nzl,Michael Boxall,NZL,DEF,2000000,0.422793,0.396705,-0.026088,-0.061703,match_3_clean_sheet_multiplier=0.709
ermedin_demirovic__bih,Ermedin Demirovic,BIH,FWD,3000000,0.422505,0.422505,-0,-0,match_3_goal_multiplier=1.344
telmo_arcanjo__cpv,Telmo Arcanjo,CPV,MID,2500000,0.422073,0.411502,-0.010571,-0.025044,match_1_clean_sheet_multiplier=0.634
nicolas_de_la_cruz__uru,Nicolas de la Cruz,URU,MID,3000000,0.421946,0.421946,0,0,match_1_goal_multiplier=1.350
leverton_pierre__hai,Leverton Pierre,HAI,MID,2500000,0.419707,0.385266,-0.034441,-0.08206,match_2_clean_sheet_multiplier=0.628
marcelo_flores__can,Marcelo Flores,CAN,MID,2000000,0.416719,0.416719,0,0,match_2_goal_multiplier=1.350
braian_ojeda__par,Braian Ojeda,PAR,MID,2000000,0.413534,0.424235,0.010701,0.025877,match_1_goal_multiplier=0.802
matthew_garbett__nzl,Matthew Garbett,NZL,MID,2500000,0.41306,0.41306,0,0,match_3_clean_sheet_multiplier=0.709
roozbeh_cheshmi__irn,Roozbeh Cheshmi,IRN,MID,2000000,0.412465,0.412465,0,0,match_2_goal_multiplier=0.750
sherel_floranus__cuw,Sherel Floranus,CUW,DEF,2500000,0.41106,0.331413,-0.079647,-0.193761,match_1_clean_sheet_multiplier=0.611
jovo_lukic__bih,Jovo Lukic,BIH,FWD,2000000,0.41053,0.41053,0,0,match_3_goal_multiplier=1.344
joaquin_seys__bel,Joaquin Seys,BEL,DEF,2500000,0.410132,0.470342,0.06021,0.146807,match_2_goal_multiplier=1.350
erick_davis__pan,Eric Davis,PAN,DEF,3000000,0.409483,0.391838,-0.017645,-0.043091,match_3_clean_sheet_multiplier=0.709
jordy_alcivar__ecu,Jordy Alcivar,ECU,MID,2000000,0.408185,0.483963,0.075778,0.185645,match_2_goal_multiplier=1.350
jorrel_hato__ned,Jorrel Hato,NED,DEF,2500000,0.408063,0.445536,0.037473,0.091831,match_3_goal_multiplier=1.350
nestory_irankunda__aus,Nestory Irankunda,AUS,FWD,3500000,0.403759,0.367013,-0.036746,-0.091011,match_1_goal_multiplier=0.750
callum_mccowatt__nzl,Callum McCowatt,NZL,MID,2500000,0.403561,0.377818,-0.025743,-0.063791,match_3_clean_sheet_multiplier=0.709
robin_risser__fra,Robin Risser,FRA,GK,4000000,0.403425,0.53012,0.126695,0.314047,match_2_clean_sheet_multiplier=1.450
firas_chaouat__tun,Firas Chaouat,TUN,FWD,2500000,0.403343,0.377418,-0.025925,-0.064276,match_2_goal_multiplier=0.750
melvin_feycal_mastil__alg,Melvin Feycal Mastil,ALG,GK,2500000,0.399673,0.435424,0.035751,0.089451,match_2_goal_multiplier=1.350
patrick_pentz__aut,Patrick Pentz,AUT,GK,3000000,0.398353,0.430095,0.031742,0.079683,match_1_goal_multiplier=1.350
tarek_alaa__egy,Tarek Alaa,EGY,DEF,2000000,0.397779,0.423667,0.025888,0.065082,match_2_goal_multiplier=1.263
luca_jaquez__sui,Luca Jaquez,SUI,DEF,2000000,0.394843,0.456776,0.061933,0.156854,match_1_goal_multiplier=1.350
luis_suarez_charris__col,Luis Suarez Charris,COL,FWD,4500000,0.39352,0.39352,0,0,match_1_goal_multiplier=1.350
hossam_abdelmaguid__egy,Hossam Abdelmaguid,EGY,DEF,2500000,0.391034,0.425371,0.034337,0.087811,match_2_goal_multiplier=1.263
mattias_svanberg__swe,Mattias Svanberg,SWE,MID,2500000,0.3898,0.3898,0,0,match_2_goal_multiplier=0.750
jonathan_osorio__can,Jonathan Osorio,CAN,MID,3000000,0.389333,0.389333,0,0,match_2_goal_multiplier=1.350
ger_nimo_rulli__arg,Geronimo Rulli,ARG,GK,4500000,0.389282,0.460421,0.071139,0.182745,match_1_goal_multiplier=1.350
jose_fajardo__pan,Jose Fajardo,PAN,FWD,3000000,0.388967,0.388967,0,0,match_3_clean_sheet_multiplier=0.709
ahmed_basil_fadhil__irq,Ahmed Basil Fadhil,IRQ,GK,2500000,0.387793,0.35212,-0.035673,-0.09199,match_2_clean_sheet_multiplier=0.652
kenji_gorr__cuw,Kenji Gorre,CUW,FWD,2500000,0.387021,0.351199,-0.035822,-0.092557,match_1_clean_sheet_multiplier=0.611
guillermo_ochoa__mex,Guillermo Ochoa,MEX,GK,3000000,0.386418,0.438269,0.051851,0.134183,match_1_goal_multiplier=1.350
owen_goodman__can,Owen Goodman,CAN,GK,2500000,0.384969,0.54364,0.158671,0.412165,match_2_goal_multiplier=1.350
dong_gyeong_lee__kor,Dong-gyeong Lee,KOR,MID,2000000,0.384108,0.384108,0,0,match_3_goal_multiplier=1.316
roderick_miller__pan,Roderick Miller,PAN,DEF,2000000,0.382869,0.363629,-0.01924,-0.050251,match_3_clean_sheet_multiplier=0.709
armando_obispo__cuw,Armando Obispo,CUW,DEF,2000000,0.382817,0.350731,-0.032086,-0.083815,match_1_clean_sheet_multiplier=0.611
merchas_doski__irq,Merchas Doski,IRQ,DEF,2500000,0.378618,0.310724,-0.067894,-0.17932,match_2_clean_sheet_multiplier=0.652
armando_gonzalez__mex,Armando Gonzalez,MEX,FWD,2500000,0.378515,0.378515,0,0,match_1_goal_multiplier=1.350
karim_boudiaf__qat,Karim Boudiaf,QAT,MID,2500000,0.378281,0.347971,-0.03031,-0.080125,match_1_clean_sheet_multiplier=0.709
dean_henderson__eng,Dean Henderson,ENG,GK,4500000,0.377018,0.433351,0.056333,0.149417,match_2_goal_multiplier=1.350
jesse_randall__nzl,Jesse Randall,NZL,FWD,2000000,0.376867,0.350194,-0.026673,-0.070776,match_3_clean_sheet_multiplier=0.709
christopher_operi__civ,Christopher Operi,CIV,DEF,2000000,0.373806,0.472392,0.098586,0.263735,match_3_goal_multiplier=1.350
akam_hashem__irq,Akam Hashem,IRQ,DEF,2000000,0.370731,0.338534,-0.032197,-0.086847,match_2_clean_sheet_multiplier=0.652
deroy_duarte__cpv,Deroy Duarte,CPV,MID,2500000,0.369618,0.361522,-0.008096,-0.021904,match_1_clean_sheet_multiplier=0.634
meshaal_barsham__qat,Meshaal Barsham,QAT,GK,2500000,0.367497,0.329837,-0.03766,-0.102477,match_1_clean_sheet_multiplier=0.709
riechedly_bazoer__cuw,Riechedly Bazoer,CUW,DEF,2000000,0.367415,0.343192,-0.024223,-0.065929,match_1_clean_sheet_multiplier=0.611
dayne_st_clair__can,Dayne St. Clair,CAN,GK,3500000,0.367027,0.422396,0.055369,0.150857,match_2_goal_multiplier=1.350
ali_jasim__irq,Ali Jasim,IRQ,MID,3000000,0.366029,0.336108,-0.029921,-0.081744,match_2_clean_sheet_multiplier=0.652
abdul_mumin__gha,Abdul Mumin,GHA,DEF,2000000,0.364332,0.374473,0.010141,0.027836,match_2_clean_sheet_multiplier=0.727
ahmed_fathi__qat,Ahmed Fathi,QAT,MID,2500000,0.364153,0.331627,-0.032526,-0.08932,match_1_clean_sheet_multiplier=0.709
nawaf_al_aqidi__ksa,Nawaf Al-Aqidi,KSA,GK,2500000,0.363361,0.357593,-0.005768,-0.015874,match_2_clean_sheet_multiplier=0.665
mohammad_abualnadi__jor,Mohammad Abualnadi,JOR,DEF,2500000,0.362931,0.317325,-0.045606,-0.125659,match_3_clean_sheet_multiplier=0.683
cecilio_waterman__pan,Cecilio Waterman,PAN,FWD,2000000,0.360817,0.360817,0,0,match_3_clean_sheet_multiplier=0.709
gustavo_vel_squez__par,Gustavo Velazquez,PAR,DEF,2500000,0.360718,0.363156,0.002438,0.006758,match_1_goal_multiplier=0.802
zaid_tahseen__irq,Zaid Tahseen,IRQ,DEF,2500000,0.360542,0.292179,-0.068363,-0.189611,match_2_clean_sheet_multiplier=0.652
mike_penders__bel,Mike Penders,BEL,GK,3500000,0.359088,0.395085,0.035997,0.100247,match_2_goal_multiplier=1.350
kamaldeen_sulemana__gha,Kamaldeen Sulemana,GHA,FWD,3000000,0.357856,0.357856,-0,-0,match_2_clean_sheet_multiplier=0.727
relebohile_mofokeng__rsa,Relebohile Mofokeng,RSA,FWD,2500000,0.356634,0.320369,-0.036265,-0.101688,match_1_goal_multiplier=0.750
ricardo_pepi__usa,Ricardo Pepi,USA,FWD,2500000,0.35637,0.35637,0,0,match_2_goal_multiplier=1.308
mohammed_ghorbani__irn,Mohammad Ghorbani,IRN,MID,2500000,0.351895,0.378539,0.026644,0.075716,match_2_goal_multiplier=0.750
ederson__bra,Ederson,BRA,MID,2500000,0.35,0.35,0,0,neutral
