player_id,player_name,team_id,team_name,position,price,price_estimate,start_prob,start_prob_source,minute_share,weighted_group_stage_ev,optimizer_ev,holdet_player_id,holdet_team_name,holdet_price,official_holdet_master,ev_rebased_to_holdet_master,ev_match_method,ev_match_score,goal_share_norm,assist_share_norm,sot_share_norm,match_1_opponent_team,match_1_kickoff,match_1_minutes_if_start,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_clean_sheet_ev,match_1_card_ev,match_1_result_ev,match_1_team_scores_ev,match_1_opponent_scores_ev,match_1_on_pitch_ev,match_1_start_minutes_ev,match_1_total_ev_next_match,match_1_weighted_match_ev,match_2_opponent_team,match_2_kickoff,match_2_minutes_if_start,match_2_goal_ev,match_2_assist_ev,match_2_shots_on_target_ev,match_2_clean_sheet_ev,match_2_card_ev,match_2_result_ev,match_2_team_scores_ev,match_2_opponent_scores_ev,match_2_on_pitch_ev,match_2_start_minutes_ev,match_2_total_ev_next_match,match_2_weighted_match_ev,match_3_opponent_team,match_3_kickoff,match_3_minutes_if_start,match_3_goal_ev,match_3_assist_ev,match_3_shots_on_target_ev,match_3_clean_sheet_ev,match_3_card_ev,match_3_result_ev,match_3_team_scores_ev,match_3_opponent_scores_ev,match_3_on_pitch_ev,match_3_start_minutes_ev,match_3_total_ev_next_match,match_3_weighted_match_ev,total_ev_group_stage,holdet_person_id,holdet_team_id,holdet_start_price,holdet_position,holdet_is_out,score,price_m,model_ev_before_price_quality,price_rank_pct_position,price_quality_ev,weighted_group_stage_ev_before_price_quality,optimizer_ev_before_price_quality,price_quality_weight,price_quality_applied,price_quality_spread_multiplier,round_context_source,price_quality_repair_source,match_1_win_prob,match_1_clean_sheet_prob,match_1_goal_multiplier,match_1_assist_multiplier,match_1_clean_sheet_multiplier,match_2_win_prob,match_2_clean_sheet_prob,match_2_goal_multiplier,match_2_assist_multiplier,match_2_clean_sheet_multiplier,match_3_win_prob,match_3_clean_sheet_prob,match_3_goal_multiplier,match_3_assist_multiplier,match_3_clean_sheet_multiplier,component_source,base_ev_source,repair_status,conditional_start_prob,appearance_prob,availability_prob,availability_risk,availability_status,round_specific_rotation_risk,start_security,start_probability_pct,start_status,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_method,offensive_fallback_applied,offensive_fallback_source,offensive_fallback_variant_a_base_ev,offensive_fallback_variant_b_base_ev,offensive_fallback_hybrid_base_ev,offensive_fallback_base_ev_lift,offensive_fallback_cap_reason,offensive_fallback_confidence,offensive_fallback_reason_flags,name_norm,team_norm,position_norm,key_name_team_pos,key_name_team,key_token_team
ronald_ara_jo__uru,Ronald Araujo,URU,Uruguay,DEF,4500000,4500000,0.8422,transfermarkt_availability_split_2026_06_07,0.076564,3.144669,3.144669,49792,Uruguay,4500000,True,True,name_team_position,1.0,0.008,0.012,0.003,KSA,2026-06-16 00:00,74.412,0.019793,0.017057,0.005549,0.40973,0.070302,0.124211,0.052158,-0.043132,0.05128,62.803728,1.191099,1.191099,CPV,2026-06-22 00:00,74.412,0.023602,0.023126,0.005549,0.4211,0.070302,0.088862,0.057957,-0.037743,0.05128,62.803728,1.233013,1.171362,ESP,2026-06-27 02:00,74.412,0.006244,0.008395,0.005549,0.144606,0.070302,0.069957,0.054095,-0.042478,0.05128,62.803728,0.448883,0.403995,2.872995,39108,783,4500000,DEF,False,,4.5,2.766456,0.972569,3.60693,2.766456,2.766456,0.45,True,1.35,,,,0.4865,,,1.2223,,0.5,,,1.2405,,0.1717,,,0.7973,complete_components,component_weighted_sum,component_base_rebuilt,0.9152,,0.7722,medium_risk,medium_risk,,0.8422,84,sandsynlig starter - Transfermarkt landshold,3.60693,3.60693,3.60693,raw_for_likely_starter,,,,,,,,,,ronald araujo,uruguay,DEF,ronald araujo|uruguay|DEF,ronald araujo|uruguay,araujo ronald|uruguay
sebastian_caceres__uru,Sebastian Caceres,URU,Uruguay,DEF,2500000,2500000,0.346,transfermarkt_availability_split_2026_06_07,0.031455,0.0,0.0,50310,Uruguay,2500000,True,True,unmatched,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43383,783,2500000,DEF,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3944,,0.6494,high_risk,high_risk,,0.346,35,sjældent startende - Transfermarkt landshold,,,,,,,,,,,,,,,,,,,
jos_luis_rodr_guez_bebanz__uru,Jose Luis Rodriguez Bebanz,URU,Uruguay,DEF,3000000,3000000,0.0459,transfermarkt_availability_split_2026_06_07,0.004173,0.314843,0.314843,49330,Uruguay,3000000,True,True,name_team_position,1.0,0.008,0.013,0.004,KSA,2026-06-16 00:00,74.617,0.001164,0.001003,0.00028,0.02233,0.003824,0.090568,0.038031,-0.03145,0.023848,3.42492,0.176572,0.176572,CPV,2026-06-22 00:00,74.617,0.00136,0.001311,0.000374,0.02295,0.003824,0.064794,0.042259,-0.02752,0.023848,3.42492,0.162514,0.154388,ESP,2026-06-27 02:00,74.617,0.000367,0.000483,0.00028,0.007881,0.003824,0.051008,0.039442,-0.030972,0.023848,3.42492,0.100771,0.090694,0.439857,43470,783,3000000,DEF,True,,3.0,0.421654,0.71197,0.184297,0.421654,0.421654,0.45,True,1.35,,,,0.4865,,,1.2223,,0.5,,,1.2405,,0.1717,,,0.7973,complete_components,component_weighted_sum,component_base_rebuilt,0.0534,,0.6,high_risk,high_risk,,0.0459,5,sjældent startende - Transfermarkt landshold,2.810634,0.184297,0.632481,appearance_scaled_then_base_capped,,,,,,,,,,jose luis rodriguez bebanz,uruguay,DEF,jose luis rodriguez bebanz|uruguay|DEF,jose luis rodriguez bebanz|uruguay,bebanz jose luis rodriguez|uruguay
santiago_bueno__uru,Santiago Bueno,URU,Uruguay,DEF,3500000,3500000,0.2687,transfermarkt_availability_split_2026_06_07,0.024427,1.124978,1.124978,49824,Uruguay,3500000,True,True,name_team_position,1.0,0.008,0.013,0.004,KSA,2026-06-16 00:00,74.617,0.006289,0.006323,0.001763,0.130723,0.022339,0.086668,0.036393,-0.030095,0.020668,19.945124,0.437352,0.437352,CPV,2026-06-22 00:00,74.617,0.008571,0.007348,0.001763,0.13435,0.022339,0.062003,0.040439,-0.026335,0.020668,19.945124,0.445239,0.422977,ESP,2026-06-27 02:00,74.617,0.002315,0.002668,0.001763,0.046136,0.022339,0.048812,0.037744,-0.029639,0.020668,19.945124,0.180402,0.162362,1.062993,42610,783,3500000,DEF,False,,3.5,1.022691,0.857855,1.249995,1.022691,1.022691,0.45,True,1.35,,,,0.4865,,,1.2223,,0.5,,,1.2405,,0.1717,,,0.7973,complete_components,component_weighted_sum,component_base_rebuilt,0.3124,,0.6,high_risk,high_risk,,0.2687,27,sjældent startende - Transfermarkt landshold,3.256408,1.249995,1.534037,appearance_scaled_then_base_capped,,,,,,,,,,santiago bueno,uruguay,DEF,santiago bueno|uruguay|DEF,santiago bueno|uruguay,bueno santiago|uruguay
mat_as_vi_a__uru,Matias Viña,URU,Uruguay,DEF,4000000,4000000,0.3723,transfermarkt_availability_split_2026_06_07,0.033845,1.593553,1.593553,49530,Uruguay,4000000,True,True,name_team_position,1.0,0.008,0.012,0.003,KSA,2026-06-16 00:00,74.36,0.008983,0.007742,0.001679,0.181124,0.031068,0.106374,0.044668,-0.036938,0.036736,27.609868,0.597048,0.597048,CPV,2026-06-22 00:00,74.36,0.010713,0.009185,0.002519,0.18615,0.031068,0.076101,0.049634,-0.032323,0.036736,27.609868,0.602962,0.572814,ESP,2026-06-27 02:00,74.36,0.002834,0.003266,0.002519,0.063924,0.031068,0.05991,0.046326,-0.036378,0.036736,27.609868,0.24548,0.220932,1.44549,41133,783,4000000,DEF,False,,4.0,1.390794,0.925187,1.841369,1.390794,1.390794,0.45,True,1.35,,,,0.4865,,,1.2223,,0.5,,,1.2405,,0.1717,,,0.7973,complete_components,component_weighted_sum,component_base_rebuilt,0.4032,,0.7809,medium_risk,medium_risk,,0.3723,37,sjældent startende - Transfermarkt landshold,3.462149,1.841369,2.086191,appearance_scaled_then_base_capped,,,,,,,,,,matias vina,uruguay,DEF,matias vina|uruguay|DEF,matias vina|uruguay,matias vina|uruguay
auston_trusty__usa,Auston Trusty,USA,USA,DEF,2500000,2500000,0.2494,transfermarkt_availability_split_2026_06_07,0.022673,0.0,0.0,50249,USA,2500000,True,True,unmatched,0.4827586206896552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41789,784,2500000,DEF,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2901,,0.6,high_risk,high_risk,,0.2494,25,sjældent startende - Transfermarkt landshold,,,,,,,,,,,,,,,,,,,
mark_mckenzie__usa,Mark McKenzie,USA,USA,DEF,2000000,2000000,0.2945,transfermarkt_availability_split_2026_06_07,0.026773,0.757994,0.757994,49503,USA,2000000,True,True,name_team_position,1.0,0.01,0.013,0.004,PAR,2026-06-13 03:00,74.36,0.007325,0.006775,0.002745,0.121039,0.024016,0.059218,0.043303,-0.029991,0.014584,21.89902,0.396404,0.396404,AUS,2026-06-19 21:00,74.36,0.008403,0.007508,0.002745,0.124456,0.024016,0.064277,0.043303,-0.029816,0.014584,21.89902,0.417822,0.396931,TUR,2026-06-26 04:00,74.36,0.004898,0.004176,0.002058,0.081459,0.024016,0.048722,0.03949,-0.033488,0.014584,21.89902,0.268476,0.241628,1.082702,43387,784,2000000,DEF,False,,2.0,1.034963,0.118454,0.419477,1.034963,1.034963,0.45,True,1.35,,,,0.411,,,1.1204,,0.4226,,,1.136,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.3315,,0.6819,medium_risk,medium_risk,,0.2945,29,sjældent startende - Transfermarkt landshold,0.99706,0.419477,0.99706,appearance_scaled_then_base_capped,,,,,,,,,,mark mckenzie,usa,DEF,mark mckenzie|usa|DEF,mark mckenzie|usa,mark mckenzie|usa
miles_robinson__usa,Miles Robinson,USA,USA,DEF,2000000,2000000,0.3543,transfermarkt_availability_split_2026_06_07,0.032209,0.942644,0.942644,49566,USA,2000000,True,True,name_team_position,1.0,0.01,0.013,0.004,PAR,2026-06-13 03:00,74.36,0.008596,0.00795,0.003222,0.145617,0.028989,0.075964,0.055549,-0.038473,0.032848,26.345748,0.495904,0.495904,AUS,2026-06-19 21:00,74.36,0.009862,0.008811,0.003222,0.149727,0.028989,0.082454,0.055549,-0.038247,0.032848,26.345748,0.521841,0.495749,TUR,2026-06-26 04:00,74.36,0.005749,0.005717,0.002416,0.097999,0.028989,0.062501,0.050657,-0.042958,0.032848,26.345748,0.343718,0.309346,1.361463,43406,784,2000000,DEF,False,,2.0,1.300999,0.118454,0.504655,1.300999,1.300999,0.45,True,1.35,,,,0.411,,,1.1204,,0.4226,,,1.136,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.3706,,0.8748,medium_risk,medium_risk,,0.3543,35,sjældent startende - Transfermarkt landshold,0.99706,0.504655,0.99706,appearance_scaled_then_base_capped,,,,,,,,,,miles robinson,usa,DEF,miles robinson|usa|DEF,miles robinson|usa,miles robinson|usa
sergino_dest__usa,Sergino Dest,USA,USA,DEF,3000000,3000000,0.8263,transfermarkt_availability_split_2026_06_07,0.075118,0.0,0.0,50252,USA,3000000,True,True,name_team_position,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39008,784,3000000,DEF,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9608,,0.6,high_risk,high_risk,,0.8263,83,sandsynlig starter - Transfermarkt landshold,,,,,,,,,,,,,,sergino dest,usa,DEF,sergino dest|usa|DEF,sergino dest|usa,dest sergino|usa
joe_scally__usa,Joe Scally,USA,USA,DEF,2500000,2500000,0.1189,transfermarkt_availability_split_2026_06_07,0.010809,0.0,0.0,50251,USA,2500000,True,True,unmatched,0.3636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39995,784,2500000,DEF,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1383,,0.6,high_risk,high_risk,,0.1189,12,sjældent startende - Transfermarkt landshold,,,,,,,,,,,,,,,,,,,
antonee_robinson__usa,Antonee Robinson,USA,USA,DEF,2000000,2000000,0.8297,transfermarkt_availability_split_2026_06_07,0.075427,1.757852,1.757852,48851,USA,2000000,True,True,name_team_position,1.0,,,,PAR,2026-06-13 03:00,,,,,0.341007,,0.091291,0.066757,-0.046236,0.049564,,0.911591,0.911591,AUS,2026-06-19 21:00,,,,,0.350631,,0.099091,0.066757,-0.045965,0.049564,,0.940835,0.893793,TUR,2026-06-26 04:00,,,,,0.229495,,0.075111,0.060878,-0.051625,0.049564,,0.638817,0.574935,2.491243,39682,784,2000000,DEF,False,,2.0,2.380319,0.118454,0.99706,2.380319,2.380319,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.4761,0.411,1.1552,1.1109,1.1204,0.5448,0.4226,1.2373,1.1695,1.136,0.3714,0.2766,1.0099,1.0071,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.9648,,0.6,high_risk,high_risk,,0.8297,83,sandsynlig starter - Transfermarkt landshold,0.99706,0.99706,0.99706,raw_for_likely_starter,,,,,,,,,,antonee robinson,usa,DEF,antonee robinson|usa|DEF,antonee robinson|usa,antonee robinson|usa
chris_richards__usa,Chris Richards,USA,USA,DEF,3000000,3000000,0.8175,transfermarkt_availability_split_2026_06_07,0.074318,3.228455,3.228455,48956,USA,3000000,True,True,name_team_position,1.0,0.033,0.018,0.02,PAR,2026-06-13 03:00,75.624,0.070707,0.02491,0.031959,0.335992,0.068964,0.090686,0.066314,-0.045929,0.048904,62.329301,1.361124,1.361124,AUS,2026-06-19 21:00,75.624,0.081116,0.027608,0.032799,0.345475,0.068964,0.098434,0.066314,-0.04566,0.048904,62.329301,1.461392,1.388322,TUR,2026-06-26 04:00,75.624,0.045461,0.01706,0.026913,0.226121,0.068964,0.074613,0.060475,-0.051283,0.048904,62.329301,0.91207,0.820863,3.734586,39413,784,3000000,DEF,False,,3.0,3.570309,0.71197,2.810634,3.570309,3.570309,0.45,True,1.35,,,,0.411,,,1.1204,,0.4226,,,1.136,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.9312,,0.6512,high_risk,high_risk,,0.8175,82,sandsynlig starter - Transfermarkt landshold,2.810634,2.810634,2.810634,raw_for_likely_starter,,,,,,,,,,chris richards,usa,DEF,chris richards|usa|DEF,chris richards|usa,chris richards|usa
tim_ream__usa,Tim Ream,USA,USA,DEF,2500000,2500000,0.5896,transfermarkt_availability_split_2026_06_07,0.0536,1.901459,1.901459,49896,USA,2500000,True,True,name_team_position,1.0,0.013,0.018,0.006,PAR,2026-06-13 03:00,75.636,0.019925,0.01769,0.006569,0.242326,0.048973,0.087605,0.064061,-0.044368,0.045544,44.269751,0.816175,0.816175,AUS,2026-06-19 21:00,75.636,0.022858,0.019605,0.006569,0.249165,0.048973,0.09509,0.064062,-0.044109,0.045544,44.269751,0.862309,0.819194,TUR,2026-06-26 04:00,75.636,0.012792,0.012115,0.005375,0.163083,0.048973,0.072078,0.05842,-0.049541,0.045544,44.269751,0.554783,0.499304,2.233267,29723,784,2500000,DEF,False,,2.5,2.134673,0.4202,1.61642,2.134673,2.134673,0.45,True,1.35,,,,0.411,,,1.1204,,0.4226,,,1.136,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.6745,,0.6401,high_risk,high_risk,,0.5896,59,rotation/usikker - Transfermarkt landshold,1.919087,1.61642,1.919087,appearance_scaled_then_base_capped,,,,,,,,,,tim ream,usa,DEF,tim ream|usa|DEF,tim ream|usa,ream tim|usa
max_arfsten__usa,Max Arfsten,USA,USA,DEF,3000000,3000000,0.1625,transfermarkt_availability_split_2026_06_07,0.014773,0.870917,0.870917,49536,USA,3000000,True,True,name_team_position,1.0,0.021,0.04,0.018,PAR,2026-06-13 03:00,75.309,0.008916,0.010918,0.005597,0.066787,0.013542,0.094399,0.06903,-0.04781,0.052954,12.237713,0.393809,0.393809,AUS,2026-06-19 21:00,75.309,0.010227,0.012347,0.005597,0.068672,0.013542,0.102465,0.06903,-0.04753,0.052954,12.237713,0.418455,0.397533,TUR,2026-06-26 04:00,75.309,0.005709,0.007508,0.004694,0.044948,0.013542,0.077668,0.062951,-0.053382,0.052954,12.237713,0.287007,0.258306,1.099271,49801,784,3000000,DEF,False,,3.0,1.049648,0.71197,0.652469,1.049648,1.049648,0.45,True,1.35,,,,0.411,,,1.1204,,0.4226,,,1.136,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.1657,,0.9453,medium_risk,medium_risk,,0.1625,16,sjældent startende - Transfermarkt landshold,2.810634,0.652469,1.574472,appearance_scaled_then_base_capped,,,,,,,,,,max arfsten,usa,DEF,max arfsten|usa|DEF,max arfsten|usa,arfsten max|usa
alex_freeman__usa,Alex Freeman,USA,USA,DEF,2500000,2500000,0.8986,transfermarkt_availability_split_2026_06_07,0.081691,2.608988,2.608988,48774,USA,2500000,True,True,name_team_position,1.0,0.013,0.018,0.017,PAR,2026-06-13 03:00,75.627,0.030592,0.027159,0.029341,0.369325,0.075187,0.100764,0.073684,-0.051033,0.059895,67.958422,1.215008,1.215008,AUS,2026-06-19 21:00,75.627,0.035093,0.030099,0.029341,0.379748,0.075187,0.109373,0.073684,-0.050734,0.059895,67.958422,1.282673,1.218539,TUR,2026-06-26 04:00,75.627,0.019639,0.0186,0.02384,0.248553,0.075187,0.082905,0.067195,-0.056982,0.059895,67.958422,0.822117,0.739905,3.319798,49802,784,2500000,DEF,False,,2.5,3.173452,0.4202,1.919087,3.173452,3.173452,0.45,True,1.35,,,,0.411,,,1.1204,,0.4226,,,1.136,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.9183,,0.9389,low_risk,low_risk,,0.8986,90,sikker starter - Transfermarkt landshold,1.919087,1.919087,1.919087,raw_for_likely_starter,,,,,,,,,,alex freeman,usa,DEF,alex freeman|usa|DEF,alex freeman|usa,alex freeman|usa
willer_ditta__col,Willer Ditta,COL,Colombia,DEF,2500000,2500000,0.5257,transfermarkt_availability_split_2026_06_07,0.047791,1.635565,1.635565,50246,Colombia,2500000,True,True,name_team_position,1.0,,,,UZB,2026-06-18 04:00,,,,,0.26285,,0.114673,0.047244,-0.037535,0.030736,,0.733388,0.733388,COD,2026-06-24 04:00,,,,,0.282616,,0.073377,0.050261,-0.034798,0.030736,,0.741331,0.704265,POR,2026-06-28 01:30,,,,,0.131425,,0.065337,0.048252,-0.036894,0.030736,,0.396566,0.356909,1.871285,52325,879,2500000,DEF,False,,2.5,1.794562,0.4202,1.441234,1.794562,1.794562,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.6646,0.5,1.35,1.25,1.2405,0.6316,0.5376,1.3455,1.2468,1.2913,0.2725,0.25,0.8855,0.9182,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.6113,,0.6,high_risk,high_risk,,0.5257,53,rotation/usikker - Transfermarkt landshold,1.919087,1.441234,1.919087,appearance_scaled_then_base_capped,,,,,,,,,,willer ditta,colombia,DEF,willer ditta|colombia|DEF,willer ditta|colombia,ditta willer|colombia
deiver_machado__col,Deiver Machado,COL,Colombia,DEF,3000000,3000000,0.0855,transfermarkt_availability_split_2026_06_07,0.007773,0.415951,0.415951,49004,Colombia,3000000,True,True,name_team_position,1.0,,,,UZB,2026-06-18 04:00,,,,,0.04275,,0.087027,0.035854,-0.028486,0.011272,,0.199717,0.199717,COD,2026-06-24 04:00,,,,,0.045965,,0.055687,0.038144,-0.026409,0.011272,,0.179817,0.170826,POR,2026-06-28 01:30,,,,,0.021375,,0.049585,0.036619,-0.028,0.011272,,0.116501,0.104851,0.496035,34561,879,3000000,DEF,False,,3.0,0.475394,0.71197,0.343299,0.475394,0.475394,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.6646,0.5,1.35,1.25,1.2405,0.6316,0.5376,1.3455,1.2468,1.2913,0.2725,0.25,0.8855,0.9182,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.0995,,0.6,high_risk,high_risk,,0.0855,9,sjældent startende - Transfermarkt landshold,2.810634,0.343299,0.713091,appearance_scaled_then_base_capped,,,,,,,,,,deiver machado,colombia,DEF,deiver machado|colombia|DEF,deiver machado|colombia,deiver machado|colombia
yerry_mina__col,Yerry Mina,COL,Colombia,DEF,3000000,3000000,0.3375,transfermarkt_availability_split_2026_06_07,0.030682,1.303292,1.303292,50247,Colombia,3000000,True,True,name_team_position,1.0,,,,UZB,2026-06-18 04:00,,,,,0.16875,,0.109696,0.045194,-0.035906,0.027232,,0.517466,0.517466,COD,2026-06-24 04:00,,,,,0.18144,,0.070192,0.04808,-0.033288,0.027232,,0.511384,0.485815,POR,2026-06-28 01:30,,,,,0.084375,,0.062501,0.046158,-0.035293,0.027232,,0.286223,0.257601,1.315073,36081,879,3000000,DEF,False,,3.0,1.260882,0.71197,1.355127,1.260882,1.260882,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.6646,0.5,1.35,1.25,1.2405,0.6316,0.5376,1.3455,1.2468,1.2913,0.2725,0.25,0.8855,0.9182,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.3705,,0.7459,medium_risk,medium_risk,,0.3375,34,sjældent startende - Transfermarkt landshold,2.810634,1.355127,1.891323,appearance_scaled_then_base_capped,,,,,,,,,,yerry mina,colombia,DEF,yerry mina|colombia|DEF,yerry mina|colombia,mina yerry|colombia
davinson_s_nchez__col,Davinson Sanchez,COL,Colombia,DEF,3500000,3500000,0.8943,transfermarkt_availability_split_2026_06_07,0.0813,3.304216,3.304216,48998,Colombia,3500000,True,True,name_team_position,1.0,0.009,0.013,0.004,UZB,2026-06-18 04:00,74.819,0.026937,0.023093,0.006568,0.44715,0.075541,0.153942,0.063423,-0.050389,0.058384,67.576521,1.371018,1.371018,COD,2026-06-24 04:00,74.819,0.02973,0.025528,0.006568,0.480776,0.075541,0.098505,0.067473,-0.046715,0.058384,67.576521,1.421345,1.350278,POR,2026-06-28 01:30,74.819,0.011589,0.012461,0.006568,0.223575,0.075541,0.087711,0.064776,-0.049529,0.058384,67.576521,0.691151,0.622036,3.483514,35790,879,3500000,DEF,False,,3.5,3.343332,0.857855,3.256408,3.343332,3.343332,0.45,True,1.35,,,,0.5,,,1.2405,,0.5376,,,1.2913,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.9387,,0.8648,low_risk,low_risk,,0.8943,89,sikker starter - Transfermarkt landshold,3.256408,3.256408,3.256408,raw_for_likely_starter,,,,,,,,,,davinson sanchez,colombia,DEF,davinson sanchez|colombia|DEF,davinson sanchez|colombia,davinson sanchez|colombia
johan_mojica__col,Johan Mojica,COL,Colombia,DEF,3500000,3500000,0.8105,transfermarkt_availability_split_2026_06_07,0.073682,3.123111,3.123111,49302,Colombia,3500000,True,True,name_team_position,1.0,0.009,0.013,0.004,UZB,2026-06-18 04:00,74.819,0.024345,0.020871,0.005937,0.40525,0.068273,0.139131,0.057321,-0.045541,0.047956,61.07475,1.236764,1.236764,COD,2026-06-24 04:00,74.819,0.02687,0.023072,0.005937,0.435725,0.068273,0.089027,0.060981,-0.04222,0.047956,61.07475,1.282439,1.218317,POR,2026-06-28 01:30,74.819,0.010474,0.011262,0.005937,0.202625,0.068273,0.079272,0.058544,-0.044764,0.047956,61.07475,0.621077,0.558969,3.14028,31274,879,3500000,DEF,False,,3.5,3.01405,0.857855,3.256408,3.01405,3.01405,0.45,True,1.35,,,,0.5,,,1.2405,,0.5376,,,1.2913,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.9186,,0.6636,medium_risk,medium_risk,,0.8105,81,sandsynlig starter - Transfermarkt landshold,3.256408,3.256408,3.256408,raw_for_likely_starter,,,,,,,,,,johan mojica,colombia,DEF,johan mojica|colombia|DEF,johan mojica|colombia,johan mojica|colombia
juan_cabal__col,Juan Cabal,COL,Colombia,DEF,3000000,3000000,0.2697,transfermarkt_availability_split_2026_06_07,0.024518,0.0,0.0,49345,Colombia,3000000,True,True,name_team_position,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42995,879,3000000,DEF,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3136,,0.6,high_risk,high_risk,,0.2697,27,sjældent startende - Transfermarkt landshold,,,,,,,,,,,,,,juan cabal,colombia,DEF,juan cabal|colombia|DEF,juan cabal|colombia,cabal juan|colombia
yerson_mosquera__col,Yerson Mosquera,COL,Colombia,DEF,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727,0.0,0.0,49969,Colombia,2500000,True,True,unmatched,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40710,879,2500000,DEF,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daniel_mu_oz__col,Daniel Muñoz,COL,Colombia,DEF,4000000,4000000,0.6497,transfermarkt_availability_split_2026_06_07,0.059064,2.797494,2.797494,48982,Colombia,4000000,True,True,name_team_position,1.0,0.008,0.012,0.004,UZB,2026-06-18 04:00,74.409,0.015554,0.013335,0.004267,0.32485,0.054052,0.142318,0.058634,-0.046584,0.0502,48.284,1.002782,1.002782,COD,2026-06-24 04:00,74.409,0.018025,0.015479,0.004267,0.349279,0.054052,0.091067,0.062378,-0.043188,0.0502,48.284,1.033673,0.981989,POR,2026-06-28 01:30,74.409,0.007807,0.008394,0.004267,0.162425,0.054052,0.081088,0.059885,-0.045789,0.0502,48.284,0.524958,0.472462,2.561413,45378,879,4000000,DEF,False,,4.0,2.457233,0.925187,3.213369,2.457233,2.457233,0.45,True,1.35,,,,0.5,,,1.2405,,0.5376,,,1.2913,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.7018,,0.7882,medium_risk,medium_risk,,0.6497,65,rotation/usikker - Transfermarkt landshold,3.462149,3.213369,3.462149,appearance_scaled_then_base_capped,,,,,,,,,,daniel munoz,colombia,DEF,daniel munoz|colombia|DEF,daniel munoz|colombia,daniel munoz|colombia
jhon_lucum__col,Jhon Lucumi,COL,Colombia,DEF,3500000,3500000,0.3877,transfermarkt_availability_split_2026_06_07,0.035245,1.822854,1.822854,49281,Colombia,3500000,True,True,name_team_position,1.0,0.02,0.015,0.005,UZB,2026-06-18 04:00,75.431,0.023321,0.011108,0.003317,0.19385,0.032227,0.129382,0.053304,-0.04235,0.041092,29.214426,0.752238,0.752238,COD,2026-06-24 04:00,75.431,0.026598,0.012525,0.003791,0.208428,0.032227,0.082789,0.056708,-0.039262,0.041092,29.214426,0.768596,0.730166,POR,2026-06-28 01:30,75.431,0.010778,0.006393,0.003317,0.096925,0.032227,0.073717,0.054441,-0.041627,0.041092,29.214426,0.395795,0.356216,1.916629,38308,879,3500000,DEF,False,,3.5,1.83862,0.857855,1.803585,1.83862,1.83862,0.45,True,1.35,,,,0.5,,,1.2405,,0.5376,,,1.2913,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.417,,0.7994,medium_risk,medium_risk,,0.3877,39,sjældent startende - Transfermarkt landshold,3.256408,1.803585,2.75793,appearance_scaled_then_base_capped,,,,,,,,,,jhon lucumi,colombia,DEF,jhon lucumi|colombia|DEF,jhon lucumi|colombia,jhon lucumi|colombia
