holdet_player_id,player_name,team_id,team_name,position,price,raw_price,status,reason,source_file
50305,Mathew Leckie,AUS,Australien,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49470,Lukas Kelly-Heald,NZL,New Zealand,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50285,Luis Chavez,MEX,Mexico,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49453,Lucas Blondel,SUI,Schweiz,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49447,Louey Ben Farhat,TUN,Tunesien,FWD,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49429,Lennon Miller,SCO,Skotland,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49405,Koki Saito,JPN,Japan,MID,2000000,2000000,possible_existing,closest_match_score=0.900,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49402,Kodai Sano,JPN,Japan,MID,2000000,2000000,possible_existing,closest_match_score=1.012,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49396,Khaled Sobhi,EGY,Egypten,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50046,Keeto Thermoncy,HAI,Haiti,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50279,Kamogelo Sebelebele,RSA,Sydafrika,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49344,Ju-sung Kim,KOR,Sydkorea,DEF,2000000,2000000,possible_existing,closest_match_score=0.927,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49296,Joel Chima Fujita,JPN,Japan,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49247,James McGarry,NZL,New Zealand,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50297,Jacob Shaffelburg,CAN,Canada,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49235,Ivan Smolcic,CRO,Kroatien,DEF,2000000,2000000,possible_existing,closest_match_score=0.867,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49222,Islam Issa,EGY,Egypten,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49220,Isaac Schmidt,SUI,Schweiz,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49201,Hyun-seok Hong,KOR,Sydkorea,MID,2000000,2000000,possible_existing,closest_match_score=0.843,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49197,Hyeok-kyu Kwon,KOR,Sydkorea,MID,2000000,2000000,possible_existing,closest_match_score=0.892,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50293,Hugo Sochurek,CZE,Tjekkiet,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49179,Henry Mochizuki,JPN,Japan,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49135,Ghaith Zaalouni,TUN,Tunesien,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50260,Gessime Yassine,MAR,Marokko,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49107,Filip Ugrinic,SUI,Schweiz,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49099,Felix Horn Myhre,NOR,Norge,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50255,Edgardo Farina,PAN,Panama,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49005,Delentz Pierre,HAI,Haiti,DEF,2000000,2000000,possible_existing,closest_match_score=0.890,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50292,David Zima,CZE,Tjekkiet,DEF,2000000,2000000,possible_existing,closest_match_score=0.859,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50291,David Doudera,CZE,Tjekkiet,MID,2000000,2000000,possible_existing,closest_match_score=0.892,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48973,Daiki Hashioka,JPN,Japan,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48953,Cheikh Niasse,SEN,Senegal,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48951,Charles Vanhoutte,BEL,Belgien,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48942,Cedric Zesiger,SUI,Schweiz,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50301,Cameron Devlin,AUS,Australien,MID,2000000,2000000,possible_existing,closest_match_score=0.821,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50277,Bradley Cross,RSA,Sydafrika,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48908,Boulaye Dia,SEN,Senegal,FWD,2000000,2000000,possible_existing,closest_match_score=0.840,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48901,Bill Tuiloma,NZL,New Zealand,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48890,Becir Omeragic,SUI,Schweiz,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50254,Azarias Londono,PAN,Panama,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50259,Ayyoub Bouaddi,MAR,Marokko,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48832,Andrew Irving,SCO,Skotland,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48827,Andi Zeqiri,SUI,Schweiz,FWD,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48825,Amor Layouni,TUN,Tunesien,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48799,Ali Maaloul,TUN,Tunesien,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50296,Alfie Jones,CAN,Canada,DEF,2000000,2000000,possible_existing,closest_match_score=0.821,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50290,Alexandr Sojka,CZE,Tjekkiet,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50248,Alex Zendejas,USA,USA,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50253,Alberto Quintero,PAN,Panama,MID,2000000,2000000,possible_existing,closest_match_score=0.829,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48760,Alaa Ghram,TUN,Tunesien,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48754,Aissa Laidouni,TUN,Tunesien,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48748,Ahmed Nabil Kouka,EGY,Egypten,DEF,2000000,2000000,possible_existing,closest_match_score=0.871,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48739,Adrian Bajrami,SUI,Schweiz,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48720,Abdou Diallo,SEN,Senegal,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
