player_id,player_name,team_id,position,recent_available_observations,recent_available_start_rate,historical_weighted_start_rate,neutral_injury_or_suspension_rows,old_conditional_start_prob,new_conditional_start_prob,old_start_prob,new_start_prob,old_start_prob_source,new_start_prob_source,context_override
rodrigo_de_paul__arg,Rodrigo de Paul,ARG,MID,2026-06-07:played:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=0,0,0.7526,0,0.4678,0.2258,0.4553,0.2199,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
diego_g_mez__par,Diego Gomez,PAR,MID,2026-06-05:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.878,5,0.9605,0.9634,0.894,0.9002,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
chancel_mbemba__cod,Chancel Mbemba,COD,DEF,2026-06-03:played:start=1; 2026-03-31:played:start=1; 2026-01-06:played:start=1,1,0.9359,5,0.97,0.97,0.8938,0.8938,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ahmed_basil_fadhil__irq,Ahmed Basil Fadhil,IRQ,GK,2026-06-04:played:start=1; 2026-04-01:played:start=1; 2025-12-12:played:start=1,1,0.3934,0,0.8929,0.8929,0.8929,0.8929,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
sadio_man__sen,Sadio Mane,SEN,FWD,2026-05-31:played:start=1; 2026-01-18:played:start=1; 2026-01-14:played:start=1,1,0.9499,16,0.97,0.97,0.8922,0.8922,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
alphonso_davies__can,Alphonso Davies,CAN,DEF,2025-03-23:played:start=1; 2025-03-21:played:start=1; 2024-10-15:played:start=1,1,0.9075,30,0.97,0.97,0.892,0.892,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
vinicius_j_nior__bra,Vinicius Junior,BRA,FWD,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2026-04-01:played:start=1,1,0.8117,4,0.9435,0.9435,0.8916,0.8916,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
federico_valverde__uru,Federico Valverde,URU,MID,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2025-09-09:played:start=1,1,0.9091,8,0.97,0.97,0.8894,0.8894,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
samuel_moutoussamy__cod,Samuel Moutoussamy,COD,MID,2026-06-03:played:start=1; 2026-03-31:played:start=1; 2026-01-06:played:start=1,1,0.8703,0,0.9611,0.9611,0.8872,0.8872,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
abdulkerim_bardakci__tur,Abdulkerim Bardakci,TUR,DEF,2026-03-31:played:start=1; 2026-03-26:played:start=1; 2025-11-15:played:start=1,1,0.9144,2,0.97,0.97,0.8864,0.8864,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
bara_sapoko_ndiaye__sen,Bara Sapoko Ndiaye,SEN,MID,2026-05-31:played:start=1,1,1,0,0.97,0.97,0.8851,0.8851,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
crysencio_summerville__ned,Crysencio Summerville,NED,MID,2026-06-03:played:start=1,1,1,0,0.97,0.97,0.8851,0.8851,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
homam_al_amin__qat,Homam Al-Amin,QAT,DEF,2026-06-06:played:start=1; 2026-05-28:played:start=1; 2025-12-07:played:start=1,1,0.7329,4,0.9167,0.9199,0.8849,0.889,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
martin_degaard__nor,Martin Ødegaard,NOR,MID,2025-09-09:played:start=1; 2025-09-04:played:start=1; 2025-06-09:played:start=1,1,0.906,15,0.97,0.97,0.8841,0.8841,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
alvaro_fidalgo__mex,Alvaro Fidalgo,MEX,MID,2026-06-05:played:start=1; 2026-05-31:played:start=1; 2026-04-01:played:start=1,1,1,0,0.97,0.97,0.8834,0.8834,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
enner_valencia__ecu,Enner Valencia,ECU,FWD,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2025-11-14:played:start=1,1,0.8618,15,0.9585,0.9585,0.8826,0.8826,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
stepan_chaloupek__cze,Stepan Chaloupek,CZE,DEF,2026-06-05:played:start=1; 2026-05-31:played:start=1; 2026-03-31:played:start=1,1,0.7385,0,0.9215,0.9215,0.8822,0.8822,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
elijah_just__nzl,Elijah Just,NZL,MID,2026-06-06:played:start=1; 2026-06-03:played:start=1; 2026-03-30:played:start=1,1,0.7495,0,0.9207,0.9248,0.8821,0.8876,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
marwan_ateya__egy,Marwan Ateya,EGY,MID,2026-06-06:played:start=1; 2026-05-28:played:start=1; 2026-03-31:played:start=1,1,0.854,0,0.9541,0.9562,0.8808,0.8851,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
alexander_s_rloth__nor,Alexander Sørloth,NOR,FWD,2026-06-01:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.7839,5,0.9352,0.9352,0.8805,0.8805,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
sherzod_nasrullayev__uzb,Sherzod Nasrullaev,UZB,DEF,2026-06-02:played:start=1; 2026-03-30:played:start=1; 2026-03-27:played:start=1,1,0.7712,3,0.9314,0.9314,0.8798,0.8798,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
nico_elvedi__sui,Nico Elvedi,SUI,DEF,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2026-03-31:played:start=1,1,0.7068,6,0.912,0.912,0.8785,0.8785,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
finn_surman__nzl,Finn Surman,NZL,DEF,2026-06-06:played:start=1; 2026-06-03:played:start=1; 2026-03-30:played:start=1,1,0.7799,1,0.9292,0.934,0.8782,0.8854,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
hossein_abarghouei__irn,Hossein Abarghouei,IRN,DEF,2025-10-10:played:start=1,1,1,0,0.97,0.97,0.8777,0.8777,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
kalidou_koulibaly__sen,Kalidou Koulibaly,SEN,DEF,2026-01-14:played:start=1; 2026-01-09:played:start=1; 2025-12-30:played:start=1,1,0.9427,3,0.97,0.97,0.8777,0.8777,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
tajon_buchanan__can,Tajon Buchanan,CAN,MID,2026-06-05:played:start=1; 2026-06-02:played:start=1; 2026-03-28:played:start=1,1,0.7638,7,0.9291,0.9291,0.8774,0.8774,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
bruno_guimaraes__bra,Bruno Guimaraes,BRA,MID,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2025-11-18:played:start=1,1,0.7948,2,0.9352,0.9384,0.8763,0.8816,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
aiden_o_neill__aus,Aiden O'Neill,AUS,MID,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2026-03-31:played:start=1,1,0.6882,4,0.9005,0.9065,0.8762,0.8832,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
abdelmouhib_chamakh__tun,Abdelmouhib Chamakh,TUN,GK,2026-06-06:played:start=1; 2026-06-01:played:start=1; 2026-03-31:played:start=1,1,0.7604,0,0.8761,0.9273,0.8761,0.9273,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
yasin_ayari__swe,Yasin Ayari,SWE,MID,2026-06-04:played:start=1; 2026-06-01:played:start=1; 2026-03-31:played:start=1,1,0.8398,0,0.9519,0.9519,0.8753,0.8753,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
math_as_olivera__uru,Mathias Olivera,URU,DEF,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2025-11-19:played:start=1,1,0.8799,1,0.964,0.964,0.8746,0.8746,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
yazan_al_arab__jor,Yazan Al-Arab,JOR,DEF,2026-05-31:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.8931,3,0.9679,0.9679,0.8738,0.8738,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ibrahim_bayesh__irq,Ibrahim Bayesh,IRQ,MID,2026-06-04:played:start=1; 2026-04-01:played:start=1; 2025-10-14:played:start=1,1,0.8445,7,0.9533,0.9533,0.8738,0.8738,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
youri_tielemans__bel,Youri Tielemans,BEL,MID,2026-06-06:played:start=1; 2026-06-02:played:start=1; 2026-04-01:played:start=1,1,0.6751,8,0.9025,0.9025,0.8737,0.8737,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
issa_diop__mar,Issa Diop,MAR,DEF,2026-06-02:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,1,0,0.97,0.97,0.8707,0.8707,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ellyes_skhiri__tun,Ellyes Skhiri,TUN,MID,2026-06-06:played:start=1; 2026-06-01:played:start=1; 2026-03-31:played:start=1,1,0.9252,10,0.97,0.97,0.8707,0.8734,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
aaron_hickey__sco,Aaron Hickey,SCO,DEF,2026-06-06:played:start=1; 2026-05-30:played:start=1; 2025-11-18:played:start=1,1,0.8174,21,0.9385,0.9452,0.8702,0.8813,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
prince_adu__gha,Prince Adu,GHA,FWD,2026-06-02:played:start=1; 2026-03-30:played:start=1; 2026-03-27:played:start=1,1,0.8381,0,0.9514,0.9514,0.8702,0.8702,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
nikola_kati__bih,Nikola Katic,BIH,DEF,2026-06-06:played:start=1; 2026-05-29:played:start=1; 2026-03-31:played:start=1,1,0.7557,0,0.9202,0.9267,0.8668,0.8761,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
arthur_masuaku__cod,Arthur Masuaku,COD,DEF,2026-06-03:played:start=1; 2026-03-31:played:start=1; 2025-12-27:played:start=1,1,0.8271,13,0.9481,0.9481,0.8657,0.8657,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
rodrigo_bentancur__uru,Rodrigo Bentancur,URU,MID,2025-11-19:played:start=1; 2025-11-16:played:start=1; 2025-09-09:played:start=1,1,0.8062,13,0.9419,0.9419,0.8642,0.8642,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jordan_ayew__gha,Jordan Ayew,GHA,FWD,2026-06-02:played:start=1; 2026-03-30:played:start=1; 2026-03-27:played:start=1,1,0.8223,0,0.9467,0.9467,0.8638,0.8638,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
john_yeboah__ecu,John Yeboah,ECU,MID,2026-05-31:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.599,3,0.8797,0.8797,0.8633,0.8633,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
saman_ghoddos__irn,Saman Ghoddos,IRN,MID,2026-06-04:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.7919,3,0.9376,0.9376,0.8625,0.8625,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
serge_gnabry__ger,Serge Gnabry,GER,FWD,2026-03-30:played:start=1; 2026-03-27:played:start=1; 2025-11-17:played:start=1,1,0.7819,28,0.9346,0.9346,0.8609,0.8609,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
raphinha__bra,Raphinha,BRA,FWD,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2026-03-26:played:start=1,1,0.8586,9,0.96,0.96,0.86,0.86,transfermarkt_availability_split_2026_06_07+context_override,transfermarkt_availability_split_2026_06_07+context_override,yes
isma_l_kon__can,Ismael Kone,CAN,MID,2026-06-05:played:start=1; 2026-06-02:played:start=1; 2026-03-31:played:start=1,1,0.7278,2,0.9143,0.9183,0.8597,0.8655,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
kr_pin_diatta__sen,Krepin Diatta,SEN,FWD,2026-05-31:played:start=1; 2026-03-31:played:start=1; 2026-03-28:played:start=1,1,0.9104,15,0.97,0.97,0.8592,0.8592,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
lukas_provod__cze,Lukas Provod,CZE,MID,2026-06-05:played:start=1; 2026-03-31:played:start=1; 2026-03-26:played:start=1,1,0.6823,25,0.9047,0.9047,0.8588,0.8588,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
armando_obispo__cuw,Armando Obispo,CUW,DEF,2026-05-30:played:start=1; 2025-11-19:played:start=1; 2025-11-13:played:start=1,1,1,0,0.97,0.97,0.8574,0.8574,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
omar_marmoush__egy,Omar Marmoush,EGY,FWD,2026-06-06:played:start=1; 2026-05-28:played:start=1; 2026-03-31:played:start=1,1,0.8309,4,0.9469,0.9493,0.8572,0.8621,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
yousef_qashi__jor,Yousef Qashi,JOR,MID,2026-03-30:played:start=1; 2026-01-16:played:start=1; 2026-01-09:played:start=1,1,1,0,0.97,0.97,0.8559,0.8559,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
thomas_partey__gha,Thomas Partey,GHA,MID,2026-06-02:played:start=1; 2026-03-30:played:start=1; 2026-03-27:played:start=1,1,0.8987,16,0.9696,0.9696,0.8558,0.8558,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
patrik_schick__cze,Patrik Schick,CZE,FWD,2026-06-05:played:start=1; 2026-03-31:played:start=1; 2026-03-26:played:start=1,1,0.7722,36,0.9317,0.9317,0.8552,0.8552,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
hamdy_fathy__egy,Hamdy Fathy,EGY,MID,2026-06-06:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.7558,3,0.9238,0.9267,0.8541,0.8588,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
deni_juric__aus,Deni Juric,AUS,FWD,2026-03-31:played:start=1; 2026-03-27:played:start=1,1,1,0,0.97,0.97,0.8537,0.8537,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
hiroki_ito__jpn,Hiroki Ito,JPN,DEF,2026-05-31:played:start=1; 2026-03-31:played:start=1; 2026-03-28:played:start=1,1,0.6959,16,0.9088,0.9088,0.8534,0.8534,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
sarpreet_singh__nzl,Sarpreet Singh,NZL,MID,2026-06-06:played:start=1; 2026-06-03:played:start=1; 2025-11-19:played:start=1,1,0.9288,8,0.97,0.97,0.8533,0.8587,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
tim_payne__nzl,Tim Payne,NZL,DEF,2026-06-03:played:start=1; 2026-03-30:played:start=1; 2026-03-27:played:start=1,1,0.7931,11,0.9379,0.9379,0.853,0.853,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
daniel_svensson__swe,Daniel Svensson,SWE,DEF,2026-06-04:played:start=1; 2026-06-01:played:start=1; 2026-03-31:played:start=1,1,0.5757,2,0.8727,0.8727,0.8525,0.8525,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
manuel_ugarte__uru,Manuel Ugarte,URU,MID,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2025-11-19:played:start=1,1,0.7558,0,0.9267,0.9267,0.852,0.852,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
achraf_hakimi__mar,Achraf Hakimi,MAR,DEF,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2026-01-18:played:start=1,1,0.8244,8,0.9473,0.9473,0.8511,0.8511,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
liberato_cacace__nzl,Liberato Cacace,NZL,DEF,2026-06-06:played:start=1; 2026-06-03:played:start=1; 2025-06-10:played:start=1,1,0.9234,0,0.97,0.97,0.8505,0.8554,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
alessandro_circati__aus,Alessandro Circati,AUS,DEF,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2026-03-31:played:start=1,1,0.7612,8,0.9216,0.9284,0.8504,0.8608,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
zeki_elik__tur,Zeki Celik,TUR,DEF,2026-06-06:played:start=1; 2026-06-01:played:start=1; 2026-03-31:played:start=1,1,0.5795,7,0.8684,0.8738,0.8492,0.8552,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
gabriel_gudmundsson__swe,Gabriel Gudmundsson,SWE,DEF,2026-06-04:played:start=1; 2026-03-31:played:start=1; 2026-03-26:played:start=1,1,0.7328,5,0.9198,0.9198,0.8488,0.8488,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
neil_el_aynaoui__mar,Neil El Aynaoui,MAR,MID,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2026-01-18:played:start=1,1,1,0,0.97,0.97,0.8465,0.8465,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
abdukodir_khusanov__uzb,Abdukodir Khusanov,UZB,DEF,2026-06-02:played:start=1; 2026-03-30:played:start=1; 2025-11-18:played:start=1,1,0.8585,2,0.9576,0.9576,0.846,0.846,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
alexander_djiku__gha,Alexander Djiku,GHA,DEF,2026-03-30:played:start=1; 2026-03-27:played:start=1; 2025-10-12:played:start=1,1,0.9379,8,0.97,0.97,0.8457,0.8457,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mousa_tamari__jor,Mousa Tamari,JOR,MID,2026-05-31:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.8253,3,0.9476,0.9476,0.8438,0.8438,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mohamed_kanno__ksa,Mohamed Kanno,KSA,MID,2026-06-05:played:start=1; 2026-05-31:played:start=1; 2026-03-31:played:start=1,1,0.8157,2,0.9425,0.9447,0.8436,0.848,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
rayan_a_t_nouri__alg,Rayan Ait-Nouri,ALG,DEF,2026-06-03:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.9396,4,0.97,0.97,0.8435,0.8435,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jonathan_tah__ger,Jonathan Tah,GER,DEF,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2026-03-30:played:start=1,1,0.7478,12,0.9243,0.9243,0.8434,0.8434,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ronald_ara_jo__uru,Ronald Araujo,URU,DEF,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2025-11-19:played:start=1,1,0.7172,22,0.9152,0.9152,0.8422,0.8422,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mohamed_hany__egy,Mohamed Hany,EGY,DEF,2026-06-06:played:start=1; 2026-05-28:played:start=1; 2026-03-31:played:start=1,1,0.9222,5,0.97,0.97,0.8421,0.8454,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
rustam_ashurmatov__uzb,Rustam Ashurmatov,UZB,DEF,2026-06-02:played:start=1; 2026-03-30:played:start=1; 2026-03-27:played:start=1,1,0.705,4,0.9115,0.9115,0.842,0.842,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
axel_tuanzebe__cod,Axel Tuanzebe,COD,DEF,2026-06-03:played:start=1; 2026-03-31:played:start=1; 2026-01-06:played:start=1,1,0.7983,7,0.9395,0.9395,0.8415,0.8415,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ben_doak__sco,Ben Doak,SCO,MID,2026-06-06:played:start=1; 2026-05-30:played:start=1; 2025-11-18:played:start=1,1,0.817,2,0.9382,0.9451,0.8408,0.8534,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
merchas_doski__irq,Merchas Doski,IRQ,DEF,2026-06-04:played:start=1; 2026-04-01:played:start=1; 2025-11-18:played:start=1,1,0.8889,0,0.9667,0.9667,0.8375,0.8375,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
nico_williams__esp,Nico Williams,ESP,FWD,2025-09-07:played:start=1; 2025-09-04:played:start=1; 2025-06-08:played:start=1,1,0.7024,9,0.9107,0.9107,0.8361,0.8361,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
abdelhamid_ait_boudlal__mar,Abdelhamid Ait Boudlal,MAR,DEF,2026-03-26:played:start=1,1,1,0,0.97,0.97,0.8353,0.8353,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
joel_ord_ez__ecu,Joel Ordonez,ECU,DEF,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2025-11-19:played:start=1,1,0.6331,0,0.8899,0.8899,0.8348,0.8348,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
nayef_aguerd__mar,Nayef Aguerd,MAR,DEF,2026-01-18:played:start=1; 2026-01-14:played:start=1; 2026-01-09:played:start=1,1,0.9159,9,0.97,0.97,0.8342,0.8342,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
