player_name,team_id,old_start_prob,new_start_prob,conditional_start_prob,availability_prob,availability_risk,appearance_prob,round_specific_rotation_risk,start_signal_context_note,old_start_prob_source,new_start_prob_source
Yan Diomande,CIV,0.9123,0.9123,0.9424,0.9088,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Evann Guessand,CIV,0.3765,0.3765,0.3832,0.9496,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Elye Wahi,CIV,0.6294,0.6294,0.6695,0.8288,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Luiz Henrique,BRA,0.5371,0.5371,0.5818,0.7804,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Rayan,BRA,0.5901,0.5901,0.6436,0.7621,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Gabriel Martinelli,BRA,0.5065,0.5065,0.5611,0.7222,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Raphinha,BRA,0.6781,0.6781,0.7214,0.8287,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Vinicius Junior,BRA,0.887,0.887,0.9401,0.8386,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Matheus Cunha,BRA,0.7528,0.7528,0.8754,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Nestory Irankunda,AUS,0.093,0.093,0.1024,0.7403,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Awer Mabil,AUS,0.2953,0.2953,0.3434,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mohamed Toure,AUS,0.752,0.752,0.8744,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Martin Boyle,AUS,0.3967,0.3967,0.4184,0.8516,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Jose Manuel Lopez,ARG,0.046,0.046,0.05,0.7736,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Deni Juric,AUS,0.8537,0.8537,0.97,0.6575,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Nishan Velupillay,AUS,0.0502,0.0502,0.055,0.7542,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ante Suto,AUS,0.0464,0.0464,0.05,0.7934,unknown,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Giuliano Simeone,ARG,0.2962,0.2962,0.3298,0.7089,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Julian Alvarez,ARG,0.6367,0.6367,0.6718,0.8511,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Nico Gonzalez,ARG,0.5303,0.5303,0.6167,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Lautaro Martinez,ARG,0.623,0.623,0.6434,0.9092,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Lionel Messi,ARG,0.6783,0.6783,0.7202,0.8338,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Riyad Mahrez,ALG,0.6319,0.6319,0.711,0.6823,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Baghdad Bounedjah,ALG,0.1526,0.1526,0.1775,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Amine Gouiri,ALG,0.8025,0.8025,0.9222,0.6291,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Anis Hadj Moussa,ALG,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Amin Chiakha,ALG,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mohamed Amoura,ALG,0.5703,0.5703,0.6357,0.7058,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Adil Boulbina,ALG,0.0942,0.0942,0.1096,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ahmed Nadhir Benbouali,ALG,0.047,0.047,0.05,0.8288,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Fares Ghedjemis,ALG,0.047,0.047,0.05,0.8288,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Anthony Elanga,SWE,0.5704,0.5704,0.6185,0.7778,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Benjamin Nygren,SWE,0.6072,0.6072,0.6237,0.9245,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Alexander Isak,SWE,0.395,0.395,0.434,0.7434,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Viktor Gyökeres,SWE,0.8141,0.8141,0.9427,0.6104,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Borja Iglesias,ESP,0.2425,0.2425,0.282,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Gustaf Nilsson,SWE,0.2655,0.2655,0.3087,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mikel Oyarzabal,ESP,0.5637,0.5637,0.633,0.6872,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ferran Torres,ESP,0.5692,0.5692,0.6113,0.8031,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Victor Munoz,ESP,0.0424,0.0424,0.05,0.568,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Nico Williams,ESP,0.838,0.838,0.912,0.7682,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Lamine Yamal,ESP,0.9024,0.9024,0.9564,0.8389,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Brian Brobbey,NED,0.268,0.268,0.3089,0.6217,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Wout Weghorst,NED,0.0498,0.0498,0.0527,0.8432,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Noa Lang,NED,0.0446,0.0446,0.05,0.693,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Cody Gakpo,NED,0.9308,0.9308,0.9593,0.915,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Donyell Malen,NED,0.7971,0.7971,0.8255,0.9016,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Memphis Depay,NED,0.6669,0.6669,0.7052,0.8448,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Kylian Mbappe,FRA,0.6765,0.6765,0.7096,0.8665,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ousmane Dembele,FRA,0.3643,0.3643,0.3844,0.8505,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Jean-Philippe Mateta,FRA,0.3032,0.3032,0.343,0.6682,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Desire Doue,FRA,0.3366,0.3366,0.3505,0.8869,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Maghnes Akliouche,FRA,0.292,0.292,0.3027,0.8992,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Deniz Undav,GER,0.2642,0.2642,0.2864,0.7786,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Rayan Cherki,FRA,0.5901,0.5901,0.6436,0.7621,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Marcus Thuram,FRA,0.5572,0.5572,0.5994,0.7987,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Maximilian Beier,GER,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Nick Woltemade,GER,0.4494,0.4494,0.4638,0.9113,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Michael Olise,FRA,0.6474,0.6474,0.6627,0.9339,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Kai Havertz,GER,0.654,0.654,0.6939,0.8358,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Leroy Sane,GER,0.3757,0.3757,0.4136,0.7381,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ivan Perisic,CRO,0.91,0.91,0.935,0.9235,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Andrej Kramaric,CRO,0.4241,0.4241,0.4351,0.9279,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Petar Musa,CRO,0.2925,0.2925,0.3401,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ante Budimir,CRO,0.3238,0.3238,0.3532,0.7623,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Marco Pasalic,CRO,0.2672,0.2672,0.2826,0.8447,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Igor Matanovic,CRO,0.3436,0.3436,0.3825,0.7094,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Marco Grüll,AUT,0.0436,0.0436,0.05,0.6357,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Raul Florucz,AUT,0.0476,0.0476,0.05,0.8641,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Michael Gregoritsch,AUT,0.6037,0.6037,0.6219,0.9165,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Marko Arnautovic,AUT,0.6508,0.6508,0.675,0.8975,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Yunus Akgün,TUR,0.3377,0.3377,0.3688,0.7587,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Baris Alper Yilmaz,TUR,0.3506,0.3506,0.3784,0.79,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Deniz Gül,TUR,0.2772,0.2772,0.2973,0.8072,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Francisco Conceicao,POR,0.3018,0.3018,0.3146,0.8844,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Goncalo Ramos,POR,0.7482,0.7482,0.7898,0.8497,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Rafael Leão,POR,0.3852,0.3852,0.4015,0.8837,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
João Felix,POR,0.334,0.334,0.3465,0.8965,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Pedro Neto,POR,0.5894,0.5894,0.6369,0.7868,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Francisco Trincao,POR,0.2384,0.2384,0.2772,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Goncalo Guedes,POR,0.0694,0.0694,0.0806,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Cristiano Ronaldo,POR,0.9167,0.9167,0.97,0.843,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mojmir Chytil,CZE,0.2882,0.2882,0.3351,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Tomas Chory,CZE,0.3391,0.3391,0.3579,0.8505,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Patrik Schick,CZE,0.8543,0.8543,0.9303,0.7665,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Jan Kliment,CZE,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Dan Ndoye,SUI,0.902,0.902,0.9483,0.8603,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mohamed Zeki Amdouni,SUI,0.1126,0.1126,0.119,0.8449,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Christian Fassnacht,SUI,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ruben Vargas,SUI,0.9254,0.9254,0.9474,0.9338,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Cedric Itten,SUI,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Breel Embolo,SUI,0.9215,0.9215,0.9544,0.9016,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Hugo Ekitike,FRA,0.5594,0.5594,0.5822,0.8879,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Serge Gnabry,GER,0.8589,0.8589,0.9318,0.7766,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Bento Krepski,BRA,0.1321,0.5232,0.5334,0.9453,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Cole Palmer,ENG,0.3217,0.3217,0.3452,0.8056,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Fermin Lopez,ESP,0.2385,0.2385,0.2603,0.7612,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Anton Stach,GER,0.0386,0.0386,0.05,0.35,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
João Palhinha,POR,0.0999,0.0999,0.104,0.8888,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Matz Sels,BEL,0.0771,0.2951,0.3083,0.877,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Randal Kolo Muani,FRA,0.3549,0.3549,0.3697,0.8857,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Robin Le Normand,ESP,0.9396,0.9396,0.97,0.9104,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Dean Donny Huijsen,ESP,0.6414,0.6414,0.6906,0.7966,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Finn Dahmen,GER,0.0151,0.048,0.05,0.8879,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Giorgian De Arrascaeta,URU,0.7897,0.7897,0.8583,0.7716,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Jonas Urbig,GER,0.0151,0.0456,0.05,0.75,unknown,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
João Pedro,BRA,0.2876,0.2876,0.3345,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Juan Musso,ARG,0.0151,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Lois Openda,BEL,0.3271,0.3271,0.3366,0.9196,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Rafael Santos Borre,COL,0.0897,0.0897,0.095,0.8414,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Robin Olsen,SWE,0.6546,0.643,0.7,0.7671,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Takumi Minamino,JPN,0.8009,0.8009,0.9067,0.6667,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Daniel Vivian,ESP,0.0788,0.0788,0.0839,0.8256,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Johan Carbonero,COL,0.0477,0.0477,0.05,0.8677,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Kaoru Mitoma,JPN,0.3592,0.3592,0.4039,0.684,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Kevin Schade,GER,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Lewis Hall,ENG,0.2412,0.2412,0.2848,0.5634,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Maarten Vandevoordt,BEL,0.0151,0.047,0.05,0.8269,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Melker Ellborg,SWE,0.0151,0.0464,0.05,0.7934,unknown,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Noel Törnqvist,SWE,0.0151,0.0461,0.05,0.7778,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Robin Koch,GER,0.2734,0.2734,0.3039,0.7131,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Robin Roefs,NED,0.0151,0.0478,0.05,0.8762,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Trent Alexander-Arnold,ENG,0.3519,0.3519,0.3672,0.8803,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Bechir Ben Said,TUN,0.0186,0.0691,0.0754,0.7593,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Crysencio Summerville,NED,0.8851,0.8851,0.97,0.75,unknown,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Edson Alvarez,MEX,0.4347,0.4347,0.4706,0.7818,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Eduardo Camavinga,FRA,0.3005,0.3005,0.3333,0.7186,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ferjani Sassi,TUN,0.5967,0.5967,0.6692,0.6905,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
