player_id,player_name,team_id,position_model,competition_category,competition_category_label,rows,starts,bench,not_in_squad,injury_or_fitness_absences,suspension_absences,not_selected_or_unknown_absences,recency_weight_sum,recent_weighted_starts,recent_weighted_bench,recent_weighted_not_in_squad,start_share,bench_share,not_in_squad_share,recency_weighted_start_share,recency_weighted_bench_share,recency_weighted_not_in_squad_share,competition_weight,weighted_start_signal,recency_competition_weighted_start_signal
ar_jany_martha__cuw,Ar'jany Martha,CUW,FWD,ukendt,Ukendt,20,2,0,1,0,0,1,5.0,0.5,0.0,0.25,0.1,0.0,0.05,0.1,0.0,0.05,0.45,0.045,0.045
arda_g_ler__tur,Arda Güler,TUR,MID,ukendt,Ukendt,40,22,0,8,6,0,1,10.0,5.5,0.0,2.0,0.55,0.0,0.2,0.55,0.0,0.2,0.45,0.2475,0.2475
ardon_jashari__sui,Ardon Jashari,SUI,MID,ukendt,Ukendt,44,2,0,23,6,0,17,11.0,0.5,0.0,5.75,0.045,0.0,0.523,0.045,0.0,0.523,0.45,0.0202,0.0202
aribim_pepple__can,Aribim Pepple,CAN,FWD,ukendt,Ukendt,2,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0
armando_gonzalez__mex,Armando Gonzalez,MEX,FWD,ukendt,Ukendt,10,3,0,0,0,0,0,2.5,0.75,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.45,0.135,0.135
armando_obispo__cuw,Armando Obispo,CUW,DEF,ukendt,Ukendt,7,5,0,2,0,0,2,1.75,1.25,0.0,0.5,0.714,0.0,0.286,0.714,0.0,0.286,0.45,0.3213,0.3213
armin_gigovic__bih,Armin Gigovic,BIH,MID,ukendt,Ukendt,21,14,0,0,0,0,0,5.25,3.5,0.0,0.0,0.667,0.0,0.0,0.667,0.0,0.0,0.45,0.3002,0.3002
arthur_masuaku__cod,Arthur Masuaku,COD,DEF,ukendt,Ukendt,93,42,0,39,13,0,26,23.25,10.5,0.0,9.75,0.452,0.0,0.419,0.452,0.0,0.419,0.45,0.2034,0.2034
arthur_theate__bel,Arthur Theate,BEL,DEF,ukendt,Ukendt,53,30,0,5,5,0,0,13.25,7.5,0.0,1.25,0.566,0.0,0.094,0.566,0.0,0.094,0.45,0.2547,0.2547
assane_diao_diaoune__sen,Assane Diao Diaoune,SEN,FWD,ukendt,Ukendt,26,2,0,21,18,0,3,6.5,0.5,0.0,5.25,0.077,0.0,0.808,0.077,0.0,0.808,0.45,0.0346,0.0346
assim_madibo__qat,Assim Madibo,QAT,MID,ukendt,Ukendt,136,43,0,54,6,0,48,34.0,10.75,0.0,13.5,0.316,0.0,0.397,0.316,0.0,0.397,0.45,0.1422,0.1422
atakan_karazor__tur,Atakan Karazor,TUR,MID,ukendt,Ukendt,16,0,0,8,0,0,8,4.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.5,0.45,0.0,0.0
aubrey_modiba__rsa,Aubrey Modiba,RSA,DEF,ukendt,Ukendt,97,34,0,42,0,0,42,24.25,8.5,0.0,10.5,0.351,0.0,0.433,0.351,0.0,0.433,0.45,0.158,0.158
aurele_amenda__sui,Aurele Amenda,SUI,DEF,ukendt,Ukendt,15,2,0,1,1,0,0,3.75,0.5,0.0,0.25,0.133,0.0,0.067,0.133,0.0,0.067,0.45,0.0599,0.0599
aur_lien_tchouam_ni__fra,Aurelien Tchouameni,FRA,MID,ukendt,Ukendt,61,39,0,10,8,0,2,15.25,9.75,0.0,2.5,0.639,0.0,0.164,0.639,0.0,0.164,0.45,0.2876,0.2876
awer_mabil__aus,Awer Mabil,AUS,FWD,ukendt,Ukendt,76,20,0,32,10,0,22,19.0,5.0,0.0,8.0,0.263,0.0,0.421,0.263,0.0,0.421,0.45,0.1184,0.1184
axel_tuanzebe__cod,Axel Tuanzebe,COD,DEF,ukendt,Ukendt,30,12,0,15,7,0,8,7.5,3.0,0.0,3.75,0.4,0.0,0.5,0.4,0.0,0.5,0.45,0.18,0.18
axel_witsel__bel,Axel Witsel,BEL,MID,ukendt,Ukendt,208,126,0,60,12,0,44,52.0,31.5,0.0,15.0,0.606,0.0,0.288,0.606,0.0,0.288,0.45,0.2727,0.2727
ayase_ueda__jpn,Ayase Ueda,JPN,FWD,ukendt,Ukendt,88,25,0,41,4,0,35,22.0,6.25,0.0,10.25,0.284,0.0,0.466,0.284,0.0,0.466,0.45,0.1278,0.1278
ayman_yahya_salem__ksa,Ayman Yahya Salem,KSA,MID,ukendt,Ukendt,83,14,0,55,8,0,47,20.75,3.5,0.0,13.75,0.169,0.0,0.663,0.169,0.0,0.663,0.45,0.0761,0.0761
aymen_dahmen__tun,Aymen Dahmen,TUN,GK,ukendt,Ukendt,92,34,0,23,5,0,18,23.0,8.5,0.0,5.75,0.37,0.0,0.25,0.37,0.0,0.25,0.45,0.1665,0.1665
aymen_hussein__irq,Aymen Hussein,IRQ,FWD,ukendt,Ukendt,141,57,0,40,4,0,34,35.25,14.25,0.0,10.0,0.404,0.0,0.284,0.404,0.0,0.284,0.45,0.1818,0.1818
aymeric_laporte__esp,Aymeric Laporte,ESP,DEF,ukendt,Ukendt,69,44,0,18,3,0,13,17.25,11.0,0.0,4.5,0.638,0.0,0.261,0.638,0.0,0.261,0.45,0.2871,0.2871
ayoub_al_oui__qat,Ayoub Al-Oui,QAT,DEF,ukendt,Ukendt,7,6,0,0,0,0,0,1.75,1.5,0.0,0.0,0.857,0.0,0.0,0.857,0.0,0.0,0.45,0.3856,0.3856
ayoub_el_kaabi__mar,Ayoub El Kaabi,MAR,FWD,ukendt,Ukendt,137,43,0,58,3,0,51,34.25,10.75,0.0,14.5,0.314,0.0,0.423,0.314,0.0,0.423,0.45,0.1413,0.1413
ayumu_seko__jpn,Ayumu Seko,JPN,DEF,ukendt,Ukendt,42,8,0,21,0,0,21,10.5,2.0,0.0,5.25,0.19,0.0,0.5,0.19,0.0,0.5,0.45,0.0855,0.0855
aziz_behich__aus,Aziz Behich,AUS,DEF,ukendt,Ukendt,146,70,0,45,2,0,43,36.5,17.5,0.0,11.25,0.479,0.0,0.308,0.479,0.0,0.308,0.45,0.2156,0.2156
aziz_g_aniyev__uzb,Aziz Ganiev,UZB,MID,ukendt,Ukendt,99,15,0,64,18,0,46,24.75,3.75,0.0,16.0,0.152,0.0,0.646,0.152,0.0,0.646,0.45,0.0684,0.0684
azzedine_ounahi__mar,Azzedine Ounahi,MAR,MID,ukendt,Ukendt,78,40,0,25,6,0,17,19.5,10.0,0.0,6.25,0.513,0.0,0.321,0.513,0.0,0.321,0.45,0.2308,0.2308
baghdad_bounedjah__alg,Baghdad Bounedjah,ALG,FWD,ukendt,Ukendt,169,58,0,73,0,0,73,42.25,14.5,0.0,18.25,0.343,0.0,0.432,0.343,0.0,0.432,0.45,0.1544,0.1544
baha_a_faisal__jor,Baha'a Faisal,JOR,FWD,ukendt,Ukendt,129,32,0,74,11,0,63,32.25,8.0,0.0,18.5,0.248,0.0,0.574,0.248,0.0,0.574,0.45,0.1116,0.1116
bamba_dieng__sen,Bamba Dieng,SEN,FWD,ukendt,Ukendt,76,2,0,49,10,0,38,19.0,0.5,0.0,12.25,0.026,0.0,0.645,0.026,0.0,0.645,0.45,0.0117,0.0117
bara_sapoko_ndiaye__sen,Bara Sapoko Ndiaye,SEN,MID,ukendt,Ukendt,1,1,0,0,0,0,0,0.25,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.45,0.45,0.45
baris_alper_yilmaz__tur,Baris Alper Yilmaz,TUR,FWD,ukendt,Ukendt,50,18,0,15,1,0,11,12.5,4.5,0.0,3.75,0.36,0.0,0.3,0.36,0.0,0.3,0.45,0.162,0.162
bart_verbruggen__ned,Bart Verbruggen,NED,GK,ukendt,Ukendt,38,28,0,4,0,0,4,9.5,7.0,0.0,1.0,0.737,0.0,0.105,0.737,0.0,0.105,0.45,0.3316,0.3316
bazoumana_toure__civ,Bazoumana Toure,CIV,FWD,ukendt,Ukendt,14,2,0,2,0,0,2,3.5,0.5,0.0,0.5,0.143,0.0,0.143,0.143,0.0,0.143,0.45,0.0643,0.0643
bechir_ben_said__tun,Bechir Ben Said,TUN,GK,ukendt,Ukendt,83,21,0,18,0,0,18,20.75,5.25,0.0,4.5,0.253,0.0,0.217,0.253,0.0,0.217,0.45,0.1138,0.1138
ben_doak__sco,Ben Doak,SCO,MID,ukendt,Ukendt,19,10,0,6,2,0,4,4.75,2.5,0.0,1.5,0.526,0.0,0.316,0.526,0.0,0.316,0.45,0.2367,0.2367
ben_old__nzl,Ben Old,NZL,MID,ukendt,Ukendt,43,13,0,19,6,0,13,10.75,3.25,0.0,4.75,0.302,0.0,0.442,0.302,0.0,0.442,0.45,0.1359,0.1359
ben_waine__nzl,Ben Waine,NZL,FWD,ukendt,Ukendt,43,12,0,7,0,0,7,10.75,3.0,0.0,1.75,0.279,0.0,0.163,0.279,0.0,0.163,0.45,0.1256,0.1256
benjamin_asare__gha,Benjamin Asare,GHA,GK,ukendt,Ukendt,14,10,0,0,0,0,0,3.5,2.5,0.0,0.0,0.714,0.0,0.0,0.714,0.0,0.0,0.45,0.3213,0.3213
benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,ukendt,Ukendt,14,7,0,0,0,0,0,3.5,1.75,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.45,0.225,0.225
benjamin_tahirovic__bih,Benjamin Tahirovic,BIH,MID,ukendt,Ukendt,32,21,0,3,0,0,3,8.0,5.25,0.0,0.75,0.656,0.0,0.094,0.656,0.0,0.094,0.45,0.2952,0.2952
bento_krepski__bra,Bento Krepski,BRA,GK,ukendt,Ukendt,28,6,0,0,0,0,0,7.0,1.5,0.0,0.0,0.214,0.0,0.0,0.214,0.0,0.0,0.45,0.0963,0.0963
bernardo_silva__por,Bernardo Silva,POR,MID,ukendt,Ukendt,142,91,0,20,11,0,9,35.5,22.75,0.0,5.0,0.641,0.0,0.141,0.641,0.0,0.141,0.45,0.2885,0.2885
besfort_zeneli__swe,Besfort Zeneli,SWE,MID,ukendt,Ukendt,14,2,0,4,0,0,4,3.5,0.5,0.0,1.0,0.143,0.0,0.286,0.143,0.0,0.286,0.45,0.0643,0.0643
bilal_el_khannouss__mar,Bilal El Khannouss,MAR,MID,ukendt,Ukendt,66,16,0,17,0,0,15,16.5,4.0,0.0,4.25,0.242,0.0,0.258,0.242,0.0,0.258,0.45,0.1089,0.1089
billy_gilmour__sco,Billy Gilmour,SCO,MID,ukendt,Ukendt,58,37,0,3,3,0,0,14.5,9.25,0.0,0.75,0.638,0.0,0.052,0.638,0.0,0.052,0.45,0.2871,0.2871
blas_riveros__par,Blas Riveros,PAR,DEF,ukendt,Ukendt,96,12,0,72,13,0,59,24.0,3.0,0.0,18.0,0.125,0.0,0.75,0.125,0.0,0.75,0.45,0.0562,0.0562
bongokuhle_hlongwane__rsa,Bongokuhle Hlongwane,RSA,FWD,ukendt,Ukendt,59,13,0,39,2,0,37,14.75,3.25,0.0,9.75,0.22,0.0,0.661,0.22,0.0,0.661,0.45,0.099,0.099
borja_iglesias__esp,Borja Iglesias,ESP,FWD,ukendt,Ukendt,48,1,0,38,0,0,38,12.0,0.25,0.0,9.5,0.021,0.0,0.792,0.021,0.0,0.792,0.45,0.0094,0.0094
botirali_ergashev__uzb,Botirali Ergashev,UZB,GK,ukendt,Ukendt,94,3,0,46,0,0,46,23.5,0.75,0.0,11.5,0.032,0.0,0.489,0.032,0.0,0.489,0.45,0.0144,0.0144
boualem_khoukhi__qat,Boualem Khoukhi,QAT,DEF,ukendt,Ukendt,183,112,0,55,0,0,55,45.75,28.0,0.0,13.75,0.612,0.0,0.301,0.612,0.0,0.301,0.45,0.2754,0.2754
bradley_barcola__fra,Bradley Barcola,FRA,MID,ukendt,Ukendt,27,8,0,5,3,0,2,6.75,2.0,0.0,1.25,0.296,0.0,0.185,0.296,0.0,0.185,0.45,0.1332,0.1332
brahim_d_az__mar,Brahim Diaz,MAR,FWD,ukendt,Ukendt,44,22,0,18,3,0,13,11.0,5.5,0.0,4.5,0.5,0.0,0.409,0.5,0.0,0.409,0.45,0.225,0.225
braian_ojeda__par,Braian Ojeda,PAR,MID,ukendt,Ukendt,53,8,0,29,0,0,29,13.25,2.0,0.0,7.25,0.151,0.0,0.547,0.151,0.0,0.547,0.45,0.068,0.068
brandley_kuwas__cuw,Brandley Kuwas,CUW,FWD,ukendt,Ukendt,63,25,0,25,0,0,25,15.75,6.25,0.0,6.25,0.397,0.0,0.397,0.397,0.0,0.397,0.45,0.1786,0.1786
brandon_mechele__bel,Brandon Mechele,BEL,DEF,ukendt,Ukendt,87,5,0,52,1,0,51,21.75,1.25,0.0,13.0,0.057,0.0,0.598,0.057,0.0,0.598,0.45,0.0256,0.0256
brandon_thomas_asante__gha,Brandon Thomas-Asante,GHA,FWD,ukendt,Ukendt,21,1,0,9,0,0,9,5.25,0.25,0.0,2.25,0.048,0.0,0.429,0.048,0.0,0.429,0.45,0.0216,0.0216
breel_embolo__sui,Breel Embolo,SUI,FWD,ukendt,Ukendt,130,65,0,40,30,0,9,32.5,16.25,0.0,10.0,0.5,0.0,0.308,0.5,0.0,0.308,0.45,0.225,0.225
bremer__bra,Bremer,BRA,DEF,ukendt,Ukendt,43,4,0,20,13,0,7,10.75,1.0,0.0,5.0,0.093,0.0,0.465,0.093,0.0,0.465,0.45,0.0418,0.0418
brenden_aaronson__usa,Brenden Aaronson,USA,MID,ukendt,Ukendt,95,24,0,29,3,0,26,23.75,6.0,0.0,7.25,0.253,0.0,0.305,0.253,0.0,0.305,0.45,0.1138,0.1138
brian_brobbey__ned,Brian Brobbey,NED,FWD,ukendt,Ukendt,45,5,0,22,7,0,15,11.25,1.25,0.0,5.5,0.111,0.0,0.489,0.111,0.0,0.489,0.45,0.05,0.05
brian_cipenga__cod,Brian Cipenga,COD,MID,ukendt,Ukendt,12,0,0,1,0,0,1,3.0,0.0,0.0,0.25,0.0,0.0,0.083,0.0,0.0,0.083,0.45,0.0,0.0
brian_gutierrez__mex,Brian Gutierrez,MEX,MID,ukendt,Ukendt,8,6,0,0,0,0,0,2.0,1.5,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.45,0.3375,0.3375
brian_rodr_guez__uru,Brian Rodriguez,URU,FWD,ukendt,Ukendt,75,22,0,25,2,0,23,18.75,5.5,0.0,6.25,0.293,0.0,0.333,0.293,0.0,0.333,0.45,0.1318,0.1318
brice_samba__fra,Brice Samba,FRA,GK,ukendt,Ukendt,39,4,0,0,0,0,0,9.75,1.0,0.0,0.0,0.103,0.0,0.0,0.103,0.0,0.0,0.45,0.0463,0.0463
bruno_fernandes__por,Bruno Fernandes,POR,MID,ukendt,Ukendt,107,71,0,7,2,0,4,26.75,17.75,0.0,1.75,0.664,0.0,0.065,0.664,0.0,0.065,0.45,0.2988,0.2988
bruno_guimaraes__bra,Bruno Guimaraes,BRA,MID,ukendt,Ukendt,69,31,0,19,2,0,16,17.25,7.75,0.0,4.75,0.449,0.0,0.275,0.449,0.0,0.275,0.45,0.202,0.202
bukayo_saka__eng,Bukayo Saka,ENG,FWD,ukendt,Ukendt,77,37,0,24,12,0,12,19.25,9.25,0.0,6.0,0.481,0.0,0.312,0.481,0.0,0.312,0.45,0.2164,0.2164
bum_keun_song__kor,Bum-Keun Song,KOR,GK,ukendt,Ukendt,69,2,0,21,4,0,17,17.25,0.5,0.0,5.25,0.029,0.0,0.304,0.029,0.0,0.304,0.45,0.013,0.013
cj_dos_santos__cpv,CJ Dos Santos,CPV,GK,ukendt,Ukendt,1,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0
caleb_yirenkyi__gha,Caleb Yirenkyi,GHA,DEF,ukendt,Ukendt,12,8,0,1,0,0,1,3.0,2.0,0.0,0.25,0.667,0.0,0.083,0.667,0.0,0.083,0.45,0.3002,0.3002
callan_elliot__nzl,Callan Elliot,NZL,DEF,ukendt,Ukendt,33,1,0,22,0,0,22,8.25,0.25,0.0,5.5,0.03,0.0,0.667,0.03,0.0,0.667,0.45,0.0135,0.0135
callum_elder__aus,Callum Elder,AUS,DEF,ukendt,Ukendt,53,0,0,45,6,0,39,13.25,0.0,0.0,11.25,0.0,0.0,0.849,0.0,0.0,0.849,0.45,0.0,0.0
callum_mccowatt__nzl,Callum McCowatt,NZL,MID,ukendt,Ukendt,49,23,0,13,2,0,11,12.25,5.75,0.0,3.25,0.469,0.0,0.265,0.469,0.0,0.265,0.45,0.211,0.211
cameron_burgess__aus,Cameron Burgess,AUS,DEF,ukendt,Ukendt,34,21,0,0,0,0,0,8.5,5.25,0.0,0.0,0.618,0.0,0.0,0.618,0.0,0.0,0.45,0.2781,0.2781
camilo_vargas__col,Camilo Vargas,COL,GK,ukendt,Ukendt,165,40,0,34,0,0,34,41.25,10.0,0.0,8.5,0.242,0.0,0.206,0.242,0.0,0.206,0.45,0.1089,0.1089
carl_sainte__hai,Carl Sainte,HAI,MID,ukendt,Ukendt,39,12,0,5,0,0,5,9.75,3.0,0.0,1.25,0.308,0.0,0.128,0.308,0.0,0.128,0.45,0.1386,0.1386
carl_starfelt__swe,Carl Starfelt,SWE,DEF,ukendt,Ukendt,69,11,0,35,11,0,24,17.25,2.75,0.0,8.75,0.159,0.0,0.507,0.159,0.0,0.507,0.45,0.0716,0.0716
carlens_arcus__hai,Carlens Arcus,HAI,DEF,ukendt,Ukendt,78,51,0,17,2,0,14,19.5,12.75,0.0,4.25,0.654,0.0,0.218,0.654,0.0,0.218,0.45,0.2943,0.2943
carlos_acevedo__mex,Carlos Acevedo,MEX,GK,ukendt,Ukendt,78,6,0,50,0,0,50,19.5,1.5,0.0,12.5,0.077,0.0,0.641,0.077,0.0,0.641,0.45,0.0346,0.0346
carlos_andres_gomez__col,Carlos Andres Gomez,COL,MID,ukendt,Ukendt,31,2,0,20,4,0,16,7.75,0.5,0.0,5.0,0.065,0.0,0.645,0.065,0.0,0.645,0.45,0.0292,0.0292
carlos_harvey__pan,Carlos Harvey,PAN,MID,ukendt,Ukendt,106,18,0,73,2,0,71,26.5,4.5,0.0,18.25,0.17,0.0,0.689,0.17,0.0,0.689,0.45,0.0765,0.0765
carlos_miguel_coronel__par,Carlos Miguel Coronel,PAR,GK,ukendt,Ukendt,24,9,0,1,0,0,1,6.0,2.25,0.0,0.25,0.375,0.0,0.042,0.375,0.0,0.042,0.45,0.1688,0.1688
carlos_rodriguez__mex,Carlos Rodriguez,MEX,MID,ukendt,Ukendt,120,39,0,29,4,0,25,30.0,9.75,0.0,7.25,0.325,0.0,0.242,0.325,0.0,0.242,0.45,0.1463,0.1463
casemiro__bra,Casemiro,BRA,MID,ukendt,Ukendt,191,76,0,94,15,0,76,47.75,19.0,0.0,23.5,0.398,0.0,0.492,0.398,0.0,0.492,0.45,0.1791,0.1791
cecilio_waterman__pan,Cecilio Waterman,PAN,FWD,ukendt,Ukendt,246,24,0,186,20,0,166,61.5,6.0,0.0,46.5,0.098,0.0,0.756,0.098,0.0,0.756,0.45,0.0441,0.0441
c_dric_bakambu__cod,Cedric Bakambu,COD,FWD,ukendt,Ukendt,129,57,0,55,7,0,48,32.25,14.25,0.0,13.75,0.442,0.0,0.426,0.442,0.0,0.426,0.45,0.1989,0.1989
cedric_itten__sui,Cedric Itten,SUI,FWD,ukendt,Ukendt,78,5,0,56,4,0,47,19.5,1.25,0.0,14.0,0.064,0.0,0.718,0.064,0.0,0.718,0.45,0.0288,0.0288
c_sar_blackman__pan,Cesar Blackman,PAN,DEF,ukendt,Ukendt,105,25,0,37,13,0,24,26.25,6.25,0.0,9.25,0.238,0.0,0.352,0.238,0.0,0.352,0.45,0.1071,0.1071
c_sar_montes__mex,Cesar Montes,MEX,DEF,ukendt,Ukendt,154,60,0,64,6,0,57,38.5,15.0,0.0,16.0,0.39,0.0,0.416,0.39,0.0,0.416,0.45,0.1755,0.1755
cesar_samudio__pan,Cesar Samudio,PAN,GK,ukendt,Ukendt,69,3,0,21,0,0,21,17.25,0.75,0.0,5.25,0.043,0.0,0.304,0.043,0.0,0.304,0.45,0.0194,0.0194
c_sar_yanis__pan,Cesar Yanis,PAN,MID,ukendt,Ukendt,94,19,0,17,0,0,17,23.5,4.75,0.0,4.25,0.202,0.0,0.181,0.202,0.0,0.181,0.45,0.0909,0.0909
chadi_riad__mar,Chadi Riad,MAR,DEF,ukendt,Ukendt,51,4,0,38,34,0,3,12.75,1.0,0.0,9.5,0.078,0.0,0.745,0.078,0.0,0.745,0.45,0.0351,0.0351
chancel_mbemba__cod,Chancel Mbemba,COD,DEF,ukendt,Ukendt,161,104,0,46,5,0,41,40.25,26.0,0.0,11.5,0.646,0.0,0.286,0.646,0.0,0.286,0.45,0.2907,0.2907
charles_de_ketelaere__bel,Charles De Ketelaere,BEL,FWD,ukendt,Ukendt,69,13,0,25,7,0,18,17.25,3.25,0.0,6.25,0.188,0.0,0.362,0.188,0.0,0.362,0.45,0.0846,0.0846
charles_pickel__cod,Charles Pickel,COD,MID,ukendt,Ukendt,45,25,0,6,0,0,6,11.25,6.25,0.0,1.5,0.556,0.0,0.133,0.556,0.0,0.133,0.45,0.2502,0.2502
che_adams__sco,Che Adams,SCO,FWD,ukendt,Ukendt,61,35,0,13,3,0,10,15.25,8.75,0.0,3.25,0.574,0.0,0.213,0.574,0.0,0.213,0.45,0.2583,0.2583
chemsdine_talbi__mar,Chemsdine Talbi,MAR,FWD,ukendt,Ukendt,23,1,0,8,2,0,4,5.75,0.25,0.0,2.0,0.043,0.0,0.348,0.043,0.0,0.348,0.45,0.0194,0.0194
chris_brady__usa,Chris Brady,USA,GK,ukendt,Ukendt,15,0,0,6,0,0,6,3.75,0.0,0.0,1.5,0.0,0.0,0.4,0.0,0.0,0.4,0.45,0.0,0.0
chris_richards__usa,Chris Richards,USA,DEF,ukendt,Ukendt,94,31,0,49,16,0,33,23.5,7.75,0.0,12.25,0.33,0.0,0.521,0.33,0.0,0.521,0.45,0.1485,0.1485
chris_wood__nzl,Chris Wood,NZL,FWD,ukendt,Ukendt,123,68,0,29,4,0,24,30.75,17.0,0.0,7.25,0.553,0.0,0.236,0.553,0.0,0.236,0.45,0.2488,0.2488
christ_inao_oulai__civ,Christ Inao Oulaï,CIV,MID,ukendt,Ukendt,10,5,0,0,0,0,0,2.5,1.25,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.45,0.225,0.225
christian_fassnacht__sui,Christian Fassnacht,SUI,FWD,ukendt,Ukendt,90,3,0,50,10,0,40,22.5,0.75,0.0,12.5,0.033,0.0,0.556,0.033,0.0,0.556,0.45,0.0148,0.0148
christian_pulisic__usa,Christian Pulisic,USA,FWD,ukendt,Ukendt,159,72,0,70,15,0,55,39.75,18.0,0.0,17.5,0.453,0.0,0.44,0.453,0.0,0.44,0.45,0.2038,0.2038
christoph_baumgartner__aut,Christoph Baumgartner,AUT,MID,ukendt,Ukendt,71,50,0,9,6,0,3,17.75,12.5,0.0,2.25,0.704,0.0,0.127,0.704,0.0,0.127,0.45,0.3168,0.3168
christopher_bonsu_baah__gha,Christopher Bonsu Baah,GHA,FWD,ukendt,Ukendt,14,3,0,1,0,0,1,3.5,0.75,0.0,0.25,0.214,0.0,0.071,0.214,0.0,0.071,0.45,0.0963,0.0963
clement_akpa__civ,Clement Akpa,CIV,DEF,ukendt,Ukendt,17,3,0,7,2,0,5,4.25,0.75,0.0,1.75,0.176,0.0,0.412,0.176,0.0,0.412,0.45,0.0792,0.0792
cody_gakpo__ned,Cody Gakpo,NED,FWD,ukendt,Ukendt,63,42,0,10,5,0,5,15.75,10.5,0.0,2.5,0.667,0.0,0.159,0.667,0.0,0.159,0.45,0.3002,0.3002
cole_palmer__eng,Cole Palmer,ENG,MID,ukendt,Ukendt,31,6,0,13,9,0,4,7.75,1.5,0.0,3.25,0.194,0.0,0.419,0.194,0.0,0.419,0.45,0.0873,0.0873
connor_metcalfe__aus,Connor Metcalfe,AUS,MID,ukendt,Ukendt,59,28,0,21,5,0,16,14.75,7.0,0.0,5.25,0.475,0.0,0.356,0.475,0.0,0.356,0.45,0.2138,0.2138
craig_gordon__sco,Craig Gordon,SCO,GK,ukendt,Ukendt,202,79,0,82,51,0,31,50.5,19.75,0.0,20.5,0.391,0.0,0.406,0.391,0.0,0.406,0.45,0.176,0.176
cristian_roldan__usa,Cristian Roldan,USA,MID,ukendt,Ukendt,136,18,0,67,3,0,64,34.0,4.5,0.0,16.75,0.132,0.0,0.493,0.132,0.0,0.493,0.45,0.0594,0.0594
cristian_romero__arg,Cristian Romero,ARG,DEF,ukendt,Ukendt,70,48,0,17,8,0,6,17.5,12.0,0.0,4.25,0.686,0.0,0.243,0.686,0.0,0.243,0.45,0.3087,0.3087
cristiano_ronaldo__por,Cristiano Ronaldo,POR,FWD,ukendt,Ukendt,289,210,0,60,18,0,35,72.25,52.5,0.0,15.0,0.727,0.0,0.208,0.727,0.0,0.208,0.45,0.3272,0.3272
crysencio_summerville__ned,Crysencio Summerville,NED,MID,ukendt,Ukendt,1,1,0,0,0,0,0,0.25,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.45,0.45,0.45
cyle_christopher_larin__can,Cyle Christopher Larin,CAN,FWD,ukendt,Ukendt,131,64,0,33,8,0,25,32.75,16.0,0.0,8.25,0.489,0.0,0.252,0.489,0.0,0.252,0.45,0.22,0.22
daichi_kamada__jpn,Daichi Kamada,JPN,MID,ukendt,Ukendt,92,33,0,33,3,0,30,23.0,8.25,0.0,8.25,0.359,0.0,0.359,0.359,0.0,0.359,0.45,0.1616,0.1616
dailon_livramento__cpv,Dailon Livramento,CPV,FWD,ukendt,Ukendt,23,12,0,1,0,0,1,5.75,3.0,0.0,0.25,0.522,0.0,0.043,0.522,0.0,0.043,0.45,0.2349,0.2349
daizen_maeda__jpn,Daizen Maeda,JPN,FWD,ukendt,Ukendt,88,11,0,45,5,0,40,22.0,2.75,0.0,11.25,0.125,0.0,0.511,0.125,0.0,0.511,0.45,0.0562,0.0562
dami_n_bobadilla__par,Damian Bobadilla,PAR,MID,ukendt,Ukendt,27,13,0,2,0,0,2,6.75,3.25,0.0,0.5,0.481,0.0,0.074,0.481,0.0,0.074,0.45,0.2164,0.2164
dan_burn__eng,Dan Burn,ENG,DEF,ukendt,Ukendt,12,4,0,1,0,0,1,3.0,1.0,0.0,0.25,0.333,0.0,0.083,0.333,0.0,0.083,0.45,0.1498,0.1498
dan_ndoye__sui,Dan Ndoye,SUI,FWD,ukendt,Ukendt,46,24,0,13,4,0,9,11.5,6.0,0.0,3.25,0.522,0.0,0.283,0.522,0.0,0.283,0.45,0.2349,0.2349
dani_olmo__esp,Dani Olmo,ESP,MID,ukendt,Ukendt,82,32,0,21,13,0,8,20.5,8.0,0.0,5.25,0.39,0.0,0.256,0.39,0.0,0.256,0.45,0.1755,0.1755
danial_esmaeilifar__irn,Danial Esmaeilifar,IRN,DEF,ukendt,Ukendt,63,3,0,52,0,0,52,15.75,0.75,0.0,13.0,0.048,0.0,0.825,0.048,0.0,0.825,0.45,0.0216,0.0216
daniel_jebbison__can,Daniel Jebbison,CAN,FWD,ukendt,Ukendt,17,1,0,7,0,0,7,4.25,0.25,0.0,1.75,0.059,0.0,0.412,0.059,0.0,0.412,0.45,0.0266,0.0266
daniel_mu_oz__col,Daniel Muñoz,COL,DEF,ukendt,Ukendt,70,41,0,14,0,0,12,17.5,10.25,0.0,3.5,0.586,0.0,0.2,0.586,0.0,0.2,0.45,0.2637,0.2637
