player_id,player_name,team_id,position,price_m,transfermarkt_player_id,transfermarkt_profile_url,transfermarkt_national_url,transfermarkt_caps_goals_link_found,transfermarkt_table_source,tm_caps,tm_goals,tm_rows_total,tm_appeared_or_started_rows,tm_started_estimate_total,tm_on_bench_total,tm_not_in_squad_total,recent_20_started_estimate,recent_20_on_bench,recent_20_not_in_squad,recent_20_start_share,recent_10_start_share,last_national_row_date,national_team_usage_score,scraped_at
sidny_lopes_cabral__cpv,Sidny Lopes Cabral,CPV,DEF,3.0,611855,https://www.transfermarkt.com/sidny-lopes-cabral/profil/spieler/611855,https://www.transfermarkt.de/sidny-lopes-cabral/nationalmannschaft/spieler/611855/verein_id/4311,True,ceapi_performance_game,9.0,2.0,33,12,5,0,21,5,0,9,0.25,0.4,2026-05-31,0.2735,2026-06-05T11:39:35
shogo_taniguchi__jpn,Shogo Taniguchi,JPN,DEF,3.0,307870,https://www.transfermarkt.com/shogo-taniguchi/profil/spieler/307870,https://www.transfermarkt.de/shogo-taniguchi/nationalmannschaft/spieler/307870/verein_id/3435,True,ceapi_performance_game,38.0,1.0,147,58,30,0,89,6,0,11,0.3,0.4,2026-05-31,0.417,2026-06-05T11:39:48
kim_seung_gyu__kor,Seung-Gyu Kim,KOR,GK,3.0,92076,https://www.transfermarkt.com/seung-gyu-kim/profil/spieler/92076,https://www.transfermarkt.de/seung-gyu-kim/nationalmannschaft/spieler/92076/verein_id/3589,True,ceapi_performance_game,86.0,0.0,178,139,85,0,39,5,0,9,0.25,0.5,2026-06-04,0.4625,2026-06-05T11:40:06
sergino_dest__usa,Sergino Dest,USA,DEF,3.0,361104,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104,https://www.transfermarkt.de/sergino-dest/nationalmannschaft/spieler/361104/verein_id/3505,True,ceapi_performance_game,38.0,3.0,101,42,36,0,59,4,0,15,0.2,0.4,2026-05-31,0.362,2026-06-05T11:40:21
sebastian_berhalter__usa,Sebastian Berhalter,USA,MID,3.0,734761,https://www.transfermarkt.com/sebastian-berhalter/profil/spieler/734761,https://www.transfermarkt.de/sebastian-berhalter/nationalmannschaft/spieler/734761/verein_id/3505,True,ceapi_performance_game,12.0,1.0,17,15,10,0,2,10,0,2,0.588,0.5,2026-05-31,0.4964,2026-06-05T11:40:35
saud_abdulhamid__ksa,Saud Abdulhamid,KSA,DEF,3.0,631927,https://www.transfermarkt.com/saud-abdulhamid/profil/spieler/631927,https://www.transfermarkt.de/saud-abdulhamid/nationalmannschaft/spieler/631927/verein_id/3807,True,ceapi_performance_game,50.0,1.0,94,70,36,0,24,8,0,9,0.4,0.2,2026-05-31,0.47,2026-06-05T11:40:49
sander_tangvik__nor,Sander Tangvik,NOR,GK,3.0,549378,https://www.transfermarkt.com/sander-tangvik/profil/spieler/549378,https://www.transfermarkt.de/sander-tangvik/nationalmannschaft/spieler/549378/verein_id/3440,True,ceapi_performance_game,0.0,0.0,3,3,0,0,0,0,0,0,0.0,0.0,2026-06-01,0.0,2026-06-05T11:41:02
sander_berge__nor,Sander Berge,NOR,MID,3.0,333014,https://www.transfermarkt.com/sander-berge/profil/spieler/333014,https://www.transfermarkt.de/sander-berge/nationalmannschaft/spieler/333014/verein_id/3440,True,ceapi_performance_game,65.0,1.0,91,68,57,0,23,18,0,0,0.9,0.9,2026-06-01,0.92,2026-06-05T11:41:15
samuel_moutoussamy__cod,Samuel Moutoussamy,COD,MID,3.0,353403,https://www.transfermarkt.com/samuel-moutoussamy/profil/spieler/353403,https://www.transfermarkt.de/samuel-moutoussamy/nationalmannschaft/spieler/353403/verein_id/3854,True,ceapi_performance_game,57.0,0.0,82,61,52,0,21,13,0,5,0.65,0.7,2026-06-03,0.7325,2026-06-05T11:41:29
samuel_aghehowa__esp,Samuel Aghehowa,ESP,FWD,3.0,991268,https://www.transfermarkt.com/samu-aghehowa/profil/spieler/991268,https://www.transfermarkt.de/samu-aghehowa/nationalmannschaft/spieler/991268/verein_id/3375,True,ceapi_performance_game,4.0,0.0,12,9,1,0,3,1,0,3,0.083,0.1,2025-11-18,0.0867,2026-06-05T11:41:43
salem_al_dawsari__ksa,Salem Al-Dawsari,KSA,MID,3.0,195332,https://www.transfermarkt.com/salem-al-dawsari/profil/spieler/195332,https://www.transfermarkt.de/salem-al-dawsari/nationalmannschaft/spieler/195332/verein_id/3807,True,ceapi_performance_game,105.0,25.0,184,109,95,0,75,11,0,7,0.55,0.7,2026-05-31,0.6775,2026-06-05T11:41:57
roony_bardghji__swe,Roony Bardghji,SWE,MID,3.0,792331,https://www.transfermarkt.com/roony-bardghji/profil/spieler/792331,https://www.transfermarkt.de/roony-bardghji/nationalmannschaft/spieler/792331/verein_id/3557,True,ceapi_performance_game,3.0,0.0,5,5,1,0,0,1,0,0,0.2,0.2,2026-03-26,0.172,2026-06-05T11:42:14
ronwen_williams__rsa,Ronwen Williams,RSA,GK,3.0,175577,https://www.transfermarkt.com/ronwen-williams/profil/spieler/175577,https://www.transfermarkt.de/ronwen-williams/nationalmannschaft/spieler/175577/verein_id/3806,True,ceapi_performance_game,62.0,0.0,133,78,60,0,55,12,0,7,0.6,0.9,2026-05-29,0.755,2026-06-05T11:42:28
romano_schmid__aut,Romano Schmid,AUT,MID,3.0,346853,https://www.transfermarkt.com/romano-schmid/profil/spieler/346853,https://www.transfermarkt.de/romano-schmid/nationalmannschaft/spieler/346853/verein_id/3383,True,ceapi_performance_game,34.0,3.0,41,38,21,0,3,16,0,0,0.8,0.6,2026-06-01,0.726,2026-06-05T11:42:44
rodrigo_bentancur__uru,Rodrigo Bentancur,URU,MID,3.0,354362,https://www.transfermarkt.com/rodrigo-bentancur/profil/spieler/354362,https://www.transfermarkt.de/rodrigo-bentancur/nationalmannschaft/spieler/354362/verein_id/3449,True,ceapi_performance_game,73.0,3.0,99,75,63,0,24,10,0,10,0.5,0.5,2026-03-31,0.6,2026-06-05T11:42:58
rodrigo_aguirre__uru,Rodrigo Aguirre,URU,FWD,3.0,189410,https://www.transfermarkt.com/rodrigo-aguirre/profil/spieler/189410,https://www.transfermarkt.de/rodrigo-aguirre/nationalmannschaft/spieler/189410/verein_id/3449,True,ceapi_performance_game,10.0,3.0,14,11,7,0,3,7,0,3,0.5,0.5,2026-03-31,0.44,2026-06-05T11:43:12
richie_laryea__can,Richie Laryea,CAN,DEF,3.0,417348,https://www.transfermarkt.com/richie-laryea/profil/spieler/417348,https://www.transfermarkt.de/richie-laryea/nationalmannschaft/spieler/417348/verein_id/3510,True,ceapi_performance_game,75.0,1.0,84,80,63,0,4,16,0,2,0.8,1.0,2026-06-02,0.89,2026-06-05T11:43:30
ricardo_rodr_guez__sui,Ricardo Rodriguez,SUI,DEF,3.0,86784,https://www.transfermarkt.com/ricardo-rodriguez/profil/spieler/86784,https://www.transfermarkt.de/ricardo-rodriguez/nationalmannschaft/spieler/86784/verein_id/3384,True,ceapi_performance_game,137.0,9.0,165,148,131,0,17,17,0,0,0.85,0.8,2026-05-31,0.8675,2026-06-05T11:43:45
rayan_a_t_nouri__alg,Rayan Ait-Nouri,ALG,DEF,3.0,578391,https://www.transfermarkt.com/rayan-ait-nouri/profil/spieler/578391,https://www.transfermarkt.de/rayan-ait-nouri/nationalmannschaft/spieler/578391/verein_id/3614,True,ceapi_performance_game,28.0,0.0,52,31,28,0,21,10,0,10,0.5,0.8,2026-06-03,0.587,2026-06-05T11:43:59
rayan__bra,Rayan,BRA,FWD,3.0,607223,https://www.transfermarkt.com/rayan-cherki/profil/spieler/607223,https://www.transfermarkt.de/rayan-cherki/nationalmannschaft/spieler/607223/verein_id/3377,True,ceapi_performance_game,6.0,2.0,11,7,4,0,4,4,0,4,0.364,0.4,2026-06-04,0.3242,2026-06-05T11:44:14
rani_khedira__tun,Rani Khedira,TUN,MID,3.0,124410,https://www.transfermarkt.com/rani-khedira/profil/spieler/124410,https://www.transfermarkt.de/rani-khedira/nationalmannschaft/spieler/124410/verein_id/3670,True,ceapi_performance_game,3.0,0.0,3,3,3,0,0,3,0,0,1.0,1.0,2026-06-01,0.812,2026-06-05T11:44:28
ramy_bensebaini__alg,Ramy Bensebaini,ALG,DEF,3.0,284732,https://www.transfermarkt.com/ramy-bensebaini/profil/spieler/284732,https://www.transfermarkt.de/ramy-bensebaini/nationalmannschaft/spieler/284732/verein_id/3614,True,ceapi_performance_game,81.0,7.0,140,92,77,0,48,9,0,9,0.45,0.6,2026-06-03,0.5975,2026-06-05T11:44:41
ram_n_sosa__par,Ramon Sosa,PAR,MID,3.0,745191,https://www.transfermarkt.com/ramon-sosa/profil/spieler/745191,https://www.transfermarkt.de/ramon-sosa/nationalmannschaft/spieler/745191/verein_id/3581,True,ceapi_performance_game,28.0,1.0,34,31,13,0,3,6,0,2,0.3,0.3,2026-03-31,0.352,2026-06-05T11:44:56
rami_rabia__egy,Rami Rabia,EGY,DEF,3.0,172623,https://www.transfermarkt.com/ramy-rabia/profil/spieler/172623,https://www.transfermarkt.de/ramy-rabia/nationalmannschaft/spieler/172623/verein_id/3672,True,ceapi_performance_game,44.0,5.0,155,53,41,0,102,11,0,3,0.55,0.5,2026-05-28,0.6035,2026-06-05T11:45:09
quinten_timber__ned,Quinten Timber,NED,MID,3.0,420213,https://www.transfermarkt.com/quinten-timber/profil/spieler/420213,https://www.transfermarkt.de/quinten-timber/nationalmannschaft/spieler/420213/verein_id/3379,True,ceapi_performance_game,11.0,1.0,29,15,4,0,14,4,0,7,0.2,0.2,2026-06-03,0.204,2026-06-05T11:45:23
promise_david__can,Promise David,CAN,FWD,3.0,888785,https://www.transfermarkt.com/promise-david/profil/spieler/888785,https://www.transfermarkt.de/promise-david/nationalmannschaft/spieler/888785/verein_id/3510,True,ceapi_performance_game,9.0,3.0,18,15,2,0,3,2,0,3,0.111,0.0,2026-06-02,0.097,2026-06-05T11:45:37
pierre_kalulu__fra,Pierre Kalulu,FRA,DEF,3.0,585949,https://www.transfermarkt.com/pierre-kalulu/profil/spieler/585949,https://www.transfermarkt.de/pierre-kalulu/nationalmannschaft/spieler/585949/verein_id/3377,True,ceapi_performance_game,3.0,0.0,10,4,2,0,6,2,0,6,0.2,0.2,2026-03-29,0.172,2026-06-05T11:45:53
philipp_lienhart__aut,Philipp Lienhart,AUT,DEF,3.0,225657,https://www.transfermarkt.com/philipp-lienhart/profil/spieler/225657,https://www.transfermarkt.de/philipp-lienhart/nationalmannschaft/spieler/225657/verein_id/3383,True,ceapi_performance_game,41.0,3.0,96,61,37,0,35,17,0,1,0.85,0.8,2026-06-01,0.8315,2026-06-05T11:46:07
petar_sucic__cro,Petar Sucic,CRO,MID,3.0,668207,https://www.transfermarkt.com/petar-sucic/profil/spieler/668207,https://www.transfermarkt.de/petar-sucic/nationalmannschaft/spieler/668207/verein_id/3556,True,ceapi_performance_game,16.0,1.0,19,18,13,0,1,13,0,1,0.684,0.8,2026-06-02,0.6402,2026-06-05T11:46:21
patrick_wimmer__aut,Patrick Wimmer,AUT,MID,3.0,533295,https://www.transfermarkt.com/patrick-wimmer/profil/spieler/533295,https://www.transfermarkt.de/patrick-wimmer/nationalmannschaft/spieler/533295/verein_id/3383,True,ceapi_performance_game,30.0,1.0,43,34,17,0,9,9,0,3,0.45,0.3,2026-06-01,0.4425,2026-06-05T11:46:53
patrick_pentz__aut,Patrick Pentz,AUT,GK,3.0,223972,https://www.transfermarkt.com/patrick-pentz/profil/spieler/223972,https://www.transfermarkt.de/patrick-pentz/nationalmannschaft/spieler/223972/verein_id/3383,True,ceapi_performance_game,18.0,0.0,49,44,17,0,5,9,0,0,0.45,0.3,2026-06-01,0.3945,2026-06-05T11:47:08
patrick_agyemang__usa,Patrick Agyemang,USA,FWD,3.0,1089574,https://www.transfermarkt.com/patrick-agyemang/profil/spieler/1089574,https://www.transfermarkt.de/patrick-agyemang/nationalmannschaft/spieler/1089574/verein_id/3505,True,ceapi_performance_game,14.0,6.0,20,16,9,0,4,9,0,4,0.45,0.2,2026-03-31,0.3535,2026-06-05T11:47:21
pascal_loretz__sui,Pascal Loretz,SUI,GK,3.0,583038,https://www.transfermarkt.com/pascal-loretz/profil/spieler/583038,https://www.transfermarkt.de/pascal-loretz/nationalmannschaft/spieler/583038/verein_id/3384,True,ceapi_performance_game,0.0,0.0,7,5,0,0,2,0,0,2,0.0,0.0,2025-09-08,0.0,2026-06-05T11:47:38
pascal_gross__ger,Pascal Gross,GER,MID,3.0,82873,https://www.transfermarkt.com/pascal-gross/profil/spieler/82873,https://www.transfermarkt.de/pascal-gross/nationalmannschaft/spieler/82873/verein_id/3262,True,ceapi_performance_game,18.0,1.0,34,30,12,0,4,8,0,4,0.4,0.3,2026-05-31,0.367,2026-06-05T11:47:58
pape_cherif_ndiaye__sen,Pape Cherif Ndiaye,SEN,FWD,3.0,480705,https://www.transfermarkt.com/cherif-ndiaye/profil/spieler/480705,https://www.transfermarkt.de/cherif-ndiaye/nationalmannschaft/spieler/480705/verein_id/3499,True,ceapi_performance_game,18.0,4.0,34,28,2,0,6,1,0,4,0.05,0.1,2026-05-31,0.1245,2026-06-05T11:48:15
pape_alassane_gueye__sen,Pape Alassane Gueye,SEN,MID,3.0,485963,https://www.transfermarkt.com/pape-gueye/profil/spieler/485963,https://www.transfermarkt.de/pape-gueye/nationalmannschaft/spieler/485963/verein_id/3499,True,ceapi_performance_game,41.0,5.0,74,48,27,0,26,12,0,5,0.6,0.7,2026-05-31,0.669,2026-06-05T11:48:31
oscar_bobb__nor,Oscar Bobb,NOR,MID,3.0,661207,https://www.transfermarkt.com/oscar-bobb/profil/spieler/661207,https://www.transfermarkt.de/oscar-bobb/nationalmannschaft/spieler/661207/verein_id/3440,True,ceapi_performance_game,19.0,2.0,27,19,13,0,8,7,0,8,0.35,0.6,2026-06-01,0.4185,2026-06-05T11:48:47
orlando_gill__par,Orlando Gill,PAR,GK,3.0,643259,https://www.transfermarkt.com/orlando-gill/profil/spieler/643259,https://www.transfermarkt.de/orlando-gill/nationalmannschaft/spieler/643259/verein_id/3581,True,ceapi_performance_game,5.0,0.0,10,10,5,0,0,5,0,0,0.5,0.5,2026-03-31,0.42,2026-06-05T11:49:03
orkun_k_k__tur,Orkun Kökcü,TUR,MID,3.0,454567,https://www.transfermarkt.com/orkun-kokcu/profil/spieler/454567,https://www.transfermarkt.de/orkun-kokcu/nationalmannschaft/spieler/454567/verein_id/3381,True,ceapi_performance_game,49.0,4.0,72,60,33,0,12,11,0,2,0.55,0.4,2026-06-01,0.5985,2026-06-05T11:49:18
orbel_n_pineda__mex,Orbelin Pineda,MEX,MID,3.0,334042,https://www.transfermarkt.com/orbelin-pineda/profil/spieler/334042,https://www.transfermarkt.de/orbelin-pineda/nationalmannschaft/spieler/334042/verein_id/6303,True,ceapi_performance_game,92.0,12.0,178,123,50,0,55,6,0,3,0.3,0.3,2026-06-05,0.44,2026-06-05T11:49:35
noah_okafor__sui,Noah Okafor,SUI,MID,3.0,346890,https://www.transfermarkt.com/noah-okafor/profil/spieler/346890,https://www.transfermarkt.de/noah-okafor/nationalmannschaft/spieler/346890/verein_id/3384,True,ceapi_performance_game,24.0,2.0,84,33,10,0,51,1,0,15,0.05,0.0,2026-05-31,0.1235,2026-06-05T11:49:51
noa_lang__ned,Noa Lang,NED,FWD,3.0,339332,https://www.transfermarkt.com/noa-lang/profil/spieler/339332,https://www.transfermarkt.de/noa-lang/nationalmannschaft/spieler/339332/verein_id/3379,True,ceapi_performance_game,15.0,3.0,56,30,5,0,26,1,0,7,0.05,0.0,2026-06-03,0.0875,2026-06-05T11:50:05
nikola_vla_i__cro,Nikola Vlasic,CRO,MID,3.0,293200,https://www.transfermarkt.com/nikola-vlasic/profil/spieler/293200,https://www.transfermarkt.de/nikola-vlasic/nationalmannschaft/spieler/293200/verein_id/3556,True,ceapi_performance_game,62.0,10.0,111,75,28,0,36,2,0,11,0.1,0.2,2026-06-02,0.305,2026-06-05T11:50:22
nikola_vasilj__bih,Nikola Vasilj,BIH,GK,3.0,248454,https://www.transfermarkt.com/nikola-vasilj/profil/spieler/248454,https://www.transfermarkt.de/nikola-vasilj/nationalmannschaft/spieler/248454/verein_id/3446,True,ceapi_performance_game,25.0,0.0,53,51,24,0,2,16,0,1,0.8,0.8,2026-05-29,0.74,2026-06-05T11:50:37
nikola_kati__bih,Nikola Katic,BIH,DEF,3.0,422051,https://www.transfermarkt.com/nikola-katic/profil/spieler/422051,https://www.transfermarkt.de/nikola-katic/nationalmannschaft/spieler/422051/verein_id/3446,True,ceapi_performance_game,16.0,1.0,21,18,13,0,3,12,0,3,0.6,0.6,2026-05-29,0.544,2026-06-05T11:50:50
nicolas_de_la_cruz__uru,Nicolas de la Cruz,URU,MID,3.0,397458,https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458,https://www.transfermarkt.de/nicolas-de-la-cruz/nationalmannschaft/spieler/397458/verein_id/3449,True,ceapi_performance_game,34.0,5.0,69,40,23,0,29,0,0,15,0.0,0.0,2026-03-31,0.136,2026-06-05T11:51:05
nico_elvedi__sui,Nico Elvedi,SUI,DEF,3.0,192635,https://www.transfermarkt.com/nico-elvedi/profil/spieler/192635,https://www.transfermarkt.de/nico-elvedi/nationalmannschaft/spieler/192635/verein_id/3384,True,ceapi_performance_game,66.0,3.0,120,104,62,0,16,13,0,5,0.65,1.0,2026-05-31,0.8075,2026-06-05T11:51:20
neil_el_aynaoui__mar,Neil El Aynaoui,MAR,MID,3.0,901019,https://www.transfermarkt.com/neil-el-aynaoui/profil/spieler/901019,https://www.transfermarkt.de/neil-el-aynaoui/nationalmannschaft/spieler/901019/verein_id/3575,True,ceapi_performance_game,15.0,2.0,23,15,15,0,8,12,0,8,0.6,0.8,2026-06-02,0.59,2026-06-05T11:51:35
nayef_aguerd__mar,Nayef Aguerd,MAR,DEF,3.0,361914,https://www.transfermarkt.com/nayef-aguerd/profil/spieler/361914,https://www.transfermarkt.de/nayef-aguerd/nationalmannschaft/spieler/361914/verein_id/3575,True,ceapi_performance_game,64.0,2.0,159,74,62,0,85,8,0,12,0.4,0.6,2026-06-02,0.57,2026-06-05T11:51:48
nathan_saliba__can,Nathan Saliba,CAN,MID,3.0,842420,https://www.transfermarkt.com/nathan-dylan-saliba/profil/spieler/842420,https://www.transfermarkt.de/nathan-dylan-saliba/nationalmannschaft/spieler/842420/verein_id/3510,True,ceapi_performance_game,14.0,2.0,23,18,7,0,5,7,0,5,0.35,0.4,2026-06-02,0.3485,2026-06-05T11:52:02
n_golo_kant__fra,N'Golo Kante,FRA,MID,3.0,225083,https://www.transfermarkt.com/ngolo-kante/profil/spieler/225083,https://www.transfermarkt.de/ngolo-kante/nationalmannschaft/spieler/225083/verein_id/3377,True,ceapi_performance_game,68.0,2.0,135,82,59,0,53,6,0,10,0.3,0.2,2026-06-04,0.415,2026-06-05T11:52:15
munir_el_kajoui__mar,Munir El Kajoui,MAR,GK,3.0,97925,https://www.transfermarkt.com/munir-el-kajoui/profil/spieler/97925,https://www.transfermarkt.de/munir-el-kajoui/nationalmannschaft/spieler/97925/verein_id/3575,True,ceapi_performance_game,52.0,0.0,177,125,49,0,52,2,0,8,0.1,0.2,2026-06-02,0.305,2026-06-05T11:52:29
muhammed_sengezer__tur,Muhammed Sengezer,TUR,GK,3.0,330871,https://www.transfermarkt.com/muhammed-sengezer/profil/spieler/330871,https://www.transfermarkt.de/muhammed-sengezer/nationalmannschaft/spieler/330871/verein_id/3381,True,ceapi_performance_game,1.0,0.0,12,10,0,0,2,0,0,2,0.0,0.0,2026-06-01,0.004,2026-06-05T11:52:43
moussa_niakhate__sen,Moussa Niakhate,SEN,DEF,3.0,291200,https://www.transfermarkt.com/moussa-niakhate/profil/spieler/291200,https://www.transfermarkt.de/moussa-niakhate/nationalmannschaft/spieler/291200/verein_id/3499,True,ceapi_performance_game,30.0,0.0,61,38,28,0,23,11,0,6,0.55,0.7,2026-05-31,0.5975,2026-06-05T11:52:56
mousa_tamari__jor,Mousa Tamari,JOR,MID,3.0,551505,https://www.transfermarkt.com/mousa-tamari/profil/spieler/551505,https://www.transfermarkt.de/mousa-tamari/nationalmannschaft/spieler/551505/verein_id/15737,True,ceapi_performance_game,76.0,23.0,126,80,63,0,46,11,0,6,0.55,0.3,2026-05-31,0.5775,2026-06-05T11:53:10
mory_diaw__sen,Mory Diaw,SEN,GK,3.0,164904,https://www.transfermarkt.com/mory-diaw/profil/spieler/164904,https://www.transfermarkt.de/mory-diaw/nationalmannschaft/spieler/164904/verein_id/3499,True,ceapi_performance_game,5.0,0.0,61,41,5,0,20,3,0,4,0.15,0.2,2026-05-31,0.1525,2026-06-05T11:53:23
montassar_talbi__tun,Montassar Talbi,TUN,DEF,3.0,496706,https://www.transfermarkt.com/montassar-talbi/profil/spieler/496706,https://www.transfermarkt.de/montassar-talbi/nationalmannschaft/spieler/496706/verein_id/3670,True,ceapi_performance_game,63.0,4.0,86,72,60,0,14,13,0,7,0.65,0.6,2026-06-01,0.7075,2026-06-05T11:53:37
mois_s_caicedo__ecu,Moises Caicedo,ECU,MID,3.0,687626,https://www.transfermarkt.com/moises-caicedo/profil/spieler/687626,https://www.transfermarkt.de/moises-caicedo/nationalmannschaft/spieler/687626/verein_id/5750,True,ceapi_performance_game,60.0,3.0,73,61,58,0,12,15,0,5,0.75,0.6,2026-05-31,0.7625,2026-06-05T11:53:52
mohanad_ali__irq,Mohanad Ali,IRQ,FWD,3.0,589646,https://www.transfermarkt.com/mohanad-ali/profil/spieler/589646,https://www.transfermarkt.de/mohanad-ali/nationalmannschaft/spieler/589646/verein_id/3560,True,ceapi_performance_game,69.0,26.0,113,78,38,0,35,9,0,0,0.45,0.6,2026-06-04,0.5975,2026-06-05T11:54:06
mohammad_mohebi__irn,Mohammad Mohebi,IRN,FWD,3.0,603149,https://www.transfermarkt.com/mohammad-mohebi/profil/spieler/603149,https://www.transfermarkt.de/mohammad-mohebi/nationalmannschaft/spieler/603149/verein_id/3582,True,ceapi_performance_game,35.0,13.0,71,36,28,0,35,13,0,6,0.65,0.8,2026-06-04,0.6975,2026-06-05T11:54:20
mohamed_toure__aus,Mohamed Toure,AUS,FWD,3.0,742770,https://www.transfermarkt.com/mohamed-toure/profil/spieler/742770,https://www.transfermarkt.de/mohamed-toure/nationalmannschaft/spieler/742770/verein_id/3433,True,ceapi_performance_game,9.0,2.0,33,10,5,0,23,5,0,12,0.25,0.5,2026-05-31,0.2985,2026-06-05T11:54:33
mohamed_kone__civ,Mohamed Kone,CIV,GK,3.0,911985,https://www.transfermarkt.com/mohamed-kone/profil/spieler/911985,https://www.transfermarkt.de/mohamed-kone/nationalmannschaft/spieler/911985/verein_id/3591,True,ceapi_performance_game,0.0,0.0,34,32,0,0,2,0,0,2,0.0,0.0,2026-06-04,0.0,2026-06-05T11:54:46
mohamed_kanno__ksa,Mohamed Kanno,KSA,MID,3.0,308120,https://www.transfermarkt.com/mohamed-kanno/profil/spieler/308120,https://www.transfermarkt.de/mohamed-kanno/nationalmannschaft/spieler/308120/verein_id/3807,True,ceapi_performance_game,73.0,8.0,123,81,57,0,42,11,0,7,0.55,0.8,2026-05-31,0.7025,2026-06-05T11:55:00
meschak_elia__cod,Meschack Elia,COD,MID,3.0,423678,https://www.transfermarkt.com/meschack-elia/profil/spieler/423678,https://www.transfermarkt.de/meschack-elia/nationalmannschaft/spieler/423678/verein_id/3854,True,ceapi_performance_game,65.0,12.0,121,69,37,0,52,8,0,6,0.4,0.5,2026-06-03,0.545,2026-06-05T11:55:17
mert_m_ld_r__tur,Mert Müldür,TUR,DEF,3.0,353922,https://www.transfermarkt.com/mert-muldur/profil/spieler/353922,https://www.transfermarkt.de/mert-muldur/nationalmannschaft/spieler/353922/verein_id/3381,True,ceapi_performance_game,44.0,3.0,88,60,34,0,28,13,0,0,0.65,0.6,2026-06-01,0.6835,2026-06-05T11:55:30
merih_demiral__tur,Merih Demiral,TUR,DEF,3.0,340879,https://www.transfermarkt.com/merih-demiral/profil/spieler/340879,https://www.transfermarkt.de/merih-demiral/nationalmannschaft/spieler/340879/verein_id/3381,True,ceapi_performance_game,62.0,6.0,85,68,52,0,17,13,0,6,0.65,0.7,2026-06-01,0.7325,2026-06-05T11:55:44
mehdi_ghayedi__irn,Mehdi Ghayedi,IRN,MID,3.0,478192,https://www.transfermarkt.com/mehdi-ghayedi/profil/spieler/478192,https://www.transfermarkt.de/mehdi-ghayedi/nationalmannschaft/spieler/478192/verein_id/3582,True,ceapi_performance_game,28.0,8.0,68,35,14,0,33,5,0,11,0.25,0.1,2026-06-04,0.2745,2026-06-05T11:55:59
maxime_cr_peau__can,Maxime Crepeau,CAN,GK,3.0,189014,https://www.transfermarkt.com/maxime-crepeau/profil/spieler/189014,https://www.transfermarkt.de/maxime-crepeau/nationalmannschaft/spieler/189014/verein_id/3510,True,ceapi_performance_game,31.0,0.0,117,80,30,0,37,7,0,3,0.35,0.5,2026-06-02,0.4415,2026-06-05T11:56:13
