player_id,player_name,team_id,position_model,tm_competition_rows,tm_competition_starts,tm_weighted_start_signal_sum,tm_recency_competition_weighted_start_signal_sum,tm_competition_weight_sum,tm_weighted_competitive_start_score,tm_recency_weighted_competitive_start_score
patrik_schick__cze,Patrik Schick,CZE,FWD,114,43,0.1696,0.1696,0.45,0.3769,0.3769
pau_cubars__esp,Pau Cubarsi,ESP,DEF,31,7,0.1017,0.1017,0.45,0.226,0.226
paul_izzo__aus,Paul Izzo,AUS,GK,21,4,0.0855,0.0855,0.45,0.19,0.19
paul_okon_engstler__aus,Paul Okon-Engstler,AUS,MID,5,1,0.09,0.09,0.45,0.2,0.2
pavel_sulc__cze,Pavel Sulc,CZE,MID,27,18,0.3002,0.3002,0.45,0.6671,0.6671
payam_niazmand__irn,Payam Niazmand,IRN,GK,81,12,0.0666,0.0666,0.45,0.148,0.148
pedri__esp,Pedri,ESP,MID,72,31,0.194,0.194,0.45,0.4311,0.4311
pedro_neto__por,Pedro Neto,POR,FWD,71,15,0.0949,0.0949,0.45,0.2109,0.2109
pedro_porro__esp,Pedro Porro,ESP,DEF,72,15,0.0936,0.0936,0.45,0.208,0.208
pedro_vite__ecu,Pedro Vite,ECU,MID,36,14,0.175,0.175,0.45,0.3889,0.3889
pervis_estupi_n__ecu,Pervis Estupinan,ECU,DEF,76,52,0.3078,0.3078,0.45,0.684,0.684
petar_musa__cro,Petar Musa,CRO,FWD,36,4,0.05,0.05,0.45,0.1111,0.1111
petar_sucic__cro,Petar Sucic,CRO,MID,19,13,0.3078,0.3078,0.45,0.684,0.684
peter_gwargis__irq,Peter Gwargis,IRQ,MID,19,1,0.0238,0.0238,0.45,0.0529,0.0529
philipp_lienhart__aut,Philipp Lienhart,AUT,DEF,96,37,0.1733,0.1733,0.45,0.3851,0.3851
phillipp_mwene__aut,Phillipp Mwene,AUT,DEF,54,26,0.2164,0.2164,0.45,0.4809,0.4809
piero_hincapi__ecu,Piero Hincapie,ECU,DEF,67,51,0.3425,0.3425,0.45,0.7611,0.7611
pierre_kalulu__fra,Pierre Kalulu,FRA,DEF,10,2,0.09,0.09,0.45,0.2,0.2
prince_adu__gha,Prince Adu,GHA,FWD,6,4,0.3002,0.3002,0.45,0.6671,0.6671
promise_david__can,Promise David,CAN,FWD,18,2,0.05,0.05,0.45,0.1111,0.1111
quinten_timber__ned,Quinten Timber,NED,MID,29,4,0.0621,0.0621,0.45,0.138,0.138
r_ben_dias__por,Ruben Dias,POR,DEF,99,72,0.3272,0.3272,0.45,0.7271,0.7271
r_ben_neves__por,Ruben Neves,POR,MID,135,35,0.1166,0.1166,0.45,0.2591,0.2591
ra_l_jim_nez__mex,Raul Jimenez,MEX,FWD,243,86,0.1593,0.1593,0.45,0.354,0.354
raed_chikhaoui__tun,Raed Chikhaoui,TUN,DEF,3,0,0.0,0.0,0.45,0.0,0.0
rafael_le_o__por,Rafael Leão,POR,FWD,56,23,0.185,0.185,0.45,0.4111,0.4111
rafael_santos_borre__col,Rafael Santos Borre,COL,FWD,81,25,0.139,0.139,0.45,0.3089,0.3089
rafik_belghali__alg,Rafik Belghali,ALG,DEF,16,8,0.225,0.225,0.45,0.5,0.5
ralph_priso__can,Ralph Priso,CAN,DEF,4,2,0.225,0.225,0.45,0.5,0.5
ram_n_sosa__par,Ramon Sosa,PAR,MID,34,13,0.1719,0.1719,0.45,0.382,0.382
rami_rabia__egy,Rami Rabia,EGY,DEF,155,41,0.1192,0.1192,0.45,0.2649,0.2649
ramin_rezaeian__irn,Ramin Rezaeian,IRN,DEF,130,55,0.1904,0.1904,0.45,0.4231,0.4231
ramiz_zerrouki__alg,Ramiz Zerrouki,ALG,MID,89,39,0.1971,0.1971,0.45,0.438,0.438
ramy_bensebaini__alg,Ramy Bensebaini,ALG,DEF,140,77,0.2475,0.2475,0.45,0.55,0.55
randal_kolo_muani__fra,Randal Kolo Muani,FRA,FWD,47,19,0.1818,0.1818,0.45,0.404,0.404
rani_khedira__tun,Rani Khedira,TUN,MID,3,3,0.45,0.45,0.45,1.0,1.0
raphinha__bra,Raphinha,BRA,FWD,54,33,0.275,0.275,0.45,0.6111,0.6111
raul_florucz__aut,Raul Florucz,AUT,FWD,9,0,0.0,0.0,0.45,0.0,0.0
raul_rangel__mex,Raul Rangel,MEX,GK,34,14,0.1854,0.1854,0.45,0.412,0.412
rayan__bra,Rayan,BRA,FWD,11,4,0.1638,0.1638,0.45,0.364,0.364
rayan_a_t_nouri__alg,Rayan Ait-Nouri,ALG,DEF,52,28,0.2421,0.2421,0.45,0.538,0.538
rayan_cherki__fra,Rayan Cherki,FRA,FWD,11,4,0.1638,0.1638,0.45,0.364,0.364
rayan_elloumi__tun,Rayan Elloumi,TUN,FWD,3,1,0.1498,0.1498,0.45,0.3329,0.3329
rebin_sulaka__irq,Rebin Sulaka,IRQ,DEF,142,47,0.149,0.149,0.45,0.3311,0.3311
reece_james__eng,Reece James,ENG,DEF,77,15,0.0878,0.0878,0.45,0.1951,0.1951
relebohile_mofokeng__rsa,Relebohile Mofokeng,RSA,FWD,28,4,0.0643,0.0643,0.45,0.1429,0.1429
remo_freuler__sui,Remo Freuler,SUI,MID,110,74,0.3028,0.3028,0.45,0.6729,0.6729
renato_veiga__por,Renato Veiga,POR,DEF,18,7,0.175,0.175,0.45,0.3889,0.3889
ricardo_ad__hai,Ricardo Ade,HAI,DEF,81,57,0.3168,0.3168,0.45,0.704,0.704
ricardo_goss__rsa,Ricardo Goss,RSA,GK,69,4,0.0261,0.0261,0.45,0.058,0.058
ricardo_pepi__usa,Ricardo Pepi,USA,FWD,78,17,0.0981,0.0981,0.45,0.218,0.218
ricardo_rodr_guez__sui,Ricardo Rodriguez,SUI,DEF,165,131,0.3573,0.3573,0.45,0.794,0.794
ricardo_velho__por,Ricardo Velho,POR,GK,4,0,0.0,0.0,0.45,0.0,0.0
richard_ledezma__mex,Richard Ledezma,MEX,DEF,4,2,0.225,0.225,0.45,0.5,0.5
richard_r_os__col,Richard Rios,COL,MID,36,23,0.2876,0.2876,0.45,0.6391,0.6391
richie_laryea__can,Richie Laryea,CAN,DEF,84,63,0.3375,0.3375,0.45,0.75,0.75
riechedly_bazoer__cuw,Riechedly Bazoer,CUW,DEF,9,4,0.1998,0.1998,0.45,0.444,0.444
riley_mcgree__aus,Riley McGree,AUS,MID,61,19,0.14,0.14,0.45,0.3111,0.3111
ritsu_doan__jpn,Ritsu Doan,JPN,MID,104,43,0.1858,0.1858,0.45,0.4129,0.4129
riyad_mahrez__alg,Riyad Mahrez,ALG,FWD,163,98,0.2705,0.2705,0.45,0.6011,0.6011
rjan_nyland__nor,Ørjan Nyland,NOR,GK,126,69,0.2466,0.2466,0.45,0.548,0.548
roberto_alvarado__mex,Roberto Alvarado,MEX,MID,129,41,0.1431,0.1431,0.45,0.318,0.318
roberto_lopes__cpv,Roberto Lopes,CPV,DEF,66,44,0.3002,0.3002,0.45,0.6671,0.6671
robin_hranac__cze,Robin Hranac,CZE,DEF,27,13,0.2164,0.2164,0.45,0.4809,0.4809
robin_koch__ger,Robin Koch,GER,DEF,74,10,0.0608,0.0608,0.45,0.1351,0.1351
robin_le_normand__esp,Robin Le Normand,ESP,DEF,33,25,0.3411,0.3411,0.45,0.758,0.758
robin_olsen__swe,Robin Olsen,SWE,GK,132,78,0.266,0.266,0.45,0.5911,0.5911
robin_risser__fra,Robin Risser,FRA,GK,1,0,0.0,0.0,0.45,0.0,0.0
robin_roefs__ned,Robin Roefs,NED,GK,7,0,0.0,0.0,0.45,0.0,0.0
rocky_bushiri__cod,Rocky Bushiri,COD,DEF,44,7,0.0716,0.0716,0.45,0.1591,0.1591
roderick_miller__pan,Roderick Miller,PAN,DEF,221,40,0.0814,0.0814,0.45,0.1809,0.1809
rodri_hernandez__esp,Rodri Hernandez,ESP,MID,104,44,0.1904,0.1904,0.45,0.4231,0.4231
rodrigo_aguirre__uru,Rodrigo Aguirre,URU,FWD,14,7,0.225,0.225,0.45,0.5,0.5
rodrigo_bentancur__uru,Rodrigo Bentancur,URU,MID,99,63,0.2862,0.2862,0.45,0.636,0.636
rodrigo_de_paul__arg,Rodrigo de Paul,ARG,MID,93,74,0.3582,0.3582,0.45,0.796,0.796
roger_ibanez__bra,Roger Ibanez,BRA,DEF,43,2,0.0212,0.0212,0.45,0.0471,0.0471
romano_schmid__aut,Romano Schmid,AUT,MID,41,21,0.2304,0.2304,0.45,0.512,0.512
romelu_lukaku__bel,Romelu Lukaku,BEL,FWD,188,97,0.2322,0.2322,0.45,0.516,0.516
ronald_ara_jo__uru,Ronald Araujo,URU,DEF,69,25,0.1629,0.1629,0.45,0.362,0.362
ronaldo_mart_nez__par,Ronaldo Martinez,PAR,FWD,6,3,0.225,0.225,0.45,0.5,0.5
ronwen_williams__rsa,Ronwen Williams,RSA,GK,133,60,0.203,0.203,0.45,0.4511,0.4511
roony_bardghji__swe,Roony Bardghji,SWE,MID,5,1,0.09,0.09,0.45,0.2,0.2
roshon_van_eijma__cuw,Roshon van Eijma,CUW,DEF,53,22,0.1868,0.1868,0.45,0.4151,0.4151
ross_stewart__sco,Ross Stewart,SCO,FWD,44,0,0.0,0.0,0.45,0.0,0.0
ruben_providence__hai,Ruben Providence,HAI,FWD,15,8,0.2398,0.2398,0.45,0.5329,0.5329
ruben_vargas__sui,Ruben Vargas,SUI,FWD,81,45,0.2502,0.2502,0.45,0.556,0.556
rui_silva__por,Rui Silva,POR,GK,76,2,0.0117,0.0117,0.45,0.026,0.026
rustam_ashurmatov__uzb,Rustam Ashurmatov,UZB,DEF,103,43,0.1876,0.1876,0.45,0.4169,0.4169
ryan_christie__sco,Ryan Christie,SCO,MID,90,45,0.225,0.225,0.45,0.5,0.5
ryan_gravenberch__ned,Ryan Gravenberch,NED,MID,70,15,0.0963,0.0963,0.45,0.214,0.214
ryan_thomas__nzl,Ryan Thomas,NZL,MID,82,23,0.126,0.126,0.45,0.28,0.28
sabri_ben_hessen__tun,Sabri Ben Hessen,TUN,GK,16,1,0.0279,0.0279,0.45,0.062,0.062
sadio_man__sen,Sadio Mane,SEN,FWD,165,116,0.3163,0.3163,0.45,0.7029,0.7029
saleem_obaid__jor,Saleem Obaid,JOR,DEF,93,6,0.0292,0.0292,0.45,0.0649,0.0649
salem_al_dawsari__ksa,Salem Al-Dawsari,KSA,MID,184,95,0.2322,0.2322,0.45,0.516,0.516
salih_ozcan__tur,Salih Özcan,TUR,MID,47,15,0.1436,0.1436,0.45,0.3191,0.3191
saman_ghoddos__irn,Saman Ghoddos,IRN,MID,99,44,0.1998,0.1998,0.45,0.444,0.444
samed_ba_dar__bih,Samed Bazdar,BIH,FWD,15,4,0.1202,0.1202,0.45,0.2671,0.2671
samet_akaydin__tur,Samet Akaydin,TUR,DEF,40,14,0.1575,0.1575,0.45,0.35,0.35
samu_costa__por,Samu Costa,POR,MID,16,2,0.0562,0.0562,0.45,0.1249,0.1249
samuel_aghehowa__esp,Samuel Aghehowa,ESP,FWD,12,1,0.0374,0.0374,0.45,0.0831,0.0831
samuel_moutoussamy__cod,Samuel Moutoussamy,COD,MID,82,52,0.2853,0.2853,0.45,0.634,0.634
samukele_kabini__rsa,Samukele Kabini,RSA,DEF,18,5,0.1251,0.1251,0.45,0.278,0.278
sander_berge__nor,Sander Berge,NOR,MID,91,57,0.2817,0.2817,0.45,0.626,0.626
sander_tangvik__nor,Sander Tangvik,NOR,GK,3,0,0.0,0.0,0.45,0.0,0.0
santiago_arias__col,Santiago Arias,COL,DEF,151,55,0.1638,0.1638,0.45,0.364,0.364
santiago_bueno__uru,Santiago Bueno,URU,DEF,38,6,0.0711,0.0711,0.45,0.158,0.158
santiago_mele__uru,Santiago Mele,URU,GK,38,7,0.0828,0.0828,0.45,0.184,0.184
sarpreet_singh__nzl,Sarpreet Singh,NZL,MID,53,24,0.2038,0.2038,0.45,0.4529,0.4529
saud_abdulhamid__ksa,Saud Abdulhamid,KSA,DEF,94,36,0.1724,0.1724,0.45,0.3831,0.3831
scott_mckenna__sco,Scott McKenna,SCO,DEF,89,34,0.1719,0.1719,0.45,0.382,0.382
scott_mctominay__sco,Scott McTominay,SCO,MID,89,60,0.3033,0.3033,0.45,0.674,0.674
sead_kolasinac__bih,Sead Kolasinac,BIH,DEF,120,59,0.2214,0.2214,0.45,0.492,0.492
sebastian_berhalter__usa,Sebastian Berhalter,USA,MID,17,10,0.2646,0.2646,0.45,0.588,0.588
sebastian_tounekti__tun,Sebastian Tounekti,TUN,MID,81,3,0.0166,0.0166,0.45,0.0369,0.0369
seko_fofana__civ,Seko Fofana,CIV,MID,101,26,0.1156,0.1156,0.45,0.2569,0.2569
senne_lammens__bel,Senne Lammens,BEL,GK,13,2,0.0693,0.0693,0.45,0.154,0.154
seol_young_woo__kor,Young-woo Seol,KOR,DEF,43,30,0.3141,0.3141,0.45,0.698,0.698
serge_gnabry__ger,Serge Gnabry,GER,FWD,114,48,0.1894,0.1894,0.45,0.4209,0.4209
sergino_dest__usa,Sergino Dest,USA,DEF,101,36,0.1602,0.1602,0.45,0.356,0.356
sergio_rochet__uru,Sergio Rochet,URU,GK,65,35,0.2421,0.2421,0.45,0.538,0.538
shahriar_moghanlou__irn,Shahriar Moghanlou,IRN,FWD,43,6,0.063,0.063,0.45,0.14,0.14
shehab_ellethy__qat,Shehab Ellethy,QAT,GK,28,1,0.0162,0.0162,0.45,0.036,0.036
sherel_floranus__cuw,Sherel Floranus,CUW,DEF,32,26,0.3654,0.3654,0.45,0.812,0.812
sherzod_nasrullayev__uzb,Sherzod Nasrullaev,UZB,DEF,53,30,0.2547,0.2547,0.45,0.566,0.566
shogo_taniguchi__jpn,Shogo Taniguchi,JPN,DEF,147,30,0.0918,0.0918,0.45,0.204,0.204
shurandy_sambo__cuw,Shurandy Sambo,CUW,DEF,9,7,0.3501,0.3501,0.45,0.778,0.778
sidny_lopes_cabral__cpv,Sidny Lopes Cabral,CPV,DEF,33,5,0.0684,0.0684,0.45,0.152,0.152
silvan_widmer__sui,Silvan Widmer,SUI,DEF,136,44,0.1458,0.1458,0.45,0.324,0.324
simon_adingra__civ,Simon Adingra,CIV,FWD,43,16,0.1674,0.1674,0.45,0.372,0.372
simon_banza__cod,Simon Banza,COD,FWD,43,8,0.0837,0.0837,0.45,0.186,0.186
sipho_chaine__rsa,Sipho Chaine,RSA,GK,26,2,0.0346,0.0346,0.45,0.0769,0.0769
sofyan_amrabat__mar,Sofyan Amrabat,MAR,MID,148,62,0.1886,0.1886,0.45,0.4191,0.4191
sohaib_nair__alg,Sohaib Nair,ALG,DEF,4,0,0.0,0.0,0.45,0.0,0.0
son_heung_min__kor,Heung-Min Son,KOR,FWD,213,121,0.2556,0.2556,0.45,0.568,0.568
sondre_langas__nor,Sondre Langås,NOR,DEF,19,0,0.0,0.0,0.45,0.0,0.0
sontje_hansen__cuw,Sontje Hansen,CUW,FWD,7,4,0.257,0.257,0.45,0.5711,0.5711
souffian_el_karouani__mar,Souffian El Karouani,MAR,DEF,86,3,0.0158,0.0158,0.45,0.0351,0.0351
stefan_de_vrij__ned,Stefan de Vrij,NED,DEF,161,68,0.1899,0.1899,0.45,0.422,0.422
stefan_posch__aut,Stefan Posch,AUT,DEF,81,36,0.1998,0.1998,0.45,0.444,0.444
stepan_chaloupek__cze,Stepan Chaloupek,CZE,DEF,6,4,0.3002,0.3002,0.45,0.6671,0.6671
steve_kapuadi__cod,Steve Kapuadi,COD,DEF,20,2,0.045,0.045,0.45,0.1,0.1
steven_moreira__cpv,Steven Moreira,CPV,DEF,33,17,0.2318,0.2318,0.45,0.5151,0.5151
stjepan_radeljic__bih,Stjepan Radeljic,BIH,DEF,21,5,0.1071,0.1071,0.45,0.238,0.238
stopira__cpv,Stopira,CPV,DEF,136,52,0.1719,0.1719,0.45,0.382,0.382
sultan_al_brake__qat,Sultan Al-Brake,QAT,DEF,126,8,0.0284,0.0284,0.45,0.0631,0.0631
tae_hyeon_kim__kor,Tae-Hyeon Kim,KOR,DEF,13,5,0.1733,0.1733,0.45,0.3851,0.3851
tae_seok_lee__kor,Tae-Seok Lee,KOR,DEF,19,11,0.2606,0.2606,0.45,0.5791,0.5791
taha_abdi_ali__swe,Taha Abdi Ali,SWE,MID,25,1,0.018,0.018,0.45,0.04,0.04
tahith_chong__cuw,Tahith Chong,CUW,MID,9,3,0.1498,0.1498,0.45,0.3329,0.3329
tajon_buchanan__can,Tajon Buchanan,CAN,MID,75,44,0.2642,0.2642,0.45,0.5871,0.5871
takefusa_kubo__jpn,Takefusa Kubo,JPN,MID,89,31,0.1566,0.1566,0.45,0.348,0.348
takehiro_tomiyasu__jpn,Takehiro Tomiyasu,JPN,DEF,104,38,0.1642,0.1642,0.45,0.3649,0.3649
takumi_minamino__jpn,Takumi Minamino,JPN,MID,137,53,0.1742,0.1742,0.45,0.3871,0.3871
tani_oluwaseyi__can,Tani Oluwaseyi,CAN,FWD,31,12,0.1742,0.1742,0.45,0.3871,0.3871
tanner_tessmann__usa,Tanner Tessmann,USA,MID,90,6,0.0302,0.0302,0.45,0.0671,0.0671
tarek_alaa__egy,Tarek Alaa,EGY,DEF,8,2,0.1125,0.1125,0.45,0.25,0.25
tarek_salman__qat,Tarek Salman,QAT,DEF,129,77,0.2686,0.2686,0.45,0.5969,0.5969
tarik_muharemovic__bih,Tarik Muharemovic,BIH,DEF,21,9,0.193,0.193,0.45,0.4289,0.4289
teboho_mokoena__rsa,Teboho Mokoena,RSA,MID,82,47,0.2578,0.2578,0.45,0.5729,0.5729
telmo_arcanjo__cpv,Telmo Arcanjo,CPV,MID,57,9,0.0711,0.0711,0.45,0.158,0.158
teun_koopmeiners__ned,Teun Koopmeiners,NED,MID,74,12,0.0729,0.0729,0.45,0.162,0.162
thabang_matuludi__rsa,Thabang Matuludi,RSA,DEF,10,1,0.045,0.045,0.45,0.1,0.1
thalente_mbatha__rsa,Thalente Mbatha,RSA,MID,26,6,0.104,0.104,0.45,0.2311,0.2311
thapelo_maseko__rsa,Thapelo Maseko,RSA,FWD,38,1,0.0117,0.0117,0.45,0.026,0.026
thapelo_morena__rsa,Thapelo Morena,RSA,FWD,110,24,0.0981,0.0981,0.45,0.218,0.218
thelo_aasgaard__nor,Thelo Aasgaard,NOR,MID,13,2,0.0693,0.0693,0.45,0.154,0.154
themba_zwane__rsa,Themba Zwane,RSA,MID,126,45,0.1606,0.1606,0.45,0.3569,0.3569
theo_bongonda__cod,Theo Bongonda,COD,MID,60,27,0.2025,0.2025,0.45,0.45,0.45
theo_hern_ndez__fra,Theo Hernandez,FRA,DEF,61,42,0.31,0.31,0.45,0.6889,0.6889
thiago_almada__arg,Thiago Almada,ARG,MID,48,9,0.0846,0.0846,0.45,0.188,0.188
thibaut_courtois__bel,Thibaut Courtois,BEL,GK,176,108,0.2763,0.2763,0.45,0.614,0.614
thomas_meunier__bel,Thomas Meunier,BEL,DEF,151,64,0.1908,0.1908,0.45,0.424,0.424
thomas_partey__gha,Thomas Partey,GHA,MID,102,55,0.2426,0.2426,0.45,0.5391,0.5391
tijjani_reijnders__ned,Tijjani Reijnders,NED,MID,35,26,0.3344,0.3344,0.45,0.7431,0.7431
tim_payne__nzl,Tim Payne,NZL,DEF,101,37,0.1647,0.1647,0.45,0.366,0.366
tim_ream__usa,Tim Ream,USA,DEF,252,70,0.1251,0.1251,0.45,0.278,0.278
timothy_castagne__bel,Timothy Castagne,BEL,DEF,90,54,0.27,0.27,0.45,0.6,0.6
timothy_fayulu__cod,Timothy Fayulu,COD,GK,33,2,0.0274,0.0274,0.45,0.0609,0.0609
timothy_weah__usa,Timothy Weah,USA,FWD,123,43,0.1575,0.1575,0.45,0.35,0.35
tom_s_ara_jo__por,Tomas Araujo,POR,DEF,14,2,0.0643,0.0643,0.45,0.1429,0.1429
tomas_chory__cze,Tomas Chory,CZE,FWD,29,11,0.1706,0.1706,0.45,0.3791,0.3791
tomas_holes__cze,Tomas Holes,CZE,DEF,71,34,0.2156,0.2156,0.45,0.4791,0.4791
tomas_soucek__cze,Tomas Soucek,CZE,MID,103,83,0.3627,0.3627,0.45,0.806,0.806
tommy_smith__nzl,Tommy Smith,NZL,DEF,3,1,0.1498,0.1498,0.45,0.3329,0.3329
tomoki_hayakawa__jpn,Tomoki Hayakawa,JPN,GK,12,3,0.1125,0.1125,0.45,0.25,0.25
toni_fruk__cro,Toni Fruk,CRO,MID,13,2,0.0693,0.0693,0.45,0.154,0.154
torbjorn_heggem__nor,Torbjørn Heggem,NOR,DEF,17,10,0.2646,0.2646,0.45,0.588,0.588
trent_alexander_arnold__eng,Trent Alexander-Arnold,ENG,DEF,95,26,0.1233,0.1233,0.45,0.274,0.274
trevor_doornbusch__cuw,Trevor Doornbusch,CUW,GK,32,6,0.0846,0.0846,0.45,0.188,0.188
tshepang_moremi__rsa,Tshepang Moremi,RSA,FWD,18,7,0.175,0.175,0.45,0.3889,0.3889
tsuyoshi_watanabe__jpn,Tsuyoshi Watanabe,JPN,DEF,79,8,0.0455,0.0455,0.45,0.1011,0.1011
tyler_adams__usa,Tyler Adams,USA,MID,125,46,0.1656,0.1656,0.45,0.368,0.368
tyler_bindon__nzl,Tyler Bindon,NZL,DEF,29,19,0.2948,0.2948,0.45,0.6551,0.6551
tyrese_noslin__cuw,Tyrese Noslin,CUW,MID,9,0,0.0,0.0,0.45,0.0,0.0
tyrick_bodak__cuw,Tyrick Bodak,CUW,GK,45,4,0.04,0.04,0.45,0.0889,0.0889
ugurcan_cakir__tur,Ugurcan Cakir,TUR,GK,84,38,0.2034,0.2034,0.45,0.452,0.452
umar_eshmurodov__uzb,Umar Eshmurodov,UZB,DEF,68,36,0.238,0.238,0.45,0.5289,0.5289
umarali_rakhmonaliyev__uzb,Umarali Rakhmonaliyev,UZB,MID,3,0,0.0,0.0,0.45,0.0,0.0
unai_sim_n__esp,Unai Simon,ESP,GK,80,57,0.3204,0.3204,0.45,0.712,0.712
utkir_yusupov__uzb,Utkir Yusupov,UZB,GK,88,44,0.225,0.225,0.45,0.5,0.5
valentino_livramento__eng,Valentino Livramento,ENG,DEF,18,3,0.0752,0.0752,0.45,0.1671,0.1671
victor_lindel_f__swe,Victor Lindelöf,SWE,DEF,126,73,0.2606,0.2606,0.45,0.5791,0.5791
victor_munoz__esp,Victor Munoz,ESP,FWD,4,0,0.0,0.0,0.45,0.0,0.0
viktor_gyokeres__swe,Viktor Gyökeres,SWE,FWD,85,24,0.1269,0.1269,0.45,0.282,0.282
viktor_johansson__swe,Viktor Johansson,SWE,GK,35,11,0.1413,0.1413,0.45,0.314,0.314
vinicius_j_nior__bra,Vinicius Junior,BRA,FWD,75,38,0.2282,0.2282,0.45,0.5071,0.5071
virgil_van_dijk__ned,Virgil van Dijk,NED,DEF,133,90,0.3047,0.3047,0.45,0.6771,0.6771
vitinha__por,Vitinha,POR,MID,52,23,0.1989,0.1989,0.45,0.442,0.442
vladimir_coufal__cze,Vladimir Coufal,CZE,DEF,94,62,0.297,0.297,0.45,0.66,0.66
vladimir_darida__cze,Vladimir Darida,CZE,MID,155,65,0.1886,0.1886,0.45,0.4191,0.4191
vozinha__cpv,Vozinha,CPV,GK,115,87,0.3406,0.3406,0.45,0.7569,0.7569
wagner_pina__cpv,Wagner Pina,CPV,DEF,23,9,0.176,0.176,0.45,0.3911,0.3911
waldemar_anton__ger,Waldemar Anton,GER,DEF,28,4,0.0643,0.0643,0.45,0.1429,0.1429
walter_benitez__arg,Walter Benitez,ARG,GK,33,1,0.0135,0.0135,0.45,0.03,0.03
warren_za_re_emery__fra,Warren Zaire-Emery,FRA,MID,31,5,0.0724,0.0724,0.45,0.1609,0.1609
wataru_endo__jpn,Wataru Endo,JPN,MID,145,61,0.1894,0.1894,0.45,0.4209,0.4209
weston_mckennie__usa,Weston McKennie,USA,MID,125,61,0.2196,0.2196,0.45,0.488,0.488
weverton__bra,Weverton,BRA,GK,117,9,0.0346,0.0346,0.45,0.0769,0.0769
wilfried_stephane_singo__civ,Wilfried Stephane Singo,CIV,DEF,67,24,0.1611,0.1611,0.45,0.358,0.358
wilguens_paugain__hai,Wilguens Paugain,HAI,DEF,15,0,0.0,0.0,0.45,0.0,0.0
willer_ditta__col,Willer Ditta,COL,DEF,35,3,0.0387,0.0387,0.45,0.086,0.086
william_saliba__fra,William Saliba,FRA,DEF,54,25,0.2084,0.2084,0.45,0.4631,0.4631
willian_pacho__ecu,Willian Pacho,ECU,DEF,44,34,0.3478,0.3478,0.45,0.7729,0.7729
willy_semedo__cpv,Willy Semedo,CPV,FWD,63,19,0.1359,0.1359,0.45,0.302,0.302
wilson_isidor__hai,Wilson Isidor,HAI,FWD,3,2,0.3002,0.3002,0.45,0.6671,0.6671
woodensky_pierre__hai,Woodensky Pierre,HAI,MID,3,0,0.0,0.0,0.45,0.0,0.0
wout_weghorst__ned,Wout Weghorst,NED,FWD,96,13,0.0608,0.0608,0.45,0.1351,0.1351
xaver_schlager__aut,Xaver Schlager,AUT,MID,92,42,0.2056,0.2056,0.45,0.4569,0.4569
yahia_fofana__civ,Yahia Fofana,CIV,GK,40,34,0.3825,0.3825,0.45,0.85,0.85
yaimar_medina__ecu,Yaimar Medina,ECU,MID,19,1,0.0238,0.0238,0.45,0.0529,0.0529
yan_diomande__civ,Yan Diomande,CIV,FWD,12,8,0.3002,0.3002,0.45,0.6671,0.6671
yan_valery__tun,Yan Valery,TUN,DEF,53,16,0.1359,0.1359,0.45,0.302,0.302
yannick_semedo__cpv,Yannick Semedo,CPV,MID,40,8,0.09,0.09,0.45,0.2,0.2
yasin_ayari__swe,Yasin Ayari,SWE,MID,37,19,0.2313,0.2313,0.45,0.514,0.514
yassin_fortune__hai,Yassin Fortune,HAI,FWD,9,2,0.0999,0.0999,0.45,0.222,0.222
yassine_titraoui__alg,Yassine Titraoui,ALG,MID,78,1,0.0058,0.0058,0.45,0.0129,0.0129
yazan_al_arab__jor,Yazan Al-Arab,JOR,DEF,113,67,0.2668,0.2668,0.45,0.5929,0.5929
yazeed_abulaila__jor,Yazeed Abulaila,JOR,GK,127,59,0.2092,0.2092,0.45,0.4649,0.4649
yehvann_diouf__sen,Yehvann Diouf,SEN,GK,26,2,0.0346,0.0346,0.45,0.0769,0.0769
yeremy_pino__esp,Yeremy Pino,ESP,MID,68,7,0.0463,0.0463,0.45,0.1029,0.1029
yerry_mina__col,Yerry Mina,COL,DEF,120,46,0.1724,0.1724,0.45,0.3831,0.3831
yoane_wissa__cod,Yoane Wissa,COD,FWD,78,33,0.1904,0.1904,0.45,0.4231,0.4231
yoel_barcenas__pan,Yoel Barcenas,PAN,MID,181,81,0.2016,0.2016,0.45,0.448,0.448
youcef_atal__alg,Youcef Atal,ALG,DEF,125,46,0.1656,0.1656,0.45,0.368,0.368
youri_tielemans__bel,Youri Tielemans,BEL,MID,117,62,0.2385,0.2385,0.45,0.53,0.53
yousef_abu_al_jazar__jor,Yousef Abu Al-Jazar,JOR,DEF,88,3,0.0153,0.0153,0.45,0.034,0.034
yousef_qashi__jor,Yousef Qashi,JOR,MID,6,4,0.3002,0.3002,0.45,0.6671,0.6671
youssef_amyn__irq,Youssef Amyn,IRQ,MID,37,13,0.158,0.158,0.45,0.3511,0.3511
youssef_en_nesyri__mar,Youssef En-Nesyri,MAR,FWD,155,58,0.1683,0.1683,0.45,0.374,0.374
yu_min_cho__kor,Yu-Min Cho,KOR,DEF,57,15,0.1184,0.1184,0.45,0.2631,0.2631
yuito_suzuki__jpn,Yuito Suzuki,JPN,FWD,24,3,0.0562,0.0562,0.45,0.1249,0.1249
yukinari_sugawara__jpn,Yukinari Sugawara,JPN,DEF,76,14,0.0828,0.0828,0.45,0.184,0.184
