player_id,player_name,team_id,position_model,competition_category,competition_category_label,rows,starts,bench,not_in_squad,injury_or_fitness_absences,suspension_absences,not_selected_or_unknown_absences,unused_in_squad,selection_observations,recency_weight_sum,recency_selection_weight_sum,recency_start_numerator,recent_weighted_starts,recent_weighted_bench,recent_weighted_not_in_squad,start_share,bench_share,not_in_squad_share,recency_weighted_start_share,recency_weighted_bench_share,recency_weighted_not_in_squad_share,competition_weight,weighted_start_signal,recency_competition_weighted_start_signal
khulumani_ndamane__rsa,Khulumani Ndamane,RSA,DEF,slutrunde,Slutrunde,8,0,0,4,0,0,4,4,8.0,6.12,6.12,0.0,0.0,0.0,2.72,0.0,0.0,0.5,0.0,0.0,0.444,1.0,0.0,0.0
khulumani_ndamane__rsa,Khulumani Ndamane,RSA,DEF,kvalifikation,Kvalifikation,4,1,0,0,0,0,0,2,4.0,2.72,2.4480000000000004,0.6120000000000001,0.68,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.9,0.225,0.225
khulumani_ndamane__rsa,Khulumani Ndamane,RSA,DEF,venskabskamp,Venskabskamp,6,2,0,0,0,0,0,3,6.0,4.88,2.5376000000000003,0.8320000000000001,1.6,0.0,0.0,0.333,0.0,0.0,0.328,0.0,0.0,0.52,0.1732,0.1706
kieran_tierney__sco,Kieran Tierney,SCO,DEF,slutrunde,Slutrunde,6,4,0,1,1,0,1,0,5.0,2.04,1.56,1.3599999999999999,1.3599999999999999,0.0,0.2,0.8,0.0,0.167,0.872,0.0,0.098,1.0,0.8,0.872
kieran_tierney__sco,Kieran Tierney,SCO,DEF,kvalifikation,Kvalifikation,47,23,0,12,7,0,12,2,40.0,10.5,8.136000000000001,3.474,3.8600000000000003,0.0,2.3600000000000003,0.575,0.0,0.255,0.427,0.0,0.225,0.9,0.5175,0.3843
kieran_tierney__sco,Kieran Tierney,SCO,DEF,nations_league,Nations League,24,7,0,1,13,0,1,1,11.0,6.04,1.6848,0.7020000000000002,0.9,0.0,0.2,0.636,0.0,0.042,0.417,0.0,0.033,0.78,0.4961,0.3253
kieran_tierney__sco,Kieran Tierney,SCO,DEF,venskabskamp,Venskabskamp,28,14,0,8,3,0,8,0,25.0,9.280000000000001,4.5552,2.2048,4.24,0.0,2.2800000000000002,0.56,0.0,0.286,0.484,0.0,0.246,0.52,0.2912,0.2517
ko_itakura__jpn,Ko Itakura,JPN,DEF,slutrunde,Slutrunde,21,9,0,11,0,0,9,1,21.0,5.640000000000001,5.640000000000001,2.08,2.08,0.0,3.4600000000000004,0.429,0.0,0.524,0.369,0.0,0.613,1.0,0.429,0.369
ko_itakura__jpn,Ko Itakura,JPN,DEF,kvalifikation,Kvalifikation,34,14,0,8,4,0,8,7,30.0,10.24,8.280000000000001,4.806,5.34,0.0,2.2800000000000002,0.467,0.0,0.235,0.58,0.0,0.223,0.9,0.4203,0.522
ko_itakura__jpn,Ko Itakura,JPN,DEF,venskabskamp,Venskabskamp,33,13,0,3,6,0,3,8,27.0,11.860000000000001,4.2952,2.4648000000000003,4.74,0.0,0.4,0.481,0.0,0.091,0.574,0.0,0.034,0.52,0.2501,0.2985
kobbie_mainoo__eng,Kobbie Mainoo,ENG,MID,slutrunde,Slutrunde,7,4,0,0,0,0,0,1,7.0,3.36,3.36,1.92,1.92,0.0,0.0,0.571,0.0,0.0,0.571,0.0,0.0,1.0,0.571,0.571
kobbie_mainoo__eng,Kobbie Mainoo,ENG,MID,kvalifikation,Kvalifikation,8,0,0,6,2,0,6,0,6.0,5.04,3.6720000000000006,0.0,0.0,0.0,4.08,0.0,0.0,0.75,0.0,0.0,0.81,0.9,0.0,0.0
kobbie_mainoo__eng,Kobbie Mainoo,ENG,MID,nations_league,Nations League,6,1,0,4,0,0,4,1,6.0,2.88,2.2464,0.3744,0.48,0.0,1.92,0.167,0.0,0.667,0.167,0.0,0.667,0.78,0.1303,0.1303
kobbie_mainoo__eng,Kobbie Mainoo,ENG,MID,venskabskamp,Venskabskamp,9,4,0,3,0,0,3,0,9.0,5.640000000000001,2.9328000000000003,1.4144,2.72,0.0,1.6800000000000002,0.444,0.0,0.333,0.482,0.0,0.298,0.52,0.2309,0.2506
kojo_peprah_oppong__gha,Kojo Peprah Oppong,GHA,DEF,kvalifikation,Kvalifikation,1,0,0,0,0,0,0,0,1.0,0.68,0.6120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
kojo_peprah_oppong__gha,Kojo Peprah Oppong,GHA,DEF,venskabskamp,Venskabskamp,6,3,0,1,0,0,1,2,6.0,5.2,2.704,1.1856,2.2800000000000002,0.0,1.0,0.5,0.0,0.167,0.438,0.0,0.192,0.52,0.26,0.2278
koki_ogawa__jpn,Koki Ogawa,JPN,FWD,slutrunde,Slutrunde,18,1,0,15,0,0,15,2,18.0,5.34,5.34,0.1,0.1,0.0,5.04,0.056,0.0,0.833,0.019,0.0,0.944,1.0,0.056,0.019
koki_ogawa__jpn,Koki Ogawa,JPN,FWD,kvalifikation,Kvalifikation,30,3,0,17,4,0,17,1,26.0,9.84,7.632000000000001,1.296,1.44,0.0,4.32,0.115,0.0,0.567,0.17,0.0,0.439,0.9,0.1035,0.153
koki_ogawa__jpn,Koki Ogawa,JPN,FWD,venskabskamp,Venskabskamp,31,3,0,20,2,0,20,3,29.0,11.66,5.959200000000001,1.0608,2.04,0.0,4.54,0.103,0.0,0.645,0.178,0.0,0.389,0.52,0.0536,0.0926
koni_de_winter__bel,Koni de Winter,BEL,DEF,slutrunde,Slutrunde,4,0,0,4,0,0,4,0,4.0,1.92,1.92,0.0,0.0,0.0,1.92,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
koni_de_winter__bel,Koni de Winter,BEL,DEF,kvalifikation,Kvalifikation,8,2,0,1,0,0,1,4,8.0,5.44,4.896000000000001,1.2240000000000002,1.36,0.0,0.68,0.25,0.0,0.125,0.25,0.0,0.125,0.9,0.225,0.225
koni_de_winter__bel,Koni de Winter,BEL,DEF,nations_league,Nations League,8,1,0,0,5,0,0,2,3.0,3.84,1.1232,0.3744,0.48,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.78,0.2597,0.2597
koni_de_winter__bel,Koni de Winter,BEL,DEF,venskabskamp,Venskabskamp,8,2,0,2,0,0,2,2,8.0,5.44,2.8288,0.6448,1.24,0.0,0.96,0.25,0.0,0.25,0.228,0.0,0.176,0.52,0.13,0.1186
konrad_laimer__aut,Konrad Laimer,AUT,MID,slutrunde,Slutrunde,8,7,0,0,0,0,0,0,8.0,2.7199999999999998,2.7199999999999998,2.24,2.24,0.0,0.0,0.875,0.0,0.0,0.824,0.0,0.0,1.0,0.875,0.824
konrad_laimer__aut,Konrad Laimer,AUT,MID,kvalifikation,Kvalifikation,40,27,0,1,7,0,1,5,33.0,10.96,8.658000000000001,8.118,9.020000000000001,0.0,0.1,0.818,0.0,0.025,0.938,0.0,0.009,0.9,0.7362,0.8442
konrad_laimer__aut,Konrad Laimer,AUT,MID,nations_league,Nations League,23,10,0,2,8,0,1,2,15.0,5.94,3.8532,3.0888,3.96,0.0,0.58,0.667,0.0,0.087,0.802,0.0,0.098,0.78,0.5203,0.6256
konrad_laimer__aut,Konrad Laimer,AUT,MID,venskabskamp,Venskabskamp,17,9,0,1,4,0,1,1,13.0,6.12,2.8704,2.0696000000000003,3.98,0.0,0.1,0.692,0.0,0.059,0.721,0.0,0.016,0.52,0.3598,0.3749
kosta_barbarouses__nzl,Kosta Barbarouses,NZL,FWD,slutrunde,Slutrunde,13,5,0,6,0,0,6,0,13.0,2.82,2.82,2.02,2.02,0.0,0.6000000000000001,0.385,0.0,0.462,0.716,0.0,0.213,1.0,0.385,0.716
kosta_barbarouses__nzl,Kosta Barbarouses,NZL,FWD,kvalifikation,Kvalifikation,40,20,0,8,0,0,8,1,40.0,6.5,5.8500000000000005,1.9800000000000002,2.2,0.0,1.48,0.5,0.0,0.2,0.338,0.0,0.228,0.9,0.45,0.3042
kosta_barbarouses__nzl,Kosta Barbarouses,NZL,FWD,oevrig_turnering,Øvrig turnering,3,0,0,3,0,0,3,0,3.0,0.30000000000000004,0.186,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,1.0,0.0,0.0,1.0,0.62,0.0,0.0
kosta_barbarouses__nzl,Kosta Barbarouses,NZL,FWD,venskabskamp,Venskabskamp,70,23,0,27,4,0,27,1,66.0,18.98,9.453600000000002,2.6416000000000004,5.08,0.0,5.38,0.348,0.0,0.386,0.279,0.0,0.283,0.52,0.181,0.1451
kr_pin_diatta__sen,Krepin Diatta,SEN,FWD,slutrunde,Slutrunde,41,16,0,11,9,0,10,1,32.0,15.41,13.61,7.28,7.28,0.0,5.73,0.5,0.0,0.268,0.535,0.0,0.372,1.0,0.5,0.535
kr_pin_diatta__sen,Krepin Diatta,SEN,FWD,kvalifikation,Kvalifikation,37,21,0,8,5,0,8,0,32.0,11.9,9.81,6.210000000000001,6.9,0.0,3.4,0.656,0.0,0.216,0.633,0.0,0.286,0.9,0.5904,0.5697
kr_pin_diatta__sen,Krepin Diatta,SEN,FWD,venskabskamp,Venskabskamp,20,13,0,3,1,0,3,0,19.0,8.26,3.9416,2.8704,5.5200000000000005,0.0,1.32,0.684,0.0,0.15,0.728,0.0,0.16,0.52,0.3557,0.3786
kristian_thorstvedt__nor,Kristian Thorstvedt,NOR,MID,kvalifikation,Kvalifikation,26,7,0,5,4,0,4,1,22.0,9.06,6.066000000000001,1.6020000000000003,1.78,0.0,1.9800000000000002,0.318,0.0,0.192,0.264,0.0,0.219,0.9,0.2862,0.2376
kristian_thorstvedt__nor,Kristian Thorstvedt,NOR,MID,nations_league,Nations League,13,2,0,1,0,0,0,3,13.0,4.18,3.2604,0.5304,0.6799999999999999,0.0,0.2,0.154,0.0,0.077,0.163,0.0,0.048,0.78,0.1201,0.1271
kristian_thorstvedt__nor,Kristian Thorstvedt,NOR,MID,venskabskamp,Venskabskamp,17,4,0,4,1,0,4,1,16.0,7.54,3.5672,0.9984000000000001,1.92,0.0,1.4000000000000001,0.25,0.0,0.235,0.28,0.0,0.186,0.52,0.13,0.1456
kristijan_jaki__cro,Kristijan Jakic,CRO,DEF,slutrunde,Slutrunde,10,0,0,0,3,0,0,6,7.0,2.84,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
kristijan_jaki__cro,Kristijan Jakic,CRO,DEF,nations_league_finals,Nations League-slutrunde,4,0,0,2,0,0,2,1,4.0,1.6,1.52,0.0,0.0,0.0,0.64,0.0,0.0,0.5,0.0,0.0,0.4,0.95,0.0,0.0
kristijan_jaki__cro,Kristijan Jakic,CRO,DEF,kvalifikation,Kvalifikation,20,4,0,6,2,0,6,5,18.0,8.56,7.128000000000001,2.4480000000000004,2.72,0.0,1.6800000000000002,0.222,0.0,0.3,0.343,0.0,0.196,0.9,0.1998,0.3087
kristijan_jaki__cro,Kristijan Jakic,CRO,DEF,nations_league,Nations League,12,3,0,0,2,0,0,5,10.0,4.08,2.8704,0.9048,1.16,0.0,0.0,0.3,0.0,0.0,0.315,0.0,0.0,0.78,0.234,0.2457
kristijan_jaki__cro,Kristijan Jakic,CRO,DEF,venskabskamp,Venskabskamp,10,1,0,2,2,0,2,3,8.0,4.88,2.1216000000000004,0.10400000000000001,0.2,0.0,0.64,0.125,0.0,0.2,0.049,0.0,0.131,0.52,0.065,0.0255
kristoffer_ajer__nor,Kristoffer Ajer,NOR,DEF,kvalifikation,Kvalifikation,37,24,0,7,2,0,7,3,35.0,10.16,8.964,6.750000000000001,7.5,0.0,1.52,0.686,0.0,0.189,0.753,0.0,0.15,0.9,0.6174,0.6777
kristoffer_ajer__nor,Kristoffer Ajer,NOR,DEF,nations_league,Nations League,24,8,0,6,8,0,6,1,16.0,5.28,2.3088,1.2168,1.56,0.0,1.0,0.5,0.0,0.25,0.527,0.0,0.189,0.78,0.39,0.4111
kristoffer_ajer__nor,Kristoffer Ajer,NOR,DEF,venskabskamp,Venskabskamp,21,17,0,2,0,0,2,2,21.0,7.94,4.1288,3.4632,6.66,0.0,0.4,0.81,0.0,0.095,0.839,0.0,0.05,0.52,0.4212,0.4363
kristoffer_nordfeldt__swe,Kristoffer Nordfeldt,SWE,GK,slutrunde,Slutrunde,15,0,0,6,0,0,6,9,15.0,1.9000000000000001,1.9000000000000001,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.4,0.0,0.0,0.316,1.0,0.0,0.0
kristoffer_nordfeldt__swe,Kristoffer Nordfeldt,SWE,GK,kvalifikation,Kvalifikation,79,5,0,15,0,0,15,59,79.0,15.340000000000002,13.806000000000001,1.9260000000000002,2.14,0.0,1.5,0.063,0.0,0.19,0.14,0.0,0.098,0.9,0.0567,0.126
kristoffer_nordfeldt__swe,Kristoffer Nordfeldt,SWE,GK,nations_league,Nations League,22,0,0,2,0,0,2,20,22.0,5.08,3.9624000000000006,0.0,0.0,0.0,0.4,0.0,0.0,0.091,0.0,0.0,0.079,0.78,0.0,0.0
kristoffer_nordfeldt__swe,Kristoffer Nordfeldt,SWE,GK,venskabskamp,Venskabskamp,80,13,0,38,1,0,38,25,79.0,14.08,7.2696000000000005,1.4768000000000001,2.84,0.0,4.98,0.165,0.0,0.475,0.203,0.0,0.354,0.52,0.0858,0.1056
kumel_al_rekabe__irq,Kumel Al-Rekabe,IRQ,GK,slutrunde,Slutrunde,3,0,0,0,0,0,0,3,3.0,1.44,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
kumel_al_rekabe__irq,Kumel Al-Rekabe,IRQ,GK,kvalifikation,Kvalifikation,10,0,0,7,0,0,7,3,10.0,5.24,4.716,0.0,0.0,0.0,3.36,0.0,0.0,0.7,0.0,0.0,0.641,0.9,0.0,0.0
kumel_al_rekabe__irq,Kumel Al-Rekabe,IRQ,GK,venskabskamp,Venskabskamp,1,0,0,0,0,0,0,0,1.0,1.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0
kwasi_sibo__gha,Kwasi Sibo,GHA,MID,kvalifikation,Kvalifikation,3,3,0,0,0,0,0,0,3.0,2.04,1.8360000000000003,1.8360000000000003,2.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9,0.9,0.9
kwasi_sibo__gha,Kwasi Sibo,GHA,MID,venskabskamp,Venskabskamp,6,4,0,1,0,0,1,0,6.0,5.2,2.704,1.6640000000000001,3.2,0.0,1.0,0.667,0.0,0.167,0.615,0.0,0.192,0.52,0.3468,0.3198
kye_rowles__aus,Kye Rowles,AUS,DEF,slutrunde,Slutrunde,9,8,0,0,0,0,0,1,9.0,2.4,2.4,2.08,2.08,0.0,0.0,0.889,0.0,0.0,0.867,0.0,0.0,1.0,0.889,0.867
kye_rowles__aus,Kye Rowles,AUS,DEF,kvalifikation,Kvalifikation,22,9,0,5,0,0,5,7,22.0,8.44,7.596,2.952,3.28,0.0,1.56,0.409,0.0,0.227,0.389,0.0,0.185,0.9,0.3681,0.3501
kye_rowles__aus,Kye Rowles,AUS,DEF,venskabskamp,Venskabskamp,19,9,0,2,2,0,2,4,17.0,9.52,4.7424,2.2464000000000004,4.32,0.0,1.6,0.529,0.0,0.105,0.474,0.0,0.168,0.52,0.2751,0.2465
kylian_mbapp__fra,Kylian Mbappe,FRA,FWD,slutrunde,Slutrunde,24,21,0,0,0,0,0,1,24.0,5.78,5.78,5.0,5.0,0.0,0.0,0.875,0.0,0.0,0.865,0.0,0.0,1.0,0.875,0.865
kylian_mbapp__fra,Kylian Mbappe,FRA,FWD,nations_league_finals,Nations League-slutrunde,6,6,0,0,0,0,0,0,6.0,2.52,2.394,2.394,2.52,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.95,0.95,0.95
kylian_mbapp__fra,Kylian Mbappe,FRA,FWD,kvalifikation,Kvalifikation,38,23,0,2,6,0,2,1,32.0,9.3,7.650000000000001,5.598000000000001,6.220000000000001,0.0,1.36,0.719,0.0,0.053,0.732,0.0,0.146,0.9,0.6471,0.6588
kylian_mbapp__fra,Kylian Mbappe,FRA,FWD,nations_league,Nations League,22,12,0,4,2,0,4,1,20.0,5.08,3.8064000000000004,1.5444000000000002,1.98,0.0,1.92,0.6,0.0,0.182,0.406,0.0,0.378,0.78,0.468,0.3167
kylian_mbapp__fra,Kylian Mbappe,FRA,FWD,venskabskamp,Venskabskamp,28,20,0,0,1,0,0,3,27.0,7.28,3.7336000000000005,2.5792,4.96,0.0,0.0,0.741,0.0,0.0,0.691,0.0,0.0,0.52,0.3853,0.3593
lachlan_bayliss__nzl,Lachlan Bayliss,NZL,MID,venskabskamp,Venskabskamp,4,0,0,0,0,0,0,0,4.0,3.84,1.9968000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0
ladislav_krejci__cze,Ladislav Krejci,CZE,DEF,slutrunde,Slutrunde,3,3,0,0,0,0,0,0,3.0,1.44,1.44,1.44,1.44,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
ladislav_krejci__cze,Ladislav Krejci,CZE,DEF,kvalifikation,Kvalifikation,19,14,0,2,2,0,1,0,17.0,9.4,7.884000000000001,6.912000000000001,7.680000000000001,0.0,0.8800000000000001,0.824,0.0,0.105,0.877,0.0,0.094,0.9,0.7416,0.7893
ladislav_krejci__cze,Ladislav Krejci,CZE,DEF,nations_league,Nations League,12,4,0,1,7,0,0,0,5.0,4.08,1.6536,1.2792000000000001,1.64,0.0,0.48,0.8,0.0,0.083,0.774,0.0,0.118,0.78,0.624,0.6037
ladislav_krejci__cze,Ladislav Krejci,CZE,DEF,venskabskamp,Venskabskamp,13,5,0,3,2,0,3,3,11.0,6.2,3.016,1.6224,3.12,0.0,1.6800000000000002,0.455,0.0,0.231,0.538,0.0,0.271,0.52,0.2366,0.2798
lamine_camara__sen,Lamine Camara,SEN,MID,slutrunde,Slutrunde,23,11,0,6,0,0,6,1,23.0,12.51,12.51,3.86,3.86,0.0,4.08,0.478,0.0,0.261,0.309,0.0,0.326,1.0,0.478,0.309
lamine_camara__sen,Lamine Camara,SEN,MID,kvalifikation,Kvalifikation,20,5,0,7,2,0,7,1,18.0,9.2,7.056,2.196,2.44,0.0,2.48,0.278,0.0,0.35,0.311,0.0,0.27,0.9,0.2502,0.2799
lamine_camara__sen,Lamine Camara,SEN,MID,venskabskamp,Venskabskamp,12,4,0,4,1,0,4,1,11.0,7.16,3.3696,1.5184000000000002,2.92,0.0,1.6400000000000001,0.364,0.0,0.333,0.451,0.0,0.229,0.52,0.1893,0.2345
lamine_yamal__esp,Lamine Yamal,ESP,FWD,slutrunde,Slutrunde,8,6,0,1,0,0,1,0,8.0,4.28,4.28,2.88,2.88,0.0,0.92,0.75,0.0,0.125,0.673,0.0,0.215,1.0,0.75,0.673
lamine_yamal__esp,Lamine Yamal,ESP,FWD,nations_league_finals,Nations League-slutrunde,4,4,0,0,0,0,0,0,4.0,2.12,2.014,2.014,2.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.95,0.95,0.95
lamine_yamal__esp,Lamine Yamal,ESP,FWD,kvalifikation,Kvalifikation,12,4,0,0,6,0,0,0,6.0,6.0,2.3760000000000003,1.8000000000000003,2.0,0.0,0.0,0.667,0.0,0.0,0.758,0.0,0.0,0.9,0.6003,0.6822
lamine_yamal__esp,Lamine Yamal,ESP,FWD,nations_league,Nations League,6,3,0,0,3,0,0,0,3.0,2.88,1.1232,1.1232,1.44,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.78,0.78,0.78
lamine_yamal__esp,Lamine Yamal,ESP,FWD,venskabskamp,Venskabskamp,7,4,0,1,0,0,1,1,7.0,4.44,2.3088,1.3728,2.64,0.0,1.0,0.571,0.0,0.143,0.595,0.0,0.225,0.52,0.2969,0.3094
laros_duarte__cpv,Laros Duarte,CPV,MID,slutrunde,Slutrunde,5,0,0,1,0,0,1,2,5.0,1.6,1.6,0.0,0.0,0.0,0.32,0.0,0.0,0.2,0.0,0.0,0.2,1.0,0.0,0.0
laros_duarte__cpv,Laros Duarte,CPV,MID,kvalifikation,Kvalifikation,14,3,0,2,0,0,2,2,14.0,7.52,6.768000000000001,1.296,1.44,0.0,0.96,0.214,0.0,0.143,0.191,0.0,0.128,0.9,0.1926,0.1719
laros_duarte__cpv,Laros Duarte,CPV,MID,venskabskamp,Venskabskamp,10,3,0,3,0,0,3,2,10.0,6.32,3.2864000000000004,1.0816000000000001,2.08,0.0,1.32,0.3,0.0,0.3,0.329,0.0,0.209,0.52,0.156,0.1711
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,slutrunde,Slutrunde,32,14,0,5,1,0,4,3,31.0,7.8,6.88,2.96,2.96,0.0,0.5,0.452,0.0,0.156,0.43,0.0,0.064,1.0,0.452,0.43
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,kvalifikation,Kvalifikation,35,22,0,0,5,0,0,2,30.0,11.38,8.838000000000001,5.418,6.0200000000000005,0.0,0.0,0.733,0.0,0.0,0.613,0.0,0.0,0.9,0.6597,0.5517
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,venskabskamp,Venskabskamp,36,18,0,4,4,0,4,3,32.0,10.120000000000001,4.2016,2.6728,5.140000000000001,0.0,0.9400000000000001,0.562,0.0,0.111,0.636,0.0,0.093,0.52,0.2922,0.3307
lawrence_ati_zigi__gha,Lawrence Ati Zigi,GHA,GK,slutrunde,Slutrunde,16,3,0,5,0,0,5,8,16.0,3.16,3.16,0.6000000000000001,0.6000000000000001,0.0,1.0,0.188,0.0,0.312,0.19,0.0,0.316,1.0,0.188,0.19
lawrence_ati_zigi__gha,Lawrence Ati Zigi,GHA,GK,kvalifikation,Kvalifikation,43,11,0,6,0,0,6,25,43.0,12.5,11.25,3.708,4.12,0.0,0.8,0.256,0.0,0.14,0.33,0.0,0.064,0.9,0.2304,0.297
lawrence_ati_zigi__gha,Lawrence Ati Zigi,GHA,GK,venskabskamp,Venskabskamp,28,12,0,3,0,0,3,11,28.0,10.280000000000001,5.3456,2.1008,4.04,0.0,1.4,0.429,0.0,0.107,0.393,0.0,0.136,0.52,0.2231,0.2044
lawrence_shankland__sco,Lawrence Shankland,SCO,FWD,slutrunde,Slutrunde,6,0,0,3,0,0,3,0,6.0,2.04,2.04,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.5,0.0,0.0,0.294,1.0,0.0,0.0
lawrence_shankland__sco,Lawrence Shankland,SCO,FWD,kvalifikation,Kvalifikation,31,1,0,19,1,0,19,3,30.0,8.9,7.920000000000001,0.09000000000000001,0.1,0.0,5.5600000000000005,0.033,0.0,0.613,0.011,0.0,0.625,0.9,0.0297,0.0099
lawrence_shankland__sco,Lawrence Shankland,SCO,FWD,nations_league,Nations League,20,0,0,11,2,0,11,4,18.0,5.64,4.2432,0.0,0.0,0.0,3.22,0.0,0.0,0.55,0.0,0.0,0.571,0.78,0.0,0.0
lawrence_shankland__sco,Lawrence Shankland,SCO,FWD,venskabskamp,Venskabskamp,17,5,0,10,0,0,10,1,17.0,8.18,4.2536000000000005,1.6224,3.12,0.0,4.42,0.294,0.0,0.588,0.381,0.0,0.54,0.52,0.1529,0.1981
leandro_bacuna__cuw,Leandro Bacuna,CUW,MID,slutrunde,Slutrunde,10,9,0,1,0,0,1,0,10.0,2.74,2.74,2.06,2.06,0.0,0.68,0.9,0.0,0.1,0.752,0.0,0.248,1.0,0.9,0.752
leandro_bacuna__cuw,Leandro Bacuna,CUW,MID,kvalifikation,Kvalifikation,23,22,0,1,0,0,1,0,23.0,8.22,7.398000000000001,6.966000000000001,7.74,0.0,0.48,0.957,0.0,0.043,0.942,0.0,0.058,0.9,0.8613,0.8478
leandro_bacuna__cuw,Leandro Bacuna,CUW,MID,nations_league,Nations League,22,19,0,2,0,0,2,0,22.0,5.76,4.492800000000001,3.8376,4.92,0.0,0.64,0.864,0.0,0.091,0.854,0.0,0.111,0.78,0.6739,0.6661
leandro_bacuna__cuw,Leandro Bacuna,CUW,MID,venskabskamp,Venskabskamp,22,16,0,6,0,0,6,0,22.0,6.3,3.2760000000000002,2.5272,4.86,0.0,1.44,0.727,0.0,0.273,0.771,0.0,0.229,0.52,0.378,0.4009
leandro_bacuna__cuw,Leandro Bacuna,CUW,MID,ungdom_slutrunde,Ungdomsslutrunde,2,2,0,0,0,0,0,0,2.0,0.2,0.06999999999999999,0.06999999999999999,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.35,0.35,0.35
leandro_paredes__arg,Leandro Paredes,ARG,MID,slutrunde,Slutrunde,32,14,0,5,1,0,5,6,31.0,7.8,7.6000000000000005,2.7600000000000002,2.7600000000000002,0.0,1.32,0.452,0.0,0.156,0.363,0.0,0.169,1.0,0.452,0.363
leandro_paredes__arg,Leandro Paredes,ARG,MID,kvalifikation,Kvalifikation,39,20,0,3,1,0,1,6,38.0,11.780000000000001,10.422,5.202000000000001,5.78,0.0,1.08,0.526,0.0,0.077,0.499,0.0,0.092,0.9,0.4734,0.4491
leandro_paredes__arg,Leandro Paredes,ARG,MID,venskabskamp,Venskabskamp,40,21,0,3,1,0,3,8,39.0,10.52,5.3664000000000005,2.3504,4.5200000000000005,0.0,1.78,0.538,0.0,0.075,0.438,0.0,0.169,0.52,0.2798,0.2278
leandro_trossard__bel,Leandro Trossard,BEL,FWD,slutrunde,Slutrunde,12,4,0,0,0,0,0,5,12.0,3.52,3.52,1.3599999999999999,1.3599999999999999,0.0,0.0,0.333,0.0,0.0,0.386,0.0,0.0,1.0,0.333,0.386
leandro_trossard__bel,Leandro Trossard,BEL,FWD,nations_league_finals,Nations League-slutrunde,2,0,0,0,0,0,0,0,2.0,0.4,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
leandro_trossard__bel,Leandro Trossard,BEL,FWD,kvalifikation,Kvalifikation,26,12,0,5,0,0,5,3,26.0,9.38,8.442000000000002,4.554,5.0600000000000005,0.0,1.3800000000000001,0.462,0.0,0.192,0.539,0.0,0.147,0.9,0.4158,0.4851
leandro_trossard__bel,Leandro Trossard,BEL,FWD,nations_league,Nations League,24,9,0,5,3,0,5,2,21.0,6.04,4.477200000000001,2.6364,3.38,0.0,1.26,0.429,0.0,0.208,0.589,0.0,0.209,0.78,0.3346,0.4594
leandro_trossard__bel,Leandro Trossard,BEL,FWD,venskabskamp,Venskabskamp,19,6,0,4,2,0,4,3,17.0,7.26,3.6712000000000002,1.2584,2.42,0.0,3.04,0.353,0.0,0.211,0.343,0.0,0.419,0.52,0.1836,0.1784
lennart_karl__ger,Lennart Karl,GER,MID,venskabskamp,Venskabskamp,3,1,0,0,0,0,0,0,3.0,2.84,1.4768000000000001,0.52,1.0,0.0,0.0,0.333,0.0,0.0,0.352,0.0,0.0,0.52,0.1732,0.183
lenny_joseph__hai,Lenny Joseph,HAI,FWD,venskabskamp,Venskabskamp,2,0,0,0,0,0,0,0,2.0,2.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0
leo_pereira__bra,Leo Pereira,BRA,DEF,venskabskamp,Venskabskamp,4,3,0,0,0,0,0,0,4.0,3.84,1.9968000000000001,1.4768000000000001,2.84,0.0,0.0,0.75,0.0,0.0,0.74,0.0,0.0,0.52,0.39,0.3848
